 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
e	0.98121923	0.016010158	0.0022447107	0.00043752935	2.6268013e-05	3.5063837e-05	1.395616e-05	8.169666e-06	4.6250047e-06	1.0043888e-07	4.1718014e-08
d	0.9949404	0.0039145853	0.001070865	4.3007123e-05	1.4546535e-05	1.5804006e-05	4.855036e-07	8.856294e-08	2.7353536e-08	4.792105e-08	6.6716424e-08
e	0.5258026	0.4411822	0.024675021	0.0048202253	0.0024199586	0.0007282058	0.00031327418	3.4101977e-05	2.3438059e-05	4.218392e-07	5.399945e-07
r	0.6241251	0.35158634	0.023100019	0.00072075194	0.0003957867	6.626565e-05	2.5493275e-06	2.2831134e-06	7.858373e-07	3.2759683e-08	8.0420675e-09
f	0.10304068	0.79930806	0.07584441	0.016387993	0.003025778	0.0012570114	0.0008695023	0.00016119202	9.879261e-05	2.1501771e-06	4.4315107e-06
ì	0.010036949	0.32620868	0.48412645	0.093004234	0.056669384	0.025909355	0.0030041176	0.00057813595	0.00043774126	1.0741064e-05	1.4307241e-05
m	0.0014590988	0.8364126	0.09833957	0.016537707	0.04476595	0.0019407755	0.0002806498	0.00018344664	7.667166e-05	2.2707684e-06	1.2455214e-06
u	0.0011861745	0.26408154	0.3582603	0.23309743	0.016441595	0.08389694	0.03476461	0.0029554968	0.0007622166	0.0030831085	0.001470631
s	0.0047958633	0.3782327	0.35454193	0.0829041	0.15418711	0.022429697	0.002359856	0.00036532388	0.0001718804	5.264626e-06	6.284836e-06
i	0.0020794377	0.12997064	0.5810698	0.227676	0.023756841	0.016619574	0.014885505	0.0024640865	0.0013663635	4.5028093e-05	6.665137e-05
e	0.0021836502	0.010271569	0.7270655	0.15017216	0.09194121	0.01635811	0.0017128981	0.00020444642	8.28928e-05	3.2523803e-06	4.277653e-06
n	0.0037729575	0.007085193	0.5865105	0.1446141	0.19612965	0.05704436	0.0041611423	0.00040942527	0.00025897642	4.904019e-06	8.775739e-06
è	5.576566e-05	0.00027344728	0.40135336	0.36549217	0.06925878	0.06981796	0.05253286	0.023637217	0.016992806	0.0003247007	0.0002609327
e	0.0034769848	0.00103869	0.56004304	0.30689788	0.089298576	0.029651755	0.003245812	0.0049165976	0.0013732534	4.5585046e-05	1.1852384e-05
r	0.00077473733	0.00027352577	0.24447423	0.3252246	0.2181393	0.18309088	0.021711487	0.0039823074	0.0021557785	5.8159854e-05	0.00011493818
t	4.965031e-05	0.0004785767	0.13325709	0.53544587	0.07450264	0.08755506	0.09325842	0.04159664	0.03194579	0.0010621274	0.00084817415
o	5.332443e-07	2.1052442e-06	0.021206679	0.34407905	0.16344836	0.1971244	0.15643187	0.06900843	0.045987245	0.0011556373	0.0015557267
m	0.0009146529	5.272396e-05	0.0015686065	0.14587872	0.254063	0.4106609	0.16960162	0.01170749	0.0050009056	0.0001417059	0.0004096675
è	0.00020122183	6.775223e-05	0.009519026	0.33169153	0.07269063	0.20320341	0.2416011	0.08269757	0.054973207	0.0014427224	0.0019118362
n	0.03243788	0.0007294695	0.002159754	0.040348887	0.14034235	0.31587	0.28040016	0.1351626	0.05017053	0.0013221375	0.0010562434
