 	il	vestito	della	sposa	vuole	bianco	</S>
o	0.32317596	0.0752288435	0.2854042885	0.00068412533	0.00361266755	0.0474016339	0.264492447578
à	0.437350393333	0.169479491167	0.286699756833	0.000430338773333	0.00147877140667	0.0163950045853	0.0881661699877
b	0.375865864878	0.265437887056	0.108097161944	0.00173119530111	0.0154117234256	0.18899381388	0.0444622914059
b	0.148718338726	0.494634519019	0.0507208839813	0.00230224268704	0.0200930329819	0.246664020047	0.0368669331353
i	0.0721641619087	0.789011923006	0.0290965346604	0.00096840943568	0.00681452022397	0.0824979013357	0.0194465996984
t	0.0328830063029	0.639333257669	0.286989303887	0.00313560509856	0.00297272149799	0.0278380912452	0.00684802771947
o	0.0182613386676	0.273453157223	0.659978467962	0.0321829333662	0.003582079766	0.00979486141507	0.00274711973982
u	0.00609571321653	0.102264897408	0.760871772654	0.118796513122	0.006805855822	0.00372912975836	0.00143614974661
k	0.00215126914284	0.041096255136	0.545148454218	0.131466164374	0.027204789274	0.244860366439	0.0080727400822
o	0.00083278756638	0.017869466412	0.243338854739	0.291175564791	0.0966772650913	0.333249616146	0.0168564223607
r	0.0314661960642	0.0241309078373	0.17569941158	0.436398101597	0.192821828364	0.125419531049	0.0140639790202
a	0.0416751317692	0.0258431779811	0.14142659786	0.540067480532	0.192324030788	0.0510236000163	0.00763996270673
s	0.0153842716708	0.0090018472957	0.0677423489533	0.619329353511	0.261482321596	0.0227448263388	0.00431502186891
ì	0.0066221817316	0.0034800230319	0.0397704466511	0.389711837837	0.523850540532	0.0236707651129	0.0128942067896
u	0.00220895233403	0.0012561600263	0.0147808138837	0.235788039279	0.673835413511	0.0313175507043	0.0408131032632
t	0.000745414450174	0.0004191312097	0.0052241377279	0.169042217426	0.75727915117	0.0261488895681	0.0411410688877
è	0.000258581009291	0.0001470885785	0.00190574342597	0.075604112762	0.75623798039	0.104293728189	0.0615527374292
l	0.000224789148997	0.00201875118283	0.00761045522532	0.031448735874	0.463350567463	0.396105376063	0.0992413258097
i	0.000212513242912	0.0026354934685	0.00947283226844	0.0166185845413	0.263862506488	0.603891725354	0.103306391937
à	7.099759721e-05	0.00087912057496	0.00317837191581	0.00595328306377	0.395976762163	0.438218861785	0.155722650646
s	5.62659520633e-05	0.000298301418553	0.00167543450494	0.00394384532126	0.460570580721	0.354711873928	0.178743740215
p	7.15315453544e-05	0.000116173320184	0.00144217896831	0.00305863772942	0.269637113357	0.622348991309	0.103325382205
r	4.42258473115e-05	5.1280334828e-05	0.00083646651277	0.00110566289214	0.098753747569	0.699642997103	0.199565602868
o	1.48275739272e-05	1.7629713398e-05	0.00036082583329	0.000444911070713	0.043563874723	0.402866564034	0.552731350956
</S>	7.4544879086e-06	8.837864732e-06	0.000180938475195	0.000233039655357	0.0246653006615	0.215592079517	0.759312325478
