 	avete	cucinato	le	verdure	</S>
m	0.754318425	0.072492859	0.115703342	0.002967073775	0.054518285
a	0.556413475	0.290682133	0.128277709667	0.0028511178242	0.0217755456
r	0.398923051667	0.504526544333	0.087689198889	0.000952894040367	0.00790830976
è	0.265623651556	0.630463761444	0.0771405162963	0.00278256307989	0.0239895525467
t	0.113487971519	0.602623867148	0.225368478765	0.00439695005996	0.0541227908489
s	0.0590453938397	0.396204342383	0.454368592922	0.00251617110665	0.0878655369496
a	0.0231513448782	0.248186954128	0.457773824307	0.00181437885555	0.269073512317
t	0.00796023145773	0.175768191376	0.528383121436	0.00156315543185	0.286325318106
o	0.00289074390882	0.124856279459	0.556234193812	0.00635575962395	0.309663026702
t	0.000998784517187	0.12797519882	0.546242864604	0.00820905367465	0.316574071301
a	0.000367932930031	0.123430797807	0.535628468201	0.0114628703582	0.329109882834
l	0.0143858063763	0.0819375841357	0.558157186067	0.0129050974861	0.332614303145
à	0.0190707997721	0.0713341977119	0.506360412022	0.239650121529	0.163584456582
c	0.237046444237	0.0843954722373	0.255778487341	0.314600576258	0.108178985294
h	0.309758038712	0.0865906144124	0.458429312447	0.104888020467	0.0403340053647
a	0.103318109447	0.0303877166308	0.540205444149	0.123494772788	0.202593978955
n	0.0344926921954	0.0109503856703	0.522427821383	0.156876084263	0.275252999652
a	0.0115508814639	0.0044398039756	0.458209687728	0.0876453787543	0.438154206551
</S>	0.00577544212508	0.00222082716605	0.229721864764	0.0560654853771	0.706216353276
