 	non	vuole	mangiato	mangiato	tutta	una	volta	</S>
e	0.656352045	0.310502287	0.0089724961	0.00136200495	0.00095371608	0.00049543842	0.0005093932146	0.0208525319935
t	0.421450808333	0.560591595667	0.00926732746667	0.000997793320667	0.000398215594933	0.000172613582367	0.00017035562018	0.00695124796595
è	0.238902186111	0.730268348556	0.0273034939222	0.000884177210889	0.000159454626578	6.70782098223e-05	6.11094613067e-05	0.00235420214774
l	0.107465486037	0.596117586185	0.0869271333074	0.0032078996703	0.000611625888859	0.000120441819941	0.000155295049436	0.205394592569
i	0.0432691105743	0.340249442062	0.324179174436	0.0177484660568	0.00104680341295	0.000188711786647	0.000190481806479	0.273127834076
f	0.0144316006574	0.193018728354	0.597753678145	0.0845923686856	0.0126516293543	0.00322400233555	0.00222933481216	0.0920986741453
a	0.0048192392769	0.095264947118	0.691344979382	0.150939199562	0.0175222014514	0.00456610124518	0.00298665302405	0.0325567206151
m	0.00161684884673	0.0650370653727	0.726468913127	0.178792536521	0.0107962338171	0.00354073941506	0.00174044532802	0.0120072603284
è	0.000549033840677	0.0277203651242	0.685586237709	0.268103045507	0.00781713103903	0.00354726270502	0.00132060011267	0.00535633066613
n	0.000184195586536	0.0114936729747	0.452747379236	0.443468408502	0.0362772317797	0.0135897276017	0.00219180794089	0.0400475716554
o	6.14345816985e-05	0.0044839927421	0.184331497822	0.386832279501	0.336978610593	0.0324270398672	0.0031886490803	0.0516965205518
o	2.04828847693e-05	0.00149941816857	0.0615344155307	0.166576348834	0.704770583531	0.0435079179557	0.00220310752677	0.0198877610839
l	6.8826663731e-06	0.000505429426423	0.0227304804902	0.149353921945	0.777643961177	0.0365937016519	0.00381555814226	0.00935008362797
i	2.34665825917e-06	0.000181888202374	0.00986839831673	0.148776883315	0.647259853726	0.146610286217	0.0211588167141	0.0261415489093
m	5.58779499786e-06	0.000748048628125	0.00878181479224	0.211470570438	0.507909464575	0.212387862072	0.026907858238	0.0317887746364
i	6.66699587049e-06	0.000929611795042	0.00830620427575	0.217683500146	0.399913968192	0.310670757357	0.0305339020793	0.0319553765455
a	2.2244737647e-06	0.000314872376081	0.00278060584452	0.077453917622	0.254419269397	0.596050005786	0.0322907733598	0.0366883181818
f	2.4736295249e-06	0.000117616403094	0.00148117935577	0.044112488114	0.244222029799	0.637305108595	0.0532973604533	0.0194616720939
o	2.56009602797e-06	5.60398303647e-05	0.00105188823826	0.0334481552713	0.207234807266	0.624955942865	0.0898936588178	0.0433569040646
r	0.000251951148529	0.0155421476538	0.00108347973242	0.0176160029904	0.078459144422	0.733377730955	0.0959158449393	0.0577536936882
à	0.000335155858193	0.0207306359946	0.00112035369881	0.0130779241968	0.0354140028073	0.736818160318	0.0713769683131	0.121126800229
</S>	0.000167696492122	0.0104116506623	0.000605687731405	0.0084645868984	0.0221668264036	0.711223280159	0.0451273491565	0.201832935115
