 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
ì	0.97901075	0.000161416505	6.72727865282e-05	1.4584100975e-05	4.02814178248e-05	0.000172038401544	0.000190670210843	0.00085544715161	0.000889172300695	0.0185983870155
s	0.778772883333	0.193849624152	0.00682822709319	0.00111188897231	0.00240469447449	0.000518553968211	0.00075168233751	0.000733337918277	0.000661612500695	0.0143674710155
e	0.705970737778	0.264409294717	0.00913972854106	0.00147779940272	0.00319292631506	0.000634114152097	0.000938706090285	0.000692670735777	0.000585790050988	0.0129582249046
l	0.565301030926	0.274071418239	0.101642795024	0.0262500986129	0.00765495559525	0.00303977738006	0.00326084040788	0.00349850880828	0.00238207200109	0.0128985075343
a	0.196393798642	0.595964939413	0.135718659008	0.0345924389376	0.00915405074642	0.00384431470535	0.00403539959699	0.00443409496996	0.0029823318967	0.0128799775924
n	0.123381202881	0.797300959804	0.0551124006693	0.0116913105859	0.00310217684347	0.00128965342578	0.00134764510023	0.00147931091239	0.000997304518567	0.0042980550448
a	0.0938293384003	0.838902366601	0.0576656605564	0.00519206626863	0.00123443758782	0.000449980960593	0.00045344070461	0.000495089213397	0.000338634831856	0.00143898514193
v	0.0323257422401	0.657306855534	0.222595313519	0.0472334099562	0.0108828561226	0.00775303052686	0.00790780446587	0.00958894209187	0.00285661711295	0.00154944534131
r	0.27093161608	0.344373175178	0.259705461173	0.0629792003187	0.0149637777075	0.0106856828423	0.0106803110753	0.0129164149206	0.00525949713765	0.00750492271377
ì	0.34965069651	0.289840515059	0.277200190391	0.0524035204396	0.00642376046917	0.0041903922341	0.00387835857177	0.00461531793687	0.00334378822255	0.00845351561459
k	0.172969446653	0.276893418353	0.385134183464	0.0484443298132	0.00342186795639	0.0018169704647	0.00155160958392	0.00186982898562	0.00180409175085	0.106094266582
o	0.113877446978	0.145933606884	0.562489981155	0.0218393887711	0.0127488828855	0.0014127058549	0.000773869787973	0.000947420059873	0.00131976211695	0.138656936744
a	0.0379642184218	0.051754281728	0.705703127052	0.0839071820904	0.0705724076285	0.00232346688497	0.000412615355991	0.000372010181291	0.00062298946565	0.046367709778
f	0.0126682450229	0.0194123071427	0.548694719017	0.254023620697	0.106848564543	0.0147854749617	0.008430702052	0.0110666950904	0.00468455464855	0.019385090406
ù	0.00425631405097	0.00816939094757	0.355859536339	0.478700566899	0.0863954885143	0.0228756983206	0.011633747784	0.0147753671435	0.00635769461618	0.010976165502
r	0.0131277195137	0.00435850871586	0.233384722113	0.432959048966	0.0742441645048	0.0340240227735	0.010120433028	0.00829008266117	0.00531637893873	0.184174923034
n	0.0162267187846	0.00216496699529	0.145191020704	0.187421574989	0.269066271502	0.0966326909245	0.014932565676	0.00764292038706	0.0119702229796	0.248751058678
o	0.0055754021016	0.000809535667197	0.0616539247147	0.080401269663	0.603532410501	0.126443956975	0.0135773720587	0.00521088052902	0.0120507039265	0.090744544116
k	0.00186013874054	0.000278787288166	0.0254619453849	0.161014162554	0.610847236834	0.117330142325	0.0223286431862	0.0154230089097	0.00720700424217	0.0382489259287
a	0.00062188621177	0.000115175164722	0.0138118210616	0.183293050418	0.530016415611	0.193804170775	0.0299460510621	0.0196338594032	0.00707903741406	0.0216785247762
k	0.00201442822225	0.000249015723241	0.0176874146205	0.0851553830393	0.55616216187	0.264721000258	0.0414873646874	0.0147808505677	0.00549348687135	0.0122488870587
a	0.00247850454415	0.000284958284414	0.0186318613835	0.0508222064464	0.506427913957	0.338107623419	0.0536206758958	0.0145947511892	0.00607146769045	0.00896005208623
