 	la	casa	la	costruisce	il	mastro	</S>
o	0.4188016	0.4326961875	0.00454037945	0.00076995065	0.001387221515	0.01267907252	0.129125621198
s	0.4060545	0.5371562225	0.00765525548333	0.000548931826667	0.000916990981667	0.00460049832	0.0430675871714
p	0.662645433333	0.3132065495	0.00653655269444	0.000433284832556	0.000767933682556	0.00195122876333	0.0144590032838
ì	0.667604404444	0.319648465167	0.00619337509815	0.000393611891185	0.000303552752852	0.00076789129111	0.0050886910146
t	0.371202741481	0.598215545056	0.012762848366	0.000766884763728	0.000500795087617	0.00101525067704	0.0155359000049
i	0.13496612076	0.647512148352	0.192040112122	0.00374223018791	0.00123553912921	0.00119954869235	0.0193042667683
o	0.0452541850867	0.374605369451	0.556021270707	0.0128433292293	0.00337083800974	0.000679300764117	0.00722570592277
f	0.0152362143956	0.151401599817	0.599080616902	0.0689541227431	0.0222574312032	0.127929469055	0.0151405335409
a	0.00514416782443	0.0665321049057	0.588233765634	0.114757074248	0.0317978457344	0.172454707018	0.0210803615136
b	0.00463905850071	0.0545165932686	0.712928721878	0.107500858083	0.0301689805781	0.078348253006	0.0118975609379
b	0.0962635538336	0.28850775109	0.471120987459	0.0695907277277	0.0242145163094	0.044783253812	0.00551919630263
r	0.123906073928	0.335943456963	0.39980335932	0.103405014276	0.0147727092198	0.017586384414	0.00458302382421
i	0.0413262153888	0.113219000694	0.416540669773	0.270880364759	0.141993285407	0.010357016738	0.00568348510807
k	0.0138902261257	0.0379822614573	0.207421246591	0.44396817492	0.217729030136	0.074493363846	0.00451572870269
è	0.00474535955433	0.0129494171091	0.10605154053	0.57685985164	0.171776648379	0.117661507949	0.00995568656756
i	0.00158231181805	0.00436656946099	0.0467652055033	0.42890399238	0.427595926126	0.069718583983	0.0210674358559
o	0.000527582402781	0.00145591758942	0.0157349178178	0.164504837627	0.759538508709	0.034361396661	0.0238768652853
m	0.00018438465352	0.000504434004273	0.0064791618626	0.201019047542	0.62417165957	0.150892319554	0.0167490180284
à	7.00964018167e-05	0.000194545356758	0.00356885841087	0.212023663847	0.320065056523	0.420180473185	0.0438973312761
s	3.71191965822e-05	0.000865245180919	0.00254945482696	0.130686342616	0.262574565508	0.512188037728	0.0910992104254
c	0.00777957635419	0.0473306113936	0.0431192794423	0.273079477539	0.219256323169	0.315196781243	0.0942379388085
i	0.0103468973647	0.0620263570394	0.0555127416719	0.275841203963	0.125076864056	0.378818862414	0.0923771182695
a	0.00344900069999	0.0206756276501	0.0185100773622	0.092049929151	0.138543316352	0.477040307471	0.24973180609
</S>	0.00172455234761	0.0103379669181	0.00925781110175	0.0461071891455	0.170757968176	0.364625013736	0.397189553045
