 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
c	0.452032912807	0.0273273725	0.358327482	0.05056510639	0.06646819285	0.0167058474	0.003283535	0.0252895463
ì	0.201867252807	0.289049849833	0.373111637333	0.050431499436	0.0661455932717	0.00782062037853	0.00228443778583	0.00928909037333
n	0.126443529269	0.622526549944	0.167083565778	0.017313112118	0.0224612891456	0.015136145438	0.00138668694778	0.0276491225311
i	0.0585866060897	0.772066196648	0.102707750593	0.006290751136	0.00791664598853	0.0175736128257	0.00108808700959	0.0337703177124
e	0.0295149743632	0.822543965549	0.125156982198	0.00237332079533	0.00291770604951	0.00585803217757	0.000370818008197	0.0112641712177
n	0.0114109840811	0.775707775183	0.203221447399	0.00236079138511	0.0014394746465	0.00195387420976	0.000148180271399	0.00375745662627
è	0.00394938158703	0.763027091728	0.222198999133	0.00668839759504	0.00160814399883	0.000716110964487	0.000283821191133	0.00152801599422
r	0.00156428656234	0.568234770576	0.388543623044	0.0115684545317	0.00210537299961	0.0152659209548	0.000578453353711	0.0121391213414
k	0.00072048467078	0.248475958525	0.624922201015	0.0169822608439	0.00228945756654	0.0548594263183	0.00058688770457	0.0511633771138
o	0.00028496042812	0.0919708391583	0.747049947005	0.048844721948	0.00499677808885	0.0530988589808	0.000556718174857	0.0531972317046
t	9.51107489167e-05	0.0309381204528	0.872630329002	0.0537397309827	0.00614437886295	0.0177276464296	0.000532553941619	0.0181921547382
t	3.19250345689e-05	0.0104540609676	0.950094809667	0.0215703338942	0.00476528945432	0.00635457633787	0.00037962283054	0.00634939258273
e	1.08754734863e-05	0.00356327680587	0.652259590889	0.126785521198	0.205197294151	0.00256089878096	0.00211606367685	0.00750647202758
e	5.19514954543e-06	0.00128604290862	0.226040663296	0.245549140399	0.514500981384	0.00089549832532	0.00331147709228	0.00841100574253
t	4.62617128181e-06	0.000669863306207	0.110718559765	0.2285056968	0.638192377128	0.00344153180511	0.0139633172308	0.00450406261418
u	3.01892785394e-06	0.000387399878069	0.069431157555	0.1523701076	0.559989272376	0.0145435522684	0.16353849241	0.0397370481714
s	6.14053627798e-06	0.000850753922023	0.0336614201517	0.158697167867	0.463911920792	0.0352670700895	0.256091364137	0.0515142054905
m	5.72042500927e-05	0.00277689344067	0.266895123384	0.174647511289	0.358754250264	0.0335957210298	0.144621185712	0.0186521119635
è	7.07869333642e-05	0.00287254289022	0.337163553128	0.144160845763	0.292584433421	0.0171164135099	0.155330202904	0.0507012346878
n	2.54860174214e-05	0.00116289589007	0.116300714943	0.116408765254	0.382139777807	0.0799242720033	0.197092740968	0.106945398229
o	8.7340259148e-06	0.000422958752149	0.039830761939	0.049345956758	0.307307697269	0.103091698001	0.253142110323	0.246850096076
m	2.92350164393e-06	0.000141447701976	0.0133403729243	0.0229423355927	0.320584160423	0.101117896667	0.287394780108	0.254476047692
e	9.86166561393e-07	4.76072997825e-05	0.00450655656743	0.0141086185319	0.308539646708	0.0973775142223	0.385243693369	0.190175324897
t	8.13042935881e-07	1.7192116418e-05	0.00153618226514	0.00475671875163	0.112658649136	0.0619129320741	0.613811231123	0.205306241632
r	4.69470891196e-06	1.67076609727e-05	0.000755453211713	0.00166911089221	0.0481743470453	0.0617827860247	0.716343610374	0.171253293877
ò	5.52557154065e-06	1.53995180909e-05	0.000463453014604	0.000603402974403	0.0175132004018	0.0616049706749	0.697961503458	0.221832581292
m	1.91859945355e-06	2.67056014636e-05	0.00208189186223	0.00451702960013	0.132108787854	0.161323592225	0.514959267819	0.184980846764
e	6.9528795815e-07	3.03021862089e-05	0.00262106060504	0.00581196217624	0.170035977863	0.180151155408	0.35333487594	0.288013991921
</S>	3.47784634525e-07	1.5152386686e-05	0.00131111577897	0.00290627505242	0.0850456717985	0.107380014704	0.32807926797	0.47526216596
