 	tutto	il	cibo	vuole	girato	</S>
ò	0.99062403	8.7668969e-05	9.28425762885e-05	0.000121493171	0.000886551936533	0.00818741199518
l	0.663559487445	0.141853091706	0.0158070979196	0.042224022061	0.0688494209699	0.0677068776618
o	0.222716697926	0.516541430569	0.0234058537732	0.0566881542203	0.0916436748633	0.0890042178206
o	0.0759024807687	0.82686794019	0.0142069387244	0.0211439067734	0.0307208614061	0.0311578885435
m	0.0254552201864	0.611290232063	0.137026879241	0.0235800117578	0.147644445714	0.0550031935178
a	0.00943013463234	0.435448369354	0.221353636414	0.0677347749193	0.191118169571	0.0749148711726
r	0.00735199164411	0.605640556451	0.155874535471	0.108913388306	0.080312659857	0.0419068080575
ì	0.00574484662137	0.457332303817	0.36641866849	0.103873639435	0.043800365619	0.0228301446858
o	0.0019456007902	0.172285680139	0.443321779497	0.318061369812	0.0276105685397	0.0367749992286
t	0.000706946013143	0.0599502567797	0.199651907166	0.658014323271	0.0423225615132	0.0393540197429
è	0.000308923147714	0.0213860888599	0.181416706389	0.58829210109	0.151835055838	0.0567611332476
l	0.000118109546705	0.01264217102	0.406874428796	0.291673613697	0.183642350946	0.105049337749
i	3.9624869238e-05	0.009245158365	0.378424033199	0.151921401232	0.355488849315	0.104880943916
v	1.3285809569e-05	0.0031339232	0.13628539	0.112202560411	0.685131069772	0.0632337913053
o	4.51277002867e-06	0.00109265796433	0.0549572484	0.0741119624703	0.809224863257	0.0606087724351
t	3.14318698952e-05	0.00038002900911	0.0185565400867	0.0538752131568	0.858222394419	0.068934414145
i	4.03977723991e-05	0.000137059149603	0.00632201182557	0.0419753397189	0.873693784806	0.0778314580483
m	1.38304552337e-05	9.1511383101e-05	0.00442328585186	0.0232746619063	0.902564028269	0.0696327222828
m	2.56757137446e-05	0.0154699348244	0.00525325928395	0.0388792673021	0.91392157609	0.0264502996943
è	3.02381589815e-05	0.0206724112415	0.00388126216132	0.0439660357674	0.86947079203	0.0619792725648
n	1.10524555903e-05	0.0070410315755	0.00211945805377	0.0262399015891	0.81682006401	0.147768510855
o	3.68462067909e-06	0.00237585970963	0.000914514514297	0.0143440114397	0.54301302467	0.439348910285
</S>	1.84233126833e-06	0.00118796233902	0.000457378101709	0.00726698258485	0.300875717335	0.690210120142
