 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
p	0.658388725	0.1812558514	0.039699878599	0.0388352764921	0.0269607498766	0.0119122636548	0.0118407413714	0.0051088711725	0.00564199247085	0.017381663726	0.00135971507	0.000406776845	0.00120755545
ù	0.526287491667	0.313510390467	0.040154583933	0.0388424796537	0.0269610117331	0.0119114716536	0.011840206697	0.00510352951817	0.00564163953864	0.0173802428176	0.00130821200533	0.000354872272647	0.00070393137
r	0.418658797222	0.410445930156	0.0347033103777	0.0164688527076	0.0100268004853	0.00424530241983	0.00404604052888	0.00174402273339	0.00193392845457	0.00609682494812	0.000753028650443	0.000737686115196	0.09013949071
u	0.184788597407	0.627801343385	0.0457367601259	0.0090993487292	0.00439786611643	0.00169286108478	0.00144818547906	0.00062501038263	0.000698030599364	0.0023356975094	0.000566562569214	0.000865063907162	0.119944667643
k	0.0641290224023	0.682505071128	0.109505050042	0.0432135170697	0.0121396721935	0.0156964392064	0.00168309117245	0.00282502583238	0.00371621408763	0.0089941745965	0.0054659397088	0.00385215240448	0.0462746419539
a	0.0214907452974	0.472463780376	0.352574123347	0.0627217423566	0.0153676779645	0.0204514021421	0.00176488242515	0.00356377166646	0.00472266722654	0.0112140773394	0.00709910077841	0.00484788266225	0.0217181471611
s	0.0079470770958	0.358629326792	0.559450531116	0.0378778324522	0.0100075195548	0.0075811687207	0.000673849109383	0.00120310558082	0.00159465984818	0.00379895227703	0.00236818854882	0.00161857037217	0.00724921966687
ì	0.00341868268293	0.246984719931	0.513715253705	0.209773719151	0.0142112655183	0.00535064267357	0.000325064039794	0.000509898446607	0.000586892564727	0.00133552543034	0.000805762671473	0.000547178636723	0.00243539530662
t	0.00614861011198	0.138641700977	0.497593061235	0.307044356384	0.0301224825061	0.0102118757245	0.000702718083265	0.000449947385536	0.00205502109491	0.00222629955811	0.000559271298491	0.00144148716757	0.00280315988321
a	0.00705322938333	0.087198952729	0.546649753745	0.216541355461	0.111419266502	0.0194455832415	0.000988712227755	0.000488460398512	0.00255160304164	0.00253913517404	0.00046607029283	0.00173520517126	0.00292269571107
m	0.00237205951144	0.0316523959797	0.390677509248	0.254569298487	0.184897335501	0.0781977884138	0.00299964974259	0.0100355887828	0.00684421549055	0.015420659946	0.00752032129094	0.00906626643915	0.00574694585369
i	0.000808192702933	0.0129850610886	0.179433852749	0.291445366162	0.341666355167	0.100256742805	0.00395038548086	0.0134386247943	0.00824996152185	0.019700881692	0.00986913402341	0.0115095821132	0.0066858525889
a	0.000273044923098	0.0043487414662	0.0790794829163	0.215581487054	0.592691585056	0.081827900935	0.00206255094695	0.0052395741981	0.00291307952228	0.006612738334	0.0032954736109	0.00383773829513	0.00223657388763
f	0.000100655989033	0.00188333699673	0.0314819819721	0.117604710685	0.531105678352	0.143548410312	0.00809418476898	0.083934383466	0.00780330849743	0.017434102838	0.030379991547	0.0226270703889	0.00400219951621
o	3.99557020777e-05	0.00107296034891	0.0148997079907	0.091487956895	0.481129892784	0.179467310104	0.0128619220897	0.115580945155	0.00947924853248	0.0210693831693	0.0394132719113	0.028893094925	0.00460438753874
r	0.000497685485759	0.0024109809663	0.0111305736636	0.107221772298	0.620214080928	0.159448916701	0.0146139578632	0.046633115485	0.00439823277749	0.00889016177977	0.0131711754544	0.00972345601033	0.00164592009958
à	0.000649970563423	0.0028466508361	0.00708844878787	0.112490335433	0.614412870309	0.204332915567	0.0133224551544	0.0268764469283	0.0043941885925	0.00498899569326	0.0045032251798	0.00339415439011	0.00069937566986
s	0.000291373615978	0.00116381852603	0.00410572382929	0.0779018504777	0.576369650103	0.247316701856	0.0125510452515	0.0277263656428	0.00664799596417	0.00462476749775	0.00381603453327	0.00906004861004	0.0284246288066
o	0.000171764703024	0.00058998690098	0.00295350048643	0.0310685577732	0.411823393368	0.350533027285	0.0368810360838	0.100148379881	0.00785422082139	0.00589866063258	0.00353392928442	0.0108987205247	0.0376448169955
l	5.8283405739e-05	0.000197280388097	0.000993456964143	0.0107917990051	0.223043081123	0.528173422428	0.0473002813613	0.143944506627	0.0132040174405	0.0102380523442	0.00240686910147	0.00522088832957	0.0144280730585
a	2.0461928855e-05	6.6418131249e-05	0.000348454750048	0.00409546723503	0.148303425374	0.543110927476	0.0808150964538	0.175922728876	0.0217857628135	0.0133997481147	0.00204800925716	0.00333966174652	0.0067438540095
m	2.6834841527e-05	3.08630934997e-05	0.000151081235016	0.00155324220168	0.099102311458	0.534252312492	0.123284168818	0.193121411625	0.0267161246045	0.0167659443716	0.000921492359053	0.00143815106217	0.00263608129317
è	2.9028319739e-05	2.31859071666e-05	9.48603843387e-05	0.000838616657227	0.068174143486	0.446348104164	0.0854220909393	0.330596952542	0.0451143405348	0.0181934774572	0.00127347366968	0.00206697616406	0.00182481756439
n	1.67847638097e-05	1.28692540555e-05	5.89351334462e-05	0.000493454475742	0.0287677446953	0.240168691388	0.0414150756464	0.588290474181	0.0541575508449	0.0158184618191	0.00542387362323	0.0148558765214	0.0105202466881
t	2.22139719366e-05	5.3590276185e-06	3.50773664821e-05	0.000171474949301	0.0119768487651	0.114772419463	0.0990658092155	0.686119234727	0.032011033615	0.0149341936064	0.00625187500774	0.0183770626738	0.016257408896
e	1.70402086089e-05	1.93482657717e-06	2.02227579274e-05	5.7507349577e-05	0.00453211571503	0.056966986821	0.119635154072	0.607431321576	0.0951791305383	0.0952215402021	0.00327343386925	0.00707346235793	0.010590227632
e	8.62611949963e-06	9.8320866339e-07	1.00474944091e-05	2.35616577823e-05	0.00200919436501	0.052750165607	0.0525072911573	0.392888093859	0.313721086846	0.173767290067	0.00362032912308	0.00302300194264	0.005670404644
s	3.34318971665e-05	1.20659125446e-06	7.88824060303e-06	1.64670400941e-05	0.00209023062167	0.0529194505357	0.0407865391858	0.195983007953	0.399351435615	0.300936006689	0.00309021728769	0.00221971393755	0.00256443161467
a	3.88284652122e-05	9.58524771487e-07	5.14406006768e-06	1.3590828698e-05	0.00199077457389	0.0374649625119	0.0355182267953	0.0838058513177	0.398915818538	0.42655160223	0.00938633824256	0.00418121551252	0.00212669167156
