 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
i	0.647490565	0.1872764355	0.00737440065	0.0075542298	0.00036806168	0.00025881711	0.00363119035	0.0008676824915	0.010223881715	0.134954732486
a	0.489336251667	0.446041711833	0.00727873821667	0.00687183783333	0.000224505633333	0.00013015233	0.00140880378	0.000299170089833	0.003422901846	0.0449859411577
d	0.287888147222	0.623194303944	0.0321190237389	0.0123292851778	0.000929942531111	0.00067770124	0.01017715359	0.00176369722828	0.015327847413	0.0155928873908
e	0.152118524007	0.741078167981	0.0492369922463	0.0150611633926	0.00118745796704	0.000867254591667	0.013102546603	0.00225301932609	0.0192976415593	0.00579720597993
r	0.106151532936	0.811676969327	0.0576397617488	0.00955922313087	0.000602277579013	0.000395715508889	0.004655601474	0.000842073538697	0.00653749837477	0.00193931952864
f	0.422297294312	0.514949833442	0.0504363900829	0.00632906114362	0.000362874864004	0.000221334423063	0.00183869039567	0.000373207329566	0.00230840630159	0.00088285328188
ì	0.472733624897	0.406175641481	0.115175336194	0.00351441548121	0.000210187299001	0.000100867741121	0.00062462280089	0.000131817632189	0.00080006219803	0.000533377636627
m	0.158411964459	0.404488823827	0.353938502065	0.0296802764937	0.002229264573	0.00082769432704	0.00129914756496	0.000671290596396	0.00349774808684	0.0449552613349
m	0.0539007481197	0.176166920276	0.359696217355	0.124620797498	0.00647230352433	0.00158110754235	0.00295483428832	0.000976432822132	0.00485760716228	0.268773050445
u	0.0183298932081	0.0673146214253	0.291260289118	0.308196259166	0.00983058817478	0.00140649718078	0.00245985044944	0.000466687317377	0.00209488333909	0.298640435668
f	0.00615392208425	0.0429311944751	0.475274129706	0.354962839722	0.0107522790583	0.00177437666026	0.00223042806981	0.000951491125792	0.00410506559803	0.100864247276
è	0.00209542123922	0.0334669010584	0.628011309902	0.281675413241	0.00944722135277	0.00221250702009	0.0021576902766	0.0011480373986	0.00480330332401	0.0349821743487
t	0.000701551947207	0.0128120239861	0.513468783301	0.417472184414	0.0170423071176	0.0053721570067	0.00264902477887	0.00299062772287	0.00513685623267	0.0223544635062
i	0.00023675953497	0.0046888269749	0.2373416461	0.614974444805	0.100848800706	0.0118752930022	0.00303909572629	0.00364848192762	0.00523376249089	0.0181129232287
p	8.69853212242e-05	0.00171441151117	0.1077291937	0.714543131602	0.139578646902	0.0135350590007	0.00508144227543	0.00294392732921	0.00739258024363	0.0073946919029
ò	3.70672589271e-05	0.000768943827057	0.0756415259	0.768731177201	0.118452808967	0.0157403823336	0.00576941955848	0.00276810093307	0.00817215929454	0.0039184914543
r	1.29671003947e-05	0.000335235482352	0.0399192939667	0.804230439067	0.109555690322	0.0148285658779	0.00427829998616	0.00141285513436	0.00374475237818	0.0216819905381
k	1.52042816982e-05	0.000157721020784	0.0175999623222	0.821429193022	0.076413495774	0.00876984059263	0.0245792306621	0.00134967541145	0.00329804892606	0.046387705846
e	1.53454707534e-05	6.63050377813e-05	0.00725169233507	0.587342224341	0.261869110258	0.0708734563975	0.0338207432207	0.00171962750382	0.00242144665869	0.0346200942953
t	6.40414793851e-06	2.22002792771e-05	0.00244437583069	0.34614291478	0.482696070086	0.125580262132	0.0233871930736	0.00441393150127	0.0024685060029	0.0128381710451
e	3.42385333762e-06	7.48699695337e-06	0.00083496209363	0.221813100927	0.447390833362	0.291961620711	0.0232670086912	0.00653970470042	0.00249316650097	0.00568871571503
e	1.14699113365e-06	2.55227972212e-06	0.00028417308761	0.075545655109	0.325036654454	0.56837162357	0.0212935042304	0.00590890363347	0.00116846103366	0.00238729689168
n	3.85976987422e-06	1.02053272071e-06	0.000110220369537	0.0271585396697	0.233245018151	0.691906784523	0.0309649660768	0.0140918110778	0.00143641287789	0.00108130958389
a	4.75883650581e-06	5.86268870237e-07	6.4305548179e-05	0.0106259472566	0.15879297605	0.688965804841	0.0955205153589	0.0386708203593	0.00580046429263	0.00155381142796
s	8.80543120497e-05	8.95434048008e-06	0.000333798108393	0.00761059828553	0.12159589535	0.624340891614	0.16843995512	0.0645867667864	0.0111634210975	0.00183166675599
t	0.00012777279135	1.23672903934e-05	0.000433407646131	0.0102693464285	0.119657321783	0.498002967205	0.274138828373	0.0751816555955	0.0170896820325	0.00508663169866
u	5.45447054617e-05	4.87613506013e-06	0.00017146493932	0.00752341390283	0.0824217805943	0.514381369068	0.293392252791	0.0790648618652	0.0162865358108	0.00669889123289
d	0.000116622032832	4.31094971571e-06	6.73762623833e-05	0.00273093203761	0.0405728568648	0.466681529689	0.322251697597	0.119408267288	0.0447496737369	0.00341674537763
