 	io	voglio	che	Maria	venga	qui	</S>
e	0.982198	0.005911138	0.0004688395	5.277178035e-05	0.0001179884728	0.0011448277315	0.0101066053133
v	0.865273	0.096366251	0.0222230387	0.000518481455683	0.000888817006133	0.0108610046648	0.00386951294663
ò	0.513813522	0.433213383667	0.0347647885667	0.00108343298523	0.00116279172538	0.0141422519483	0.00181987384221
t	0.1886012304	0.754470361222	0.0402207918556	0.00597864626174	0.00216542416513	0.00602045704277	0.00254317384074
è	0.0632140127667	0.748937570407	0.152023063952	0.0198679877539	0.00331164528838	0.00594885301426	0.00669692561358
l	0.0211780632509	0.461812758136	0.207145221317	0.0212845611513	0.00227482669613	0.00557810280475	0.280726450205
o	0.00705996124899	0.201009320712	0.396842353772	0.0186908196171	0.00310712379871	0.00416724826825	0.369123144268
n	0.00235541828522	0.210313180237	0.633523284591	0.019019150539	0.0074343879329	0.00323033258942	0.124124229233
a	0.0007872307345	0.182897944246	0.56433367153	0.162288573513	0.0359979599776	0.00790333616314	0.0457913163543
r	0.000371642458727	0.0704647472487	0.50186332051	0.225154955838	0.106703406659	0.073577348721	0.0218645981181
t	0.000234222465309	0.0366121074162	0.49655606017	0.0944397325127	0.170087115553	0.097338088907	0.104732652373
i	7.92267919127e-05	0.0179357699287	0.380322676723	0.143446393404	0.274489995184	0.047104011969	0.136621900124
e	2.64105764225e-05	0.00605749181623	0.189779234808	0.399593231135	0.327206231728	0.023889968523	0.0534473978413
M	1.8328463516e-05	0.00599043832208	0.0926914455027	0.412786695045	0.386021560576	0.0809856877077	0.0215058095138
a	3.4183951172e-05	0.011484983774	0.0617464318342	0.250434366348	0.452023420192	0.194955192569	0.0293213926046
r	0.000541066423724	0.171076452258	0.0359075406114	0.183919355449	0.383993330064	0.18880403419	0.0357581948682
ì	0.000692525553675	0.219278934619	0.0271161208705	0.224864441816	0.310425733355	0.177199391397	0.0404228179561
a	0.000231890968858	0.0736414652171	0.0126913570702	0.215824281272	0.424710494452	0.195240550466	0.0776599359854
e	7.72976674138e-05	0.0245494412259	0.0042586473734	0.085260732424	0.618214618151	0.171169083489	0.0964701686618
t	2.57670896705e-05	0.0081882244741	0.00144009716247	0.0383668491213	0.728771692717	0.159937894496	0.0632694435539
t	8.99141286163e-06	0.0033437668807	0.00175641098882	0.0132755915204	0.601260354239	0.299529448165	0.080825418518
ù	3.50356342054e-06	0.00173442852657	0.00187644045294	0.0132928906735	0.30111613808	0.577535356055	0.104441289506
</S>	1.90863786027e-06	0.000879687112785	0.00097024321147	0.0195600133368	0.19148626404	0.704688413027	0.082413539753
