 	sta	e	dorme	nel	letto	</S>
s	0.96469685	0.0132351045	0.00065247361	0.0010147246	0.0048724564	0.01552838903
t	0.98194687	0.00872788436667	0.000503400543333	0.000807496756667	0.002742050816	0.00527230590833
e	0.663359003	0.329049561322	0.00274762560778	0.00198656850889	0.00103613831467	0.00182112843111
c	0.225056741267	0.436018038441	0.00567968283593	0.0265034739696	0.296007198832	0.010734851727
e	0.0752043633357	0.444626374147	0.0297723597453	0.0420490966565	0.394512991324	0.0138348338423
p	0.0284341184252	0.668573958049	0.0920727499151	0.0443936895522	0.160820208821	0.00570528754743
l	0.306760924475	0.483889827683	0.087371060105	0.0363062211841	0.0826943998303	0.00297755532248
ò	0.396207227825	0.336974717561	0.217971686835	0.016954227728	0.0291654065001	0.00272676824749
n	0.135414292608	0.353693425854	0.409765482278	0.0257012972427	0.0244974385	0.0509281047492
n	0.0488966679693	0.351449948618	0.326753107426	0.110458039081	0.0393210828333	0.123121174916
i	0.0167344774403	0.246780815239	0.160494007809	0.43274404636	0.0318813578778	0.111365302305
s	0.0059135790306	0.0945699607797	0.138115547936	0.696095128787	0.0148048638926	0.0505009375017
t	0.00310693277687	0.0892877869266	0.132949313979	0.717161346262	0.0220248716309	0.0354697829006
o	0.00183638010478	0.0757640234855	0.0569667378597	0.798974905421	0.0231301183103	0.0433278546335
g	0.000674003527417	0.0253102431885	0.0206027353866	0.630189108474	0.26745972787	0.0557641842112
r	0.000699183322472	0.0169449205795	0.0120528090289	0.392085092825	0.47387450929	0.104343474737
à	0.000645798156407	0.0142479712532	0.0100345768096	0.378477747608	0.456085019763	0.140508898246
t	0.000216798274719	0.0050479072644	0.00665338873653	0.405703869203	0.443418579921	0.138959486082
t	8.8314080573e-05	0.0018775523548	0.00355059999784	0.396392676401	0.43503521664	0.163055655361
i	4.40446445477e-05	0.000655318510353	0.00119293481678	0.2447019488	0.33010581888	0.42329994512
</S>	2.20779258089e-05	0.000328077623306	0.00059729250614	0.1501610594	0.19222922944	0.65666227256
