 	ora	ho	finito	di	scrivere	</S>
à	0.993769555	0.000277476825	0.00244382551245	0.000106904331372	3.97135709325e-05	0.00336256937491
r	0.665169633033	0.0280102194317	0.301070988612	0.00155143339804	0.000485376832266	0.00371236754157
t	0.222334311448	0.0733543581439	0.695501782871	0.00326116273268	0.00129041901076	0.00425795818052
e	0.0812097095532	0.0867805607146	0.826130127624	0.00292574841089	0.00108703802852	0.00186675161351
s	0.0375504291844	0.0678276315715	0.886928309208	0.0064075073703	0.000585847787773	0.00070021127117
p	0.0164797304281	0.0386312781905	0.926705003069	0.00833877145677	0.000524968932591	0.00932024193706
ì	0.0064587214427	0.289456610397	0.685672484356	0.00444354926892	0.00039727797753	0.013571342079
c	0.00261368430757	0.370018870399	0.607966344785	0.00604503520631	0.00031043318251	0.0130456071263
c	0.00094773264419	0.1268261124	0.845393058262	0.0141707924021	0.00027739702417	0.0123848895421
e	0.0031150111964	0.151052839467	0.822106729421	0.013066295034	0.00020862487539	0.0104505073474
t	0.003835941064	0.156008784162	0.824905076474	0.00579356091133	0.000100364874463	0.00935630734913
s	0.00128029019553	0.052145169894	0.934940572158	0.00357983010378	7.7341106821e-05	0.00797683934971
a	0.00042768344351	0.018039658398	0.692010894053	0.192706243835	0.0142384638123	0.0825770921166
t	0.000151550251837	0.006866915716	0.598671521351	0.269418136945	0.0207235840708	0.104168272139
s	0.000154211118612	0.00308463965533	0.779319107117	0.138786024648	0.0135049904903	0.0651509721463
e	0.000146528023017	0.00158555414311	0.524734648172	0.283505154883	0.0929489631634	0.0970791207154
g	5.19441234857e-05	0.000561815177703	0.188165340524	0.550201618294	0.154010867721	0.107008406905
r	0.00137943330683	0.00206343326457	0.101246415508	0.510809626098	0.220149145907	0.164351928968
à	0.00182032670128	0.00284687025486	0.0605164888027	0.354590362033	0.332233058636	0.247992886323
t	0.000608319757853	0.00127453245729	0.0252739147342	0.382306060678	0.363409796212	0.227127388774
s	0.000202876680971	0.00044574517093	0.0152533070781	0.388932306893	0.310968725404	0.284197032925
i	6.76555133347e-05	0.000152104852153	0.00725768765603	0.240116777964	0.313734258468	0.438671487642
</S>	3.38279312939e-05	7.61347495915e-05	0.00365410577302	0.124685982482	0.372084379234	0.499465543821
