 	voglio	che	Maria	viene	domani	</S>
t	0.609928655	0.1120129765	0.0167339604903	0.0501413887775	0.00380757876252	0.207375468701
è	0.847383715	0.0598305621667	0.0056099088036	0.0167555071825	0.00127334704335	0.0691469480829
l	0.602487722567	0.0661549743889	0.00388545841453	0.0148253864658	0.00046507999195	0.312181362076
o	0.385244628422	0.194268929463	0.00748213797151	0.0186788229886	0.000262214177317	0.394063299692
e	0.324673676141	0.230957049821	0.252344998657	0.0394506994962	0.0144439777091	0.138129627231
M	0.123025790514	0.20588129994	0.346570152886	0.252132839832	0.019234488343	0.0531554312103
a	0.0442974493047	0.23028787998	0.179683307629	0.497963733277	0.0128989898877	0.0348686288701
r	0.258479750435	0.212687853327	0.11126162221	0.378324507759	0.0107405486826	0.0285056754234
ì	0.327869992412	0.220722491109	0.277570143737	0.137450073753	0.0233016722809	0.0130856082745
a	0.109824129001	0.146294516636	0.461617667912	0.0570791230843	0.10669548276	0.118489108091
n	0.043972727264	0.0630444951453	0.460788792637	0.0918363650281	0.181963877587	0.158393787364
a	0.0220213945535	0.0341530595484	0.382766824212	0.218384698343	0.221694432529	0.120979627121
r	0.01069567665	0.0207320233495	0.194693118071	0.499094809448	0.171282182176	0.10350219104
t	0.00730598771667	0.0165455460498	0.077391919057	0.640086123149	0.0618732392253	0.196797189013
i	0.00282105053943	0.00595712554743	0.032507561719	0.396811974383	0.194349753575	0.367552536338
à	0.000940642116865	0.00200483156098	0.023724398573	0.145763958894	0.557986014525	0.269580162446
v	0.00157121667547	0.010769412968	0.020385305191	0.223132207065	0.547232631508	0.196909254482
v	0.0208451987252	0.021708487656	0.0131050640637	0.263096424355	0.226682557169	0.454562308161
r	0.0260145306729	0.0157603957853	0.00484900165457	0.200092083452	0.0892641103897	0.664019936054
i	0.00867357431561	0.0057456290933	0.00184742323619	0.166226861817	0.0774173614632	0.740089178685
</S>	0.00433678964806	0.00287306494395	0.000969563695095	0.0866461019085	0.0954109907316	0.809763489343
