 	mi	si	gonfiò	il	dito	</S>
m	0.4967004979	0.01255983885	0.06601956015	0.0512818546	0.267938799225	0.10549948485
u	0.166398922743	0.01514194545	0.353633893383	0.0687883882	0.291179855075	0.104857029217
b	0.0558486917577	0.0112761423167	0.620052964461	0.0610132617333	0.206399073692	0.0454099130057
r	0.0194047930859	0.159071640106	0.59048015482	0.0502538662444	0.155279741797	0.0255098763186
i	0.0071507738053	0.402091726702	0.38015984894	0.143040568748	0.0582350268323	0.0093220709562
s	0.00264750057177	0.338787950234	0.209449913647	0.400242622916	0.0450212779441	0.00385072136873
t	0.00105775683059	0.142250700078	0.427139017882	0.392195627639	0.0356679325814	0.00168893453958
ì	0.00043301801353	0.101030827359	0.435166282627	0.393402929213	0.0345879607938	0.0353789237465
o	0.000210716497843	0.087125193453	0.152512694542	0.634514263071	0.0661376202646	0.0594994979155
d	0.000139997432614	0.0496536614803	0.0553871471807	0.506431644357	0.311468256755	0.0769193126385
à	7.4324358638e-05	0.0173865553894	0.0208418767269	0.345775831452	0.415580825585	0.200340584213
t	3.94095773127e-05	0.0105071246965	0.0191952562423	0.467017467151	0.223608580528	0.279632151404
t	0.000194730679104	0.0075132874355	0.0207146052474	0.397453522384	0.297598802176	0.276525050468
i	0.000234362108201	0.00266433939517	0.0097070392558	0.173356464795	0.464959290725	0.349078483489
l	8.17249503337e-05	0.00092321070979	0.00340172589193	0.0679005815983	0.502672176908	0.425020561163
o	2.90312657679e-05	0.00031060483333	0.00128766868831	0.0282513589994	0.406852165636	0.563269187054
</S>	1.4684987719e-05	0.000158458514665	0.000644804230655	0.0150433381997	0.299602042818	0.684536693527
