 	è	facile	che	stanno	ancora	svegli	</S>
è	0.9449962	0.021302456	0.00014808033255	0.000566465194115	0.000176350202099	0.0116213802469	0.0211891086427
f	0.672209848333	0.191486688667	0.0346401066992	0.0394455256274	0.0188861275354	0.0251266302469	0.018205093976
à	0.266223748778	0.553923112889	0.0480866918997	0.0530322885091	0.0251252888035	0.0319471136156	0.0216617496587
c	0.0942361169443	0.50374285313	0.0581679502999	0.29065054947	0.0203610772262	0.0192481254052	0.0135932897196
i	0.0315442842498	0.400976486543	0.143887463433	0.383376999823	0.0188193008854	0.0132397575684	0.00815567363987
l	0.0106491413304	0.366491783181	0.220691497811	0.362826703274	0.0193485907718	0.0116361549561	0.00835614144662
e	0.00355336348244	0.151123415394	0.407796785937	0.397906947758	0.0201349790573	0.0109493165187	0.00853517814887
k	0.00124733890929	0.0797925701313	0.449776338646	0.440605329253	0.0167940611524	0.00569060070623	0.00609374624962
a	0.00047857275989	0.0297776865104	0.366451049549	0.571932309751	0.0205189243841	0.00453627090208	0.00630517294987
s	0.000218511973424	0.0289421669701	0.421358623183	0.517030619917	0.0245720187947	0.00262411971069	0.00525392392662
t	0.000141851311475	0.0386655056567	0.322351187728	0.606515343306	0.0268924019316	0.0012176401469	0.00421608791887
è	5.73258881033e-05	0.0252966161122	0.145919492576	0.565298001102	0.176634232977	0.0542575238823	0.032536808973
o	1.91201997118e-05	0.00851071540507	0.0564139834253	0.285329417701	0.508747000992	0.0933128729608	0.0476668943243
n	2.42095483029e-05	0.00362743727602	0.0209816823751	0.124631807567	0.768882586997	0.0574396271536	0.0244126618414
e	2.59029413973e-05	0.00198873225051	0.00870909444503	0.0565745119557	0.680888955666	0.234011140218	0.0178016603471
a	8.63965915376e-06	0.000665559448003	0.00294598905601	0.0191997688086	0.486755481889	0.471477733406	0.0189468387824
n	2.04085474429e-05	0.000899941422001	0.00262736060634	0.0092862603262	0.618340317296	0.357708448469	0.0111172976608
k	0.118697559578	0.101314446874	0.0706261418688	0.0203293387754	0.525695017765	0.157770300156	0.00556723028693
ò	0.158239321968	0.134300073768	0.0919942668896	0.0232911825918	0.243403341255	0.310626813385	0.0381450010956
r	0.0527477860691	0.0449738527627	0.0312525028199	0.0204665128639	0.213070967085	0.583462537795	0.0540258350319
a	0.0175837053303	0.0150085012954	0.0106731414359	0.017467693097	0.159171530362	0.738112832598	0.0419825870106
a	0.00586123608057	0.00500302200644	0.00355800872576	0.0058282067904	0.073964009454	0.847177264199	0.0586082396702
t	0.00195399229081	0.00166938116925	0.00118898997575	0.00202929337253	0.255142737818	0.685736288066	0.0522793342234
s	0.000734985646503	0.00995433032675	0.0238294437179	0.0773175852842	0.389829192606	0.377238016022	0.121096472408
ù	0.000328407917462	0.0127147219947	0.0313741447286	0.1023296369	0.211903497535	0.486977025341	0.154372570803
n	0.000110106512415	0.0042423322547	0.0104664260522	0.0341823506219	0.088877891845	0.787130508447	0.0749903952677
n	3.73741718517e-05	0.00141831294833	0.0034972686979	0.011495471164	0.0468843494817	0.857918819482	0.0787484434226
i	1.24967008022e-05	0.000473148966968	0.00116647007055	0.00386295494813	0.0169687949272	0.704958406494	0.272557767808
t	5.21713960569e-06	0.000159348988747	0.000389451900167	0.00130108733718	0.0261407982091	0.587131118831	0.384873005936
i	2.79058920584e-06	5.47501002783e-05	0.000130444592282	0.000446555773577	0.028811055113	0.42573765961	0.544816785312
</S>	1.39535025884e-06	2.73859436832e-05	6.5275635631e-05	0.000223404527063	0.0145871896215	0.229288809805	0.755806592656
