 	non	so	cosa	stai	scrivendo	</S>
e	0.77602445	0.182574267	0.00818115845	0.0026083872	0.00151810007875	0.0290936087801
n	0.70710205	0.267771609	0.0133807948167	0.00153469958	0.00051008162575	0.00970075103073
e	0.475456983233	0.505581203	0.0146628146056	0.00088660595	0.00017422594425	0.00323818825458
t	0.160287995644	0.824410401	0.0137763653685	0.000382954452	6.05532763167e-05	0.00108174167173
s	0.061028648548	0.917237700333	0.0163033742895	0.001475061576	0.000103248911672	0.00385193815044
è	0.0275091655827	0.908920153444	0.0542461074298	0.003503788292	0.000591932217224	0.00522880141681
r	0.0099421596609	0.809541561148	0.133199099143	0.00479893719733	0.00659492513907	0.0359233048389
o	0.0036481601874	0.541792983716	0.340259296381	0.0519106063991	0.00927945271302	0.0531095372796
e	0.00121615761687	0.326194344572	0.52089976546	0.116104632133	0.00582406177101	0.0297610670932
s	0.000409324208923	0.251585858191	0.612530178487	0.114051775378	0.00667336812367	0.0147495035311
ù	0.000142089461974	0.13759966523	0.488437610829	0.305986283126	0.0517121127079	0.0161222333437
t	4.94954073913e-05	0.0520237692433	0.217643218276	0.415020837709	0.253608077569	0.0616545811146
i	1.68203410737e-05	0.0213462252961	0.098517907292	0.44377284257	0.325283505856	0.111062683705
s	8.25167523453e-06	0.0103691293137	0.0864077902973	0.56202239419	0.257053831952	0.084138594235
t	6.91069584484e-06	0.0144300704379	0.101907563432	0.54156623473	0.215999723984	0.126089484412
e	3.8192136295e-06	0.012576312128	0.0561344850773	0.55717213491	0.177024691328	0.197088544804
g	5.34879129106e-06	0.00431709821467	0.0204387551258	0.505239771637	0.343152333776	0.126846687501
r	1.12886972637e-05	0.00753168326156	0.0108076205419	0.320209273879	0.512676811259	0.148763301734
à	9.20022697557e-06	0.00853053785519	0.0070543228473	0.147642503293	0.66282162042	0.173941815245
f	4.79924367952e-06	0.0504725647197	0.141595284282	0.126872139764	0.589429006807	0.0916262437483
i	3.32506319575e-06	0.0644150725611	0.18602088058	0.114327790421	0.311648678936	0.323584278583
</S>	1.66255785173e-06	0.0322089927623	0.0930255590185	0.0600832359605	0.233573204468	0.581107359291
