 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
p	0.66247645	0.1936240063	0.0609113512795	0.027660677746	0.0069874093399	0.00791054472785	0.00922197317115	0.0254455769513	0.003456421955	0.00081299347	0.00149261895
ù	0.524368266667	0.331722868767	0.0613043053932	0.0278234350153	0.00698683427907	0.0079099005659	0.00922164870032	0.0254443203382	0.00341695023567	0.0007635038397	0.00103796527733
r	0.411832905556	0.404305679589	0.0407906924311	0.0129244091051	0.00256581409212	0.00268701011525	0.00313849316671	0.00876996988379	0.00156897502922	0.0011081399296	0.110307919086
u	0.181890444752	0.61242781653	0.0424385358104	0.00798902801837	0.00109680622737	0.000946381673383	0.00111081143619	0.0032118809744	0.000948833670773	0.00122247336134	0.146716948836
k	0.062811780774	0.63033089551	0.0913516912701	0.112054392656	0.0217712537725	0.00108798508943	0.00370001490268	0.0073758462546	0.00814027065129	0.00530444470526	0.0560713967525
a	0.0210398928413	0.411123098503	0.333062843757	0.148374670619	0.0288683540242	0.00113906490881	0.00456663442856	0.00876533984333	0.0105378150393	0.00666523347177	0.0258570662647
s	0.00804262117377	0.334388076168	0.571965567919	0.0557501156063	0.0104210382414	0.000438230068603	0.00156202371719	0.00305154549958	0.00351699943933	0.00222710043494	0.00863666723213
e	0.00368579676376	0.213168586056	0.745003309306	0.0245333377021	0.00681500854713	0.000242535649534	0.000575980470397	0.00115339181319	0.00117727912578	0.000747750366193	0.00289700235214
t	0.00130176344042	0.0836006560187	0.896774869769	0.0106134771674	0.00530918720571	0.000141007014178	0.000229589597466	0.000417523372397	0.000394305153793	0.000249711453664	0.000967883059813
o	0.00052003290014	0.0402629496396	0.862265389923	0.0192976968225	0.0752997717586	0.000789884462393	0.000613286321822	0.000328011458799	0.000174136377798	9.06969302747e-05	0.000358133827604
r	0.000238984670047	0.0204545525132	0.558525896641	0.269414712274	0.138654817253	0.00474984638746	0.00219450447394	0.00483464257293	0.000450154182599	0.000274722104425	0.000207150519201
ò	0.000130558740496	0.0128767144044	0.220338461214	0.642962870758	0.108274383751	0.00545656488582	0.00271558555798	0.00622062487098	0.000541732940866	0.000341863620475	0.000140607309734
m	5.7771476312e-05	0.0052602226348	0.085952682738	0.833389606919	0.063629265917	0.00218118091861	0.00152245121933	0.00230687548699	0.000346245386955	0.000394498325825	0.00495914133991
ì	3.33951723707e-05	0.00255928823827	0.0370068137793	0.87723733564	0.0625151499723	0.00120947647287	0.00902806327311	0.00187084784566	0.000582331722318	0.000923674541942	0.00703354884664
a	1.13222207669e-05	0.00089243334829	0.0142649125931	0.578433937613	0.369919944657	0.00529108579096	0.021974113091	0.00472575444855	0.000648726607439	0.000856047850647	0.00298169556888
f	4.31870766563e-06	0.000299700257063	0.00524698216437	0.265929121604	0.663116928219	0.0162043702637	0.0246907260303	0.0124659671495	0.00379691296915	0.00423415805355	0.00401083507629
o	1.94877952188e-06	0.000103244834454	0.00213579565479	0.162109694468	0.603095789406	0.0531346460879	0.126675529343	0.0374389223832	0.00508838725638	0.00548114026118	0.0047349110921
r	0.000474762561441	0.000159517528151	0.00149167501826	0.0813663020893	0.478694963135	0.101904753363	0.203601073114	0.122309624128	0.00270868638546	0.00372873233039	0.00355990226403
à	0.00063233782267	0.000181127034717	0.00103509033609	0.0584488143631	0.316072762712	0.0818978279877	0.384678421038	0.142160933709	0.00572064949515	0.00550272891013	0.00366928825468
e	0.0002109894178	6.46066966523e-05	0.00043776939803	0.024494155689	0.158847196904	0.0345820861959	0.610592860346	0.151143346903	0.00979915749838	0.00519570620338	0.00463210575156
n	0.000205278413987	2.34255822974e-05	0.000165698223343	0.00819539470767	0.0740405494347	0.019691528132	0.511672890115	0.369494035634	0.00761843013279	0.00456069650113	0.00433208448385
s	0.001137845338	0.000106732364432	0.000405525842448	0.00323749061256	0.0296803632782	0.0229450567773	0.304958956705	0.590432378545	0.0079528826776	0.0263284955004	0.0128142833946
e	0.00131391105781	0.000132655203069	0.000478663786716	0.00155797034852	0.0138579928261	0.0238210217924	0.257745208902	0.642666106182	0.0103190128925	0.0322169454335	0.0158904833649
s	0.000775843931083	5.39894649483e-05	0.000172757583139	0.00056689559384	0.0062978803087	0.0110659770308	0.245218636301	0.708657682061	0.00732333556417	0.0135983210778	0.00626863255497
c	0.00586639154369	0.034063794584	0.00815546400938	0.207300840665	0.0428735570696	0.0373046105769	0.127814794467	0.522701205687	0.00370451560139	0.00705392222593	0.00316083771832
e	0.007226129897	0.0453910484623	0.0108358883565	0.276174976748	0.0557893357899	0.0454704565923	0.149278840522	0.375261613562	0.0116884713471	0.0122990856086	0.0105840795728
r	0.00907014001477	0.0163366894218	0.0042646778055	0.0931303402093	0.02051839563	0.0154940477374	0.222796203507	0.561101271187	0.019730832449	0.0228546512029	0.0147027340576
r	0.0211512923383	0.00702332537393	0.00232569855517	0.0322656176031	0.00791533541	0.0054722084058	0.189536551169	0.606818057062	0.028291274483	0.0770924510676	0.0221081882192
