 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
m	0.983246775	0.0045313378	0.0014465034	9.992719305e-05	8.2554109e-05	0.00029094167	0.000201286835	0.000114628365	0.0099860093475
ò	0.957026631667	0.0367403592667	0.00225548226667	9.9450148775e-05	7.93331432208e-05	0.00025698977959	0.000145356452537	5.39160476583e-05	0.00334246730817
t	0.948926067222	0.0467647558222	0.00215962008889	3.61027296833e-05	2.69844612278e-05	8.67932358867e-05	4.95142023823e-05	1.89168862111e-05	0.00193125959672
t	0.980311312407	0.0169210361374	0.00122398270296	1.52943248411e-05	9.5353040296e-06	3.00356236066e-05	1.75487030739e-05	7.222521399e-06	0.00146403504624
i	0.660567726502	0.144907483509	0.193924439641	2.05610035604e-05	3.3946240302e-06	1.59516584132e-05	8.7058179711e-06	3.40250836163e-06	0.000548276762747
è	0.220719131674	0.382677407836	0.396000256547	0.000311908327187	9.3521213434e-06	2.10010598044e-05	1.0062362157e-05	8.68090468721e-06	0.000242145684249
t	0.077652208698	0.436384049279	0.479475305516	0.00276120265906	0.000969830441448	0.000301025451601	0.000235374834886	0.000232158443896	0.00198882242475
t	0.216234477233	0.260007295093	0.510518265172	0.00344013135969	0.00128316388745	0.000386028258	0.000307682338529	0.000301403932965	0.00752155467492
a	0.258362767783	0.0880370169643	0.613694708391	0.0314187518599	0.000477144722783	0.0001954086368	0.000134310223076	0.000106415204988	0.00757349351497
s	0.0869851186326	0.0428580199214	0.81790563613	0.04857158862	0.000413665060928	0.000302242818933	0.000148939897692	5.4428459996e-05	0.00276033790499
e	0.0298591949689	0.0272833274571	0.63733404871	0.302996030873	0.000772821986976	0.000410063792978	0.000169529262564	3.98378229987e-05	0.00113512088833
o	0.00995307082001	0.00911919502303	0.269199041237	0.709512443624	0.00127279882899	0.000327517667659	0.000118975475855	2.27468242329e-05	0.00047422453811
G	0.052529424679	0.118979211062	0.118896788746	0.588270374541	0.0116244342763	0.0269904376859	0.0212064586236	0.0124076528376	0.049095233278
i	0.0667215927677	0.155752811994	0.105657546249	0.489193974847	0.0305673740921	0.0392642992286	0.0290288481079	0.0170991865459	0.0667143667593
o	0.0222405886328	0.0520742259268	0.0765989703163	0.761803668282	0.0298862776974	0.0168912501429	0.0105486185826	0.00627486659097	0.0236815544464
v	0.00925252804644	0.0389832655978	0.0782851150054	0.715458436094	0.0643030028991	0.0604330391143	0.0183443161742	0.00639124833932	0.00854911917547
à	0.00492368652785	0.0347840048659	0.0830157933351	0.408965022031	0.335960517633	0.0878040043714	0.0237032420581	0.0148666344464	0.00597715045849
n	0.00175195875498	0.0118808649886	0.0544248027784	0.247059940677	0.450590665878	0.0766442894571	0.0223718380194	0.0586125958155	0.0766630497195
n	0.000712937419993	0.00408401250297	0.0495098909261	0.199524230226	0.275625525293	0.147621759819	0.0489532093398	0.0865153786052	0.187453059906
i	0.000256382772802	0.00136375845729	0.0268319020634	0.125556158742	0.396788105098	0.186331043273	0.0578353821133	0.0506630812917	0.154374226635
e	8.54671366845e-05	0.000454599658793	0.00895243181647	0.064064093914	0.669853305033	0.147470604424	0.0381718380378	0.0169839211639	0.0539637810117
A	2.85020695605e-05	0.000151635089792	0.00299452248882	0.027847335938	0.749975871678	0.157557644808	0.0299441870126	0.010777370698	0.0207229505706
n	1.02420814392e-05	5.12096514973e-05	0.00105668427894	0.0108250636127	0.634756737226	0.256760564936	0.0421862450042	0.035390701566	0.0189625516235
n	6.43082067973e-06	1.77008408591e-05	0.00044845112298	0.00516984302757	0.379589860409	0.415707704979	0.0973044216681	0.0522806658553	0.0494749038745
a	4.42646311497e-06	5.95551108199e-06	0.000192946600933	0.00199722353586	0.190162828136	0.47831932166	0.240140393889	0.0316454968851	0.0575313646248
ì	1.48016646338e-06	1.99091856162e-06	6.4603117841e-05	0.00070351338362	0.154663442712	0.463472933887	0.33868030463	0.013088973995	0.0293227374416
s	2.89584526911e-05	2.79826125254e-06	0.000119647493537	0.00077716102954	0.141428727571	0.531136584629	0.27383928821	0.0203841360983	0.0322827333805
t	0.000214773880897	5.57241381751e-06	0.00276100850451	0.000979977756513	0.0843328196237	0.52918142821	0.271947749403	0.0368691096994	0.0737075594602
i	0.000248252793057	4.36827160394e-06	0.00354364688531	0.000517975253504	0.0312715643079	0.380962269403	0.436133409801	0.0366126122331	0.110705886487
g	0.00807535786378	3.13001079942e-06	0.00118961865191	0.000214308580501	0.020627080436	0.338795516468	0.501848803267	0.029230833411	0.100015343829
g	0.280012011955	0.0001789281781	0.0609966981903	0.0003417281115	0.015521121702	0.259242295489	0.310800856422	0.0186180475817	0.0542883498763
h	0.362665216738	0.000236217229933	0.0810142529301	0.0003576485785	0.005684525324	0.136213278496	0.172136740807	0.174270173639	0.0674220102254
e	0.120888671171	7.91028222972e-05	0.0270950463153	0.000131472521033	0.00250877911467	0.109637134832	0.343849903602	0.241107364546	0.154702576742
c	0.154050879896	0.0626629978325	0.0139685192437	0.0218106660372	0.0285400855116	0.0931980202773	0.349294557867	0.103200574849	0.173273757247
è	0.165105053494	0.0835251379033	0.00960227136757	0.0290371466243	0.0371794022072	0.0774983324258	0.145093810956	0.34878532495	0.104173526082
p	0.0580900233601	0.0278530011042	0.00419411064219	0.00982522640663	0.0128851366724	0.0914042264753	0.144595988652	0.451883199983	0.199269050694
l	0.0234766443534	0.00929640946607	0.00441950491406	0.00342560219521	0.0047079343108	0.0957231308251	0.153325366217	0.182224260661	0.523401100231
o	0.00888395645028	0.00310043246209	0.00351068319309	0.00114701994446	0.0015787992566	0.0376833626084	0.0873354220723	0.17422895922	0.682531316744
n	0.00432252744924	0.00103433123076	0.00118126145143	0.000383549571107	0.000558281073533	0.0184352292028	0.124808230691	0.234587613073	0.614688938915
n	0.00282162765108	0.000345742647353	0.000406987965477	0.000129500273102	0.000270905126178	0.0137589777343	0.153361406897	0.328535447691	0.500369389638
e	0.000960123354509	0.000115360001755	0.000137990987419	4.43260780007e-05	0.000249186522059	0.0086731790781	0.142704398966	0.30834562023	0.538769819879
</S>	0.000480067431478	5.76808601842e-05	6.91462175995e-05	2.30026702003e-05	0.000277548361029	0.00679696428905	0.162786349483	0.175221916615	0.65428732994
