 	ha	potuto	entrare	dalla	finestra	</S>
ì	0.570793885	0.371205885	0.0022721374315	0.00718184461075	0.00295911675548	0.0455870810579
s	0.301541015	0.369668710667	0.0553968990982	0.0343820414441	0.00823523442215	0.230776061058
o	0.172715021667	0.288734692556	0.174616033033	0.061004538148	0.0100595047141	0.292870207353
s	0.116308768801	0.252972938519	0.423003511011	0.101494137049	0.00786450481137	0.0983561459177
e	0.0388148666153	0.100212747173	0.55300966367	0.26072050235	0.00986705527046	0.0373751314392
è	0.0129768986848	0.047978522771	0.647359614557	0.267586270783	0.00701425009015	0.0170844235131
m	0.00433177802493	0.0163632874437	0.780916328186	0.171241356928	0.00908335636338	0.0180639022044
b	0.00144551366941	0.00610723262123	0.512971082062	0.436463602309	0.00948146312113	0.0335311050681
i	0.000482122234963	0.00264504471974	0.173329208954	0.764270247436	0.0173527893737	0.0419205626894
à	0.000160850414014	0.000908890935913	0.060865227918	0.728484949145	0.151437310458	0.0581427452298
t	5.38735961147e-05	0.000669352228638	0.0232894500727	0.585970083048	0.323117880153	0.0668993717433
t	1.81086496082e-05	0.000944225942879	0.00822942568757	0.658918827683	0.262443222051	0.0694462305811
i	6.07456449657e-06	0.000691453753336	0.00277869131392	0.539675271228	0.242331842684	0.21451667686
f	2.03222130269e-06	0.000230761867322	0.00189709809271	0.498646652409	0.262672637561	0.236550823787
i	6.83287051297e-07	7.71829354507e-05	0.00160326747714	0.458444881136	0.30847924252	0.231394756096
n	0.000110280906364	0.00580648498099	0.000542301266613	0.157864261112	0.60067276084	0.235003906699
è	0.000146826050045	0.00771646623273	0.000202062733538	0.054753755604	0.838398743613	0.0987821378997
s	4.9138035605e-05	0.00270202461664	0.000553308161179	0.100977693368	0.831109781204	0.0646080302999
t	1.66404863517e-05	0.00122053518888	0.00066359930206	0.144537817789	0.619800093735	0.233761273433
r	5.62586615997e-06	0.00059752875266	0.000228357337682	0.0769108480963	0.434427241245	0.487830357811
a	1.88052437606e-06	0.000199798815453	7.61326423078e-05	0.0257696602494	0.310337443748	0.66361506927
</S>	9.4710483303e-07	0.000100471245026	3.80730327811e-05	0.0129097982007	0.228418651874	0.758532059635
