 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
i	0.970062345	0.00516305035	0.00118423897	2.2343515e-05	1.9631622e-05	2.5006544e-05	8.0431124e-05	0.00015194847765	3.743511206e-05	5.231859962e-05	0.000223792916215	0.0006887955835	0.00032789018122	0.0219607349557
p	0.985591085	0.00415096005	0.00133388385667	0.000101004935	6.91218086667e-05	6.6903864e-05	0.000112031897333	0.00011588984765	5.586104006e-05	8.139619962e-05	0.000223090796215	0.000564691316833	0.000161845964553	0.00737223978904
à	0.911596765	0.0835864926167	0.00080343851889	0.000122688156	8.24187172089e-05	7.960384679e-05	0.000113023158544	0.000103549566297	6.189998595e-05	9.100185362e-05	0.000222617817205	0.000519750032778	0.000106507670691	0.00251028711105
o	0.555763524733	0.441790397539	0.0010842202063	6.00798396667e-05	2.9058942323e-05	2.70396836867e-05	3.8607125648e-05	3.46841595357e-05	2.067516537e-05	3.03676880553e-05	7.42800056907e-05	0.000173770496309	3.55927883537e-05	0.000837765497383
v	0.468927941311	0.500317042513	0.0146934446021	0.00675750685656	0.000924179879708	0.000769978047196	0.000311596548583	0.000388820596869	0.000253323709247	0.000559572012454	0.00144443242339	0.00335039575699	0.000423381295068	0.000878460378128
r	0.544033127104	0.415391824171	0.0194549684007	0.00902457513552	0.00122999569257	0.0010245667024	0.000403291418061	0.00051026787129	0.000332150185516	0.000738181714318	0.0019056870298	0.00442033231066	0.000557020518023	0.000974021252709
ì	0.285965530485	0.684298958057	0.0201666936669	0.00535113656184	0.00044773818019	0.000366094625133	0.000140392275887	0.000175913502763	0.000112644713839	0.000248807023073	0.000640233568167	0.00148684074672	0.000190915381008	0.00040803967047
s	0.124948561612	0.796813236019	0.0531669465556	0.00459618502061	0.000585147743397	0.000437202012711	7.2017386629e-05	0.000158187450921	6.68652958463e-05	0.000191829235824	0.000373315505622	0.000739044100407	0.000420074182336	0.0174313427831
k	0.318748683871	0.555932146673	0.0572466701852	0.0020932231002	0.000883696014466	0.000573567370904	7.5344935543e-05	0.00018239212364	6.14101512821e-05	0.000195455233608	0.000303402151207	0.000506070848469	0.000507542134112	0.0626903659277
o	0.353764086554	0.336795640224	0.241100748062	0.00235766696007	0.00347100730482	0.00114213202363	0.000145802471848	0.000115206524547	3.6511718094e-05	9.0291299536e-05	0.000121644545836	0.000192746260156	0.000181367927884	0.06048511072
n	0.117932753455	0.466169503408	0.385833282687	0.00297407762002	0.00495855430161	0.00146234755454	0.000161873943949	7.9035604849e-05	2.80742203647e-05	4.73262998453e-05	4.8851988712e-05	7.45232797187e-05	6.20513896747e-05	0.0201677457808
t	0.0393396063583	0.619763501136	0.315447960896	0.00167795962334	0.0119747669672	0.00343377339818	0.000678283287983	0.000311967011616	0.000173317114455	0.000147147093282	0.000110983850237	8.37614972396e-05	3.08161617582e-05	0.00682617607693
