 	il	muro	vuole	uno	specchio	</S>
o	0.252192178	0.08701136	0.27652919	0.00492244435	0.002081014867	0.37726385171
t	0.542210346	0.0554631583333	0.273713784	0.00214124058167	0.000704218345333	0.125767305611
ì	0.494137272067	0.320030817778	0.140937345333	0.00128160725889	0.000282721576778	0.0433302765383
c	0.183067525089	0.392934424026	0.098031339111	0.20248266092	0.000503610275593	0.122980469613
h	0.081807957363	0.144888880775	0.043873285037	0.270592644307	0.000603727368531	0.458233503204
o	0.0308223475543	0.065744333925	0.319302666346	0.096244358769	0.00100374993284	0.486882477735
t	0.0192946279514	0.0303174696417	0.720747998782	0.0375009695897	0.00378774837761	0.188351083245
è	0.0153462202728	0.0394285458806	0.600336689594	0.103950933197	0.0079681374592	0.232969398415
l	0.0051460398816	0.0408799334935	0.269487546531	0.340843024399	0.00686495421973	0.336778459472
i	0.00173336023536	0.0157874001012	0.12233099351	0.487807308133	0.0479456508066	0.324395236491
n	0.000900826851613	0.00578007803707	0.108621425837	0.539503186044	0.111902406936	0.233292061164
a	0.000623209413532	0.00242132451812	0.0962540858123	0.542253565348	0.241399808979	0.117048022721
n	0.000681196500839	0.00101941812514	0.0418988824708	0.579549655116	0.301140056326	0.075710816107
g	0.2759126754	0.00285227218838	0.0291994681569	0.489399091705	0.168416166609	0.034220362569
h	0.3732741428	0.00464426662946	0.021242949719	0.350321957235	0.14355208337	0.10696463619
i	0.130515809996	0.0029413014366	0.012984585273	0.283040444412	0.339646194457	0.230871685397
a	0.0435054476372	0.00098116325078	0.004579719669	0.116388096137	0.599015548152	0.235530061799
l	0.0149005634885	0.00035398691206	0.002159161601	0.313087921379	0.532683282717	0.136815113933
ì	0.00539838624483	0.000297055107353	0.001726818167	0.388903274793	0.262623102239	0.341051381311
</S>	0.00274861869541	0.000377446033676	0.0014409162835	0.212151338897	0.180052888119	0.603228840655
