 	avete	cucinato	le	verdure	</S>
e	0.847718525	0.085121369	0.01702644	0.00017534452375	0.0499583094005
m	0.629672398333	0.163585929667	0.128949435333	0.00140835757375	0.0763838947338
a	0.278779207544	0.435592343222	0.196539991778	0.00187590511792	0.0872125799113
r	0.162891657281	0.637116694407	0.168115647259	0.00069530066164	0.0311807448571
è	0.128322196427	0.697134711469	0.14478893242	0.00517646904955	0.024577726839
s	0.0709470094757	0.69690335049	0.19455684414	0.00692868298318	0.030664138613
s	0.0481981359586	0.44507627683	0.457930068047	0.00270253522773	0.0460930105377
a	0.0175354629368	0.19548899061	0.534005909349	0.00253422467591	0.250435426846
t	0.00588255487617	0.09479648687	0.60469542645	0.0023878657753	0.292237683782
o	0.00199752849486	0.05080432309	0.609447345483	0.00939656280843	0.328354256094
t	0.000674096899757	0.0293970001633	0.617546295161	0.0121921607695	0.340190394031
a	0.00023292476197	0.0216760546978	0.565201123387	0.0134602404232	0.39942957001
l	0.016527621104	0.0371199995426	0.513775649462	0.0140970625744	0.418479637923
à	0.0219641909135	0.0431338348809	0.471702031487	0.287493329291	0.175706587228
c	0.249344104183	0.0636055599936	0.213588228829	0.377928754142	0.095533315076
h	0.325195794238	0.0709313681312	0.43916242961	0.126005032635	0.0387053440253
a	0.108461995586	0.0250797697551	0.490272391203	0.164015127755	0.212170677675
n	0.0362927074684	0.00918463416303	0.385044958401	0.252208832585	0.317268869225
a	0.0122362746121	0.00387707661251	0.33222195444	0.166562066195	0.485102633075
</S>	0.00611813907506	0.0019391531435	0.16631300968	0.0937033010975	0.731926366537
