 	se	vieni	a	casa	ogni	sabato	</S>
a	0.86340332	0.067524904	0.0023644984	0.004440985	0.001217323266	0.014290832995	0.0467581181851
n	0.814187686667	0.154704838	0.0050627552	0.00521824916667	0.000455368776	0.004783470125	0.0155876146328
è	0.533316782222	0.446329066	0.00981317523333	0.00346294358889	0.000207073392	0.001658719535	0.00521222067693
r	0.206875745074	0.655132018667	0.0363610939111	0.00856037922963	0.000639060220667	0.00861339320833	0.0838183095773
t	0.0729184859673	0.498216756222	0.0872423613037	0.0187243054099	0.000859884673556	0.0121297372361	0.309908466526
i	0.0243223856981	0.291351215407	0.331790713768	0.04281475947	0.000762162091185	0.00540958034537	0.303549183942
è	0.00810773112322	0.173686283136	0.658557357923	0.0549558038233	0.00109597743039	0.00201150291512	0.101585366144
s	0.00270648742256	0.103392892379	0.747491062641	0.0967437052744	0.00253961114346	0.00397807767171	0.0431482044447
s	0.000905942878492	0.053115354293	0.51164737288	0.351535435091	0.00341001878115	0.00624464849057	0.0731412641482
u	0.000301989826149	0.018488180691	0.224736176293	0.62621976503	0.0407478509937	0.00469853816352	0.0848074963827
k	0.000101101896897	0.00635014930033	0.107003832098	0.668157021677	0.0807616969979	0.0707815377878	0.0668446504609
u	3.41398214226e-05	0.00227784758878	0.0433274400327	0.521815073892	0.252966115666	0.108458843263	0.0711205801536
à	1.13817894083e-05	0.000780293151593	0.0192323066776	0.302542004631	0.536273515222	0.083047356421	0.0581131933845
i	3.79573212097e-06	0.000276173132464	0.00838767309253	0.13957902721	0.740701848407	0.061472285807	0.0495792227948
s	7.44274638136e-06	0.000134254739421	0.00421972089751	0.101749801403	0.812109969469	0.040450465269	0.0413283765983
à	8.71086488712e-06	9.51095884737e-05	0.00276033246584	0.084056974601	0.55480489449	0.327868002756	0.0304060201994
m	2.96635231504e-06	0.00123051141482	0.00530358282195	0.110442842334	0.24699350783	0.597698187585	0.0383283840665
b	9.9868574308e-07	0.00160473786061	0.00611945590732	0.120029344911	0.12233421561	0.674148229195	0.0757629680222
a	3.33092978456e-07	0.000539633995559	0.00206238694165	0.0409089070283	0.0536900492033	0.538055704732	0.364742972674
</S>	1.66555017272e-07	0.000269819877313	0.00103133272964	0.0204803804012	0.0395371586016	0.312451344866	0.626229811337
