 	questo	muro	vuole	uno	specchio	</S>
c	0.4532412015	0.0307112155	0.287769054	0.1560293996	0.00092821037	0.0713208505
ì	0.4172673015	0.0367845201667	0.348562474667	0.155579910737	0.000758272536333	0.04104748258
t	0.431651495167	0.0435426883889	0.324569624889	0.0544763621157	0.000781928025111	0.144977871273
t	0.191725930722	0.0312353091963	0.312809934963	0.0207590452919	0.000869207771704	0.442600537091
o	0.074930196474	0.0154768221321	0.482736044988	0.0073150151173	0.000391404453901	0.419150487697
t	0.0784662207247	0.0437890067107	0.724918648329	0.00315291327243	0.000617487717967	0.149055693232
ì	0.0792752766926	0.20136040557	0.64006527611	0.00566096789081	0.00105723990599	0.072580829744
c	0.0352160663485	0.220274523423	0.374575177037	0.28404026763	0.000975383391997	0.0849186199147
h	0.0206540958962	0.075137516141	0.165676987346	0.37930457521	0.00120371112067	0.358023139972
o	0.00702285980637	0.026794808747	0.270987832449	0.172038154403	0.0130111618736	0.510145173324
t	0.00240161175642	0.0104090845157	0.592127177483	0.0988307031343	0.0221429452912	0.274088474775
è	0.00086136238334	0.00860905550523	0.525891012494	0.206279276045	0.0189898800971	0.239369438592
l	0.000297784032313	0.00755840973508	0.196242057498	0.507802658682	0.0122979741657	0.275801142864
i	0.000109627501709	0.00274701652069	0.078704865366	0.576087072894	0.0876474071886	0.254704030955
è	3.66704243747e-05	0.0010058036559	0.0289248376553	0.608312544298	0.135153089063	0.226567056985
n	1.39810984582e-05	0.000438776878633	0.0123331837184	0.777026168099	0.0935302063543	0.116657652328
a	6.29164072267e-06	0.000162650007581	0.00509194912947	0.5581907937	0.242321992118	0.194226300776
n	1.21504416775e-05	5.56355394637e-05	0.00215525116649	0.228928132233	0.550649194039	0.218199657592
j	0.143597519758	0.00234902955539	0.0451539787888	0.246265927411	0.479562781346	0.0830708071973
a	0.19144925775	0.00311214508252	0.0590468062263	0.21228851017	0.218352500449	0.315750786399
l	0.066304986414	0.00132838659157	0.0272543780388	0.27261972109	0.236340966816	0.3961515388
ì	0.0245913369754	0.000765972083857	0.0174494428796	0.29526478503	0.235966636939	0.4259617896
</S>	0.0122973317438	0.000431314371928	0.0099261827398	0.152017484515	0.17909054047	0.6462370948
