 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
n	0.98942565	0.009030879	0.0008458081175	1.087713075e-06	1.5004654665e-07	2.4009571585e-05	1.5464478337e-05	1.84973911012e-06	0.000655064346843
d	0.960264003333	0.0135634613333	0.0213574227725	0.000218737286875	0.00039450455974	0.00217354506492	0.00136801715834	0.000296345697577	0.000363966680176
ì	0.719466567778	0.245839358111	0.0284980739908	0.000291484069825	0.000525959652743	0.00289161315237	0.00181898081569	0.000394518431372	0.000273421115392
s	0.339261240459	0.605398516037	0.0227889417303	0.000143991577475	0.000205707647077	0.00106085412152	0.000668217508137	0.00015861326397	0.0303138786605
o	0.115601763943	0.818511185346	0.0245065582434	0.000133850497492	9.91111116157e-05	0.00045886437184	0.000285254756812	7.998461205e-05	0.0403234151785
n	0.0386876499843	0.932676715115	0.0147583747478	0.000109988069164	3.43925448286e-05	0.000165112526147	9.6930078704e-05	2.67271475967e-05	0.0134441183353
t	0.0129356514108	0.973760578372	0.00860669034927	9.3943481388e-05	1.29151432329e-05	5.86445039157e-05	3.48464398013e-05	8.99502955557e-06	0.0044877636526
a	0.00431485491443	0.809064512791	0.110719807216	0.0729118196738	0.000553500567668	0.000563843285639	0.0001794301145	8.41416535519e-06	0.00168383300753
t	0.00144034884318	0.733583527597	0.163503585739	0.0988658585579	0.000860362295889	0.000748367425213	0.000241042116833	1.03241839517e-05	0.000746617650843
i	0.000481004243753	0.559375694532	0.101646609913	0.327927858186	0.00835099303863	0.00131794637174	0.000359664100944	3.56849541506e-05	0.000504638408614
k	0.000196860080344	0.192257912844	0.378021681304	0.403937582629	0.0111188177795	0.00774594239058	0.00473992945031	0.000674836031384	0.00130651931287
i	0.000102072661326	0.0667567907813	0.453950490435	0.43227182411	0.0257651790265	0.0115505317969	0.00680953488344	0.000886973051795	0.00190664060429
a	3.40383484677e-05	0.0228582430804	0.163088197012	0.728784408037	0.0730399746755	0.0073355229323	0.00324077281781	0.000351249628598	0.00126758091476
t	1.19090977702e-05	0.0336252300135	0.0630963478707	0.644633756012	0.250421968225	0.0047902554441	0.00204865839594	0.000747327212866	0.000624512258253
è	1.05064230567e-05	0.0381286184712	0.0326744629569	0.336436252004	0.567048556075	0.0102718876147	0.00433570496531	0.00621420940429	0.00487977142608
r	0.000285078476686	0.102321687957	0.113044762652	0.158994670668	0.494861366025	0.0348631958716	0.00654465312177	0.0100563324681	0.079028211142
a	0.000370618488721	0.122755653097	0.135841597156	0.110759153556	0.417083252675	0.0929737619572	0.0130536685073	0.00666544615603	0.100496819381
t	0.000123577219849	0.0410988984775	0.0454588408473	0.108789311185	0.591714954225	0.125998185652	0.0379765328358	0.0108611293853	0.037978570127
i	4.12302394756e-05	0.0138797199334	0.0153019254748	0.0898763419617	0.684804404742	0.116505436884	0.0494549042786	0.0128620453618	0.017273948709
n	1.44559727011e-05	0.004689566692	0.00511367632398	0.0334741863872	0.814754684914	0.0862839369613	0.0356655890929	0.0125536943539	0.00745012066967
ì	5.90337850037e-06	0.001649207504	0.00177955873466	0.0140244835624	0.727804444971	0.111346603654	0.064870634031	0.064867397118	0.0136517173232
c	0.0826752600933	0.244509114501	0.00591201870822	0.0050525707008	0.393790500813	0.108792194446	0.0671522961963	0.0753316461439	0.0167844008744
h	0.110231719068	0.3266924823	0.00767767116941	0.00209266908027	0.131386437994	0.342432978044	0.0435055422514	0.0254091147392	0.0105713823915
a	0.0367442854673	0.110150817855	0.00300973744445	0.00110761435009	0.047040060898	0.500331682681	0.243675816084	0.0248828138331	0.0330571397972
p	0.0122482781146	0.0367194681578	0.0010279123848	0.000567962533363	0.0192593608327	0.54814631756	0.317561416695	0.0261099312777	0.0383593519324
à	0.00408295176013	0.0122574635119	0.000401352046933	0.000391487104454	0.00983288814423	0.547501175853	0.181355436898	0.177935783759	0.0662414873108
r	0.00136099573117	0.00412994170063	0.000264257792311	0.000336332254818	0.00637736771474	0.534907911951	0.134139828966	0.228539232053	0.0899441224369
o	0.000453667558148	0.00140548490558	0.00018443723575	0.000238036652606	0.00232382426491	0.47306253965	0.236147759655	0.116010242818	0.170173974146
n	0.000152275594287	0.000502684953896	6.16499527633e-05	9.51737945353e-05	0.0010288962683	0.183536530217	0.426259086552	0.173005348939	0.215358340049
t	5.18469828123e-05	0.000249849129632	2.27142699878e-05	9.97798341784e-05	0.000573665152767	0.0970317214057	0.590203795517	0.167632204313	0.144134430016
a	1.73177358207e-05	0.000131397896614	9.58109679007e-06	9.42901036261e-05	0.000310656844256	0.0489197206019	0.580449545172	0.171881699438	0.198185811339
s	7.36536237349e-06	5.50868622747e-05	8.49026619082e-06	8.26873467754e-05	0.000258892994752	0.069917070334	0.514031061724	0.233649023146	0.181990363113
t	4.4501967245e-06	0.000510021540758	3.48029957303e-05	0.000239010762258	0.000181468631584	0.102224596778	0.649669053908	0.168841816715	0.0782948337043
i	1.88596166735e-06	0.000650482159663	3.82814879271e-05	0.000241974755086	0.000137181383861	0.0604774323927	0.549106714636	0.170731661238	0.218614397901
n	2.08971572483e-05	0.000490741079298	1.29069848694e-05	8.42598445287e-05	0.000123003876287	0.0208017026176	0.268029461545	0.442864427079	0.2675726043
a	2.7234181969e-05	0.000437421715636	4.4499825758e-06	3.18156631096e-05	0.000141000127096	0.00731973561587	0.129230853848	0.657927729026	0.2048797731
g	5.14348868759e-05	0.000185352341082	0.000274561965601	0.000181833124137	0.000241762165699	0.066893978262	0.211588157949	0.545395009675	0.175187895367
l	9.70808489586e-05	0.0747359269404	0.00210297634187	0.00109437437471	0.0002087183819	0.179515406087	0.388299105983	0.286412980725	0.0675333934557
i	6.9939959577e-05	0.099546824311	0.00243945279328	0.0012373739099	8.80860156333e-05	0.153428120129	0.354646165328	0.198106547742	0.190437478485
s	0.000494906663116	0.0357735154345	0.000848526927087	0.000540850444967	7.30234652111e-05	0.0551736338097	0.234745168443	0.436046179247	0.236304175162
ì	0.000636979914272	0.0145184874095	0.000318359886529	0.000302740869322	9.35201380704e-05	0.0217427067566	0.133225299148	0.703190026416	0.125971850721
a	0.000212745439599	0.0048426437825	0.000106346048749	0.000104398433307	7.05567576901e-05	0.00732405503153	0.0496660114827	0.557552873472	0.380120373574
</S>	0.000106373782211	0.00242158846325	5.3180412984e-05	5.27690854535e-05	3.8331319345e-05	0.00367329695477	0.0283561638914	0.328543513736	0.636754771787
