 	dove	aveva	per	stare	non	aveva	</S>
p	0.504780437	0.204292275	0.0665414872465	0.0588964836407	0.0199823716185	0.132161428767	0.0133455271
u	0.172852285567	0.444213201667	0.151250915749	0.0662180378802	0.0199999905105	0.13216748457	0.0132980444567
ì	0.057860655549	0.690416267222	0.166396916916	0.0299920162267	0.0066947422395	0.0440681913243	0.0045711177889
c	0.0193795474863	0.704364312407	0.208520993972	0.0136738403422	0.0154809471782	0.0286124052614	0.00996788180963
h	0.0794957096721	0.467726027469	0.348133617991	0.00872216151407	0.0184533163527	0.0236171030138	0.0538520449365
e	0.099460953853	0.23773514449	0.571925032664	0.0161078519047	0.00627292444423	0.00805588611793	0.0604422301455
n	0.0336079710133	0.12457359683	0.793389710888	0.0227501276349	0.00226060446141	0.00283874691264	0.0205792648335
a	0.0116571547235	0.06625338991	0.677928603629	0.229065458212	0.00576819576714	0.00159565945755	0.00773153776283
s	0.00401327272027	0.03134769627	0.586019367876	0.336743192737	0.022559512589	0.0157447019525	0.00357224792094
t	0.2590193701	0.02245427409	0.470929802625	0.194721677579	0.0251434150963	0.0214484901508	0.00628296210698
a	0.343895705715	0.0113064190447	0.191515736542	0.408269989193	0.0256720725988	0.0102990997503	0.00904100770233
s	0.11510905942	0.00432943362957	0.0979380558473	0.518953986398	0.1577572742	0.100183666117	0.00572854610078
ì	0.0388460721463	0.00202010362652	0.0579351982824	0.253667802466	0.425116708067	0.207325992039	0.0150880892336
e	0.0129516780184	0.00070279892254	0.0197629342741	0.137406214489	0.523852286022	0.197029044013	0.108294993078
n	0.00743340146947	0.00024372337988	0.00675533852803	0.0988830608297	0.374445705341	0.383295374671	0.128943363593
ì	0.00559107957408	9.289686896e-05	0.00238482191801	0.0360964990732	0.21423705178	0.674468908224	0.0671287670977
c	0.00582447594228	0.324624222523	0.00547170312467	0.0120734244594	0.104465143407	0.503015008352	0.0445259924592
h	0.0244029853141	0.432934873891	0.00934586670822	0.00818478179147	0.147880593949	0.209925691728	0.167325154246
e	0.0266362488615	0.144447666782	0.00596984379891	0.00805709859716	0.16333271215	0.141694940576	0.509861484749
</S>	0.013319918566	0.0722238470436	0.0029860617437	0.00580338879858	0.083187462325	0.115064610288	0.707414692374
