 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a	0.7609149	0.0852006965	0.00708118	0.0060740427	0.00023514222	0.000152783696	0.0001063018175	0.00741388195	0.132821104158
n	0.83058879	0.110662662167	0.0057539153	0.0057240301	0.000183306710667	7.2875841e-05	4.69936414e-05	0.00269047478133	0.0442769746602
è	0.585431171667	0.383742450722	0.0127129100667	0.00230914927667	7.10303802223e-05	2.80290314e-05	1.93727258667e-05	0.000921341743443	0.0147645848982
r	0.245305758889	0.681737183574	0.0353884726889	0.00337872570222	0.000117268866074	4.46022845333e-05	0.000304732403456	0.00142218206615	0.0323011244754
t	0.11760077853	0.650005627858	0.17687567423	0.00968604313407	0.000158165467025	4.94569040444e-05	0.000398119665052	0.00159775363205	0.0436284151585
i	0.0393373942911	0.442644015953	0.48026969141	0.0168688457114	0.000126195830675	2.03730618815e-05	0.000133698255051	0.00055552521335	0.0200442970275
s	0.0136027276781	0.280401198651	0.635810163803	0.0598244689038	0.00176714970023	0.00020362350996	0.000257481314484	0.00112985296378	0.00700337181717
e	0.00502411351298	0.177887060727	0.711768587934	0.0971006163013	0.00364840073341	0.000298597966653	0.000303373182495	0.00132000047693	0.00264925522739
s	0.00169530327628	0.0649471097523	0.719143029311	0.201857115434	0.00942737341114	0.000587731638884	0.000655719461832	0.00076208867131	0.000924502570797
i	0.000585699544224	0.0270118342014	0.524375776437	0.342425395145	0.101079890137	0.00259567127963	0.000902135530611	0.00061544794377	0.000408125383599
t	0.000195393701448	0.00927356068447	0.479398658812	0.368862558382	0.137678666712	0.00341500329321	0.000678592603537	0.000290797891257	0.000206774403866
t	6.62391168593e-05	0.00418499249482	0.617240272937	0.315101199461	0.060622847904	0.00186670005107	0.000514403814512	0.000204598323752	0.000198764957289
à	2.30291757029e-05	0.00225142097161	0.472258503312	0.233843056487	0.251695988301	0.032084582237	0.0067581844015	0.000575490454584	0.00050974845243
a	7.67860806847e-06	0.000764103434203	0.168130158871	0.140365665496	0.611014962767	0.0679443644123	0.0104476328005	0.000693176444861	0.00063229771081
n	4.68455357382e-06	0.000346902755068	0.066015763057	0.0907513051653	0.682782230922	0.119744450137	0.0372546722668	0.00237519970829	0.000724843363603
k	0.0165372521592	0.076386130625	0.0926277256857	0.143172931722	0.423239695641	0.128833151046	0.0505585660889	0.0625626353694	0.00608189678787
ò	0.0220462919567	0.101773541285	0.0958349507286	0.145131465241	0.22467421388	0.187638411349	0.0569432340296	0.14074114179	0.0252167142626
r	0.00734951113742	0.0347591609717	0.0375068344095	0.131017259747	0.210485324627	0.252849283783	0.0684708413432	0.19185081393	0.0657109544209
a	0.00245027564487	0.0122895467067	0.0147178460432	0.105141927642	0.153758216209	0.233401054594	0.201890827114	0.178692449977	0.0976578601403
e	0.000816772037052	0.004100512743	0.00505763466773	0.035291349294	0.0797100547363	0.297734018198	0.398440342371	0.101931041992	0.0769182943801
n	0.000280135053647	0.001383504519	0.00194691495924	0.012113478618	0.0459143012454	0.292640126066	0.54285948079	0.067311718664	0.03555036146
è	0.000101298368406	0.000474977169333	0.000772030864413	0.00429971401467	0.0238149561485	0.159670809689	0.59956367693	0.188245277555	0.0230572851533
p	3.7356511992e-05	0.00172135543944	0.0017261158428	0.00441938464689	0.00915437111617	0.0690221168963	0.400032568977	0.461260605852	0.0526261457178
r	2.11545463307e-05	0.00219456862981	0.0020998332276	0.0045529439923	0.00434366921872	0.0380817179654	0.158862358192	0.728489801951	0.0613539329059
ò	1.22203170772e-05	0.00079137168727	0.000774098591533	0.0016236149341	0.00169319116957	0.0200887023218	0.107034721264	0.72137460065	0.146607460302
n	4.07771026407e-06	0.00026915078409	0.000298508032844	0.0006862870947	0.00140558773986	0.0239298184406	0.0945824547547	0.52811334355	0.350710790101
t	1.36265269009e-06	9.52323591967e-05	0.000182965044281	0.000513067488233	0.00120464851662	0.0200257204935	0.0377733036982	0.34659282285	0.593610910034
o	4.54503413703e-07	3.29350413122e-05	0.00012418750476	0.000321412508744	0.000441721843873	0.00674476487117	0.0128644398927	0.16463114595	0.814838970011
</S>	2.27411486261e-07	1.65819977761e-05	7.717783738e-05	0.000165182023372	0.000243855174437	0.00340909947559	0.00681038126635	0.095389832975	0.893887685005
