 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
a	0.809348045	0.0490854345	0.01111131005	0.00061099465	0.00261589035	0.00061107335	0.0058656554	0.000146895435	2.98900139e-05	0.006972745625	0.002621715895	0.0002752075682	0.110705155795
n	0.880212095	0.0612217568333	0.0113596970167	0.000508971396667	0.00227415855	0.000530123505667	0.00337647985033	7.70058586667e-05	1.05546187333e-05	0.002545144507	0.000889548866667	9.20490953233e-05	0.036902421155
ì	0.602423220333	0.373119982278	0.0084978183389	0.000239473572222	0.000869477011667	0.000193990673422	0.00113608010724	2.71378835322e-05	3.64133249843e-06	0.00085768036432	0.000299640749672	3.07831555198e-05	0.0123010808725
c	0.215088566444	0.477061857426	0.0318019347796	0.0913514888174	0.0826364778989	0.00754009827367	0.0100134652759	3.77599114874e-05	2.20233275868e-05	0.00048185473476	0.000241003662341	6.44160617953e-05	0.0836590454186
h	0.108605646481	0.359432182475	0.0895469332599	0.138773211939	0.112604799966	0.0102405615446	0.013000848222	4.36753506958e-05	3.80143938623e-05	0.000432746428253	0.000286803237447	8.96995565984e-05	0.166904838473
a	0.0614502402453	0.314468302825	0.389504651087	0.068020738313	0.0428193050887	0.00379745015487	0.00437482274633	1.79284042319e-05	2.25844969308e-05	0.000222564137418	0.000161330975116	4.40036788121e-05	0.115096054305
n	0.0205298575068	0.139979676275	0.703216883696	0.0624542981043	0.0313867827962	0.00241884290496	0.00147456091478	1.08199803773e-05	8.7182682536e-06	8.00620644727e-05	5.6850948672e-05	1.483152563e-05	0.0383678458281
d	0.0106241785089	0.0735952427583	0.604746041232	0.211049622701	0.0667124909321	0.00939214196832	0.00122980966193	8.30727652924e-05	0.000175435407718	0.000581251762158	0.000490978703891	6.113764729e-05	0.0212586241886
ì	0.0072774286246	0.0376349249194	0.449339340411	0.398865307567	0.0765976093107	0.0114840699894	0.00130622376731	0.000112498288431	0.000248405070239	0.000764595110053	0.000646985387297	8.847731343e-05	0.0156341643895
s	0.00242842160683	0.0165779386398	0.346252626804	0.373211222522	0.15512515877	0.0107291576631	0.00260884870244	0.000141648259477	0.000204800097746	0.000942586059351	0.000461340548432	0.000415113292143	0.0909011751232
o	0.000811503492944	0.0083897290874	0.171463244935	0.293286894174	0.371078076257	0.033439801221	0.00329306346748	0.000253330669826	0.000180129329249	0.000991045015784	0.000387607329977	0.000512159007381	0.115913439739
n	0.000270718238899	0.00281996029327	0.0676899999783	0.324557738058	0.515517302086	0.047863391407	0.00164390483583	0.000236999383275	8.94892314163e-05	0.000350708952928	0.000139296587159	0.00017324076146	0.038647280057
t	9.06012172663e-05	0.000986423974423	0.0304196236594	0.251599499353	0.647756997362	0.0536622298023	0.00171802445861	0.000307199934425	7.30645854721e-05	0.000178301009309	0.000100421979053	6.58719341533e-05	0.0130417503517
a	3.03451652272e-05	0.000352002016591	0.0121210964198	0.113339095451	0.642492695787	0.217679424934	0.0059472230862	0.00319908979148	8.17963851574e-05	0.000131019406436	8.71942106843e-05	2.82575624511e-05	0.0045107749979
i	1.01171044258e-05	0.000118530187214	0.00428349313993	0.0675389701503	0.497939508596	0.405855528311	0.0149896740287	0.00734753959716	0.000261320295052	8.26587821453e-05	4.05778278948e-05	1.3304517217e-05	0.0015187826933
k	9.92282273683e-06	4.1123029338e-05	0.00162042727331	0.0459693457168	0.313650072532	0.30066366577	0.320181660343	0.00633463246572	0.000911655785017	0.00513492791072	0.00338015210263	0.000628701349072	0.00147367926443
i	9.85605554871e-06	1.41688198437e-05	0.000628931854437	0.0301073172389	0.189846313844	0.319642944923	0.435848483448	0.00872851842191	0.00143352619501	0.00690278910357	0.00452230349888	0.000832874300591	0.00148193294481
a	3.28550501256e-06	4.78192482557e-06	0.000262037500146	0.0207250821463	0.162577965281	0.520247901641	0.210141124483	0.076862145474	0.00416990069834	0.00259777815452	0.00157343348763	0.00029158305443	0.000542916041603
t	1.18681347074e-06	3.87675378852e-06	0.000125899705382	0.0137650731154	0.149183949094	0.578871090547	0.129543818161	0.109987665158	0.0159667988994	0.00133074317151	0.000710687602543	0.000283292688143	0.000225877157201
è	9.35764396913e-07	1.32208782628e-05	0.000282834495127	0.0244943973718	0.140059381031	0.441802253516	0.150067216054	0.072057208386	0.1568442943	0.00431948685717	0.00262318898418	0.00452201336271	0.0029135719924
r	2.04228499897e-06	7.21999627543e-05	0.000327559035042	0.0219227052573	0.0861556170103	0.221575977839	0.403830755351	0.046929147462	0.192742620367	0.00673639445239	0.00329491006139	0.00595604556424	0.0104540049975
a	1.96248969191e-06	8.21717457023e-05	0.000137029082614	0.00759228681577	0.0560458962368	0.132233772613	0.46616851845	0.183803070487	0.123392875722	0.0143100119841	0.0032972615538	0.00240057526475	0.0105345405325
m	9.0388653956e-07	2.74982359683e-05	4.6462626638e-05	0.00256643495626	0.0207240541456	0.0907229595377	0.50570364615	0.249296966829	0.102159880241	0.019589243328	0.0037550800846	0.00134852128825	0.00405833503083
u	5.51041761278e-07	9.27706713177e-06	1.6679635046e-05	0.000883527492087	0.00847111264853	0.0611052935126	0.491607695383	0.237172362276	0.15627023508	0.0333865894427	0.00711140859487	0.00137092209608	0.00259432566361
t	3.00136398517e-07	4.05698446959e-06	7.32893604867e-06	0.000328938936362	0.00476530754951	0.0531222238375	0.257039331794	0.354097864092	0.257879841693	0.0476171214809	0.0183526551983	0.00373464879869	0.0030504064212
i	2.16507092459e-07	2.31605891686e-06	3.44240006956e-06	0.000124988234454	0.00290596007184	0.0376189274792	0.139266278398	0.305388758031	0.435894103898	0.0486392474936	0.0224270083994	0.0049098331329	0.0028189469404
n	1.47020191044e-06	2.95586283262e-06	2.03249957652e-06	6.59599784847e-05	0.00131939041261	0.0157166505264	0.0480054477993	0.165502859344	0.698077487966	0.0417222358312	0.0184478527998	0.00923483757763	0.0019008352468
ì	1.90307710281e-06	3.32131539087e-06	3.58646572551e-06	6.97168008282e-05	0.000815700452203	0.00844351497547	0.0180138372998	0.0781849151147	0.805287935989	0.0360240332771	0.0215637875999	0.0283472331925	0.0032405316156
c	0.0196679493705	0.0758435291609	0.0273552230799	0.0526848407436	0.0726039953987	0.0127661119585	0.0257148889333	0.0279034371482	0.552409343074	0.0274614910024	0.0172530156133	0.0281293985808	0.0602067650719
h	0.0262234865848	0.101140330063	0.0364732905736	0.070200118401	0.0966669756162	0.0142567813195	0.162233501978	0.0157009088261	0.184818937035	0.182147403577	0.0212418166178	0.00961505417693	0.0792813664906
a	0.00874136568623	0.0337303378917	0.0121608011205	0.0234018080076	0.0323967754611	0.0051322645065	0.190269604826	0.022924105942	0.107526717278	0.366709624526	0.137987827206	0.012080118859	0.0469386442969
p	0.002915029355	0.0112435536397	0.0040537134545	0.0078008997047	0.0108046344688	0.0018110542355	0.078811530442	0.0315014796473	0.088631036426	0.527321061509	0.186032745735	0.013763850753	0.035309457099
à	0.000972917767376	0.00374857271011	0.00135603596818	0.00260653013853	0.0036173502674	0.000705275545167	0.0425653556807	0.0245034998824	0.0940070894753	0.544990973836	0.123452628578	0.114494293718	0.0429795306997
r	0.00032430661001	0.00125023445465	0.000457065996493	0.00087525979671	0.00122963458613	0.000330100025056	0.0364114327602	0.0114087557941	0.0891641988918	0.562684751279	0.0940252128593	0.148194790373	0.0536443008999
o	0.000108102343335	0.000416834275996	0.00015264596386	0.000291994721098	0.000419634364677	0.000148866046685	0.0322237960601	0.00620543333137	0.0343293040306	0.52261160376	0.217618190953	0.0741717712577	0.111301867633
n	3.81289243017e-05	0.000141173504268	5.09464577487e-05	9.73933824173e-05	0.000140943375792	5.8538210895e-05	0.01091631322	0.00400165167712	0.0383704666769	0.309522834587	0.382507450318	0.106525289086	0.147628889211
t	1.50745963539e-05	5.03997964227e-05	1.73303968829e-05	3.27863511291e-05	6.76633381973e-05	0.000118762763965	0.00409357883333	0.00372629689237	0.038073882059	0.247827944862	0.495312536773	0.105728136362	0.104935606404
a	5.29502863407e-06	1.79145236196e-05	6.08915522597e-06	1.12606171697e-05	4.27479172658e-05	0.000135377557222	0.00169451908978	0.00289994029746	0.027205313853	0.166080204954	0.562564732258	0.110114222121	0.129222385468
s	4.01373320746e-06	6.4166549852e-06	2.12204012032e-06	3.9066812099e-06	1.71198992886e-05	7.27386383073e-05	0.000924623241927	0.00275288343249	0.0277304346177	0.228115638318	0.493887484086	0.13466933204	0.111813297489
i	3.58663358831e-06	2.58362717207e-06	7.95534125107e-07	1.44593308997e-06	8.5574861762e-06	5.32911054358e-05	0.000672347701976	0.00235896741083	0.0197672198726	0.240269764439	0.459726871362	0.17276297868	0.10437160483
n	6.53665891526e-06	7.60126260102e-06	4.63569046702e-07	6.60297543323e-07	4.21567993873e-06	2.52020514786e-05	0.000241177639992	0.00116766851694	0.0178945382909	0.107132971146	0.400085827121	0.365855236227	0.107577890943
