 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
c	0.49350633045	0.06623264285	0.189314169998	0.232515308705	0.003992866687	0.0006889841855	0.0001638661565	0.000118318936	0.00026544873	0.00479714175	6.46534785e-06	0.00839844125
ì	0.468316597117	0.09525427095	0.189366001393	0.232494749066	0.0039902772189	0.000685437605923	0.000157122243079	0.000106392830567	0.000257681234447	0.00438367549037	4.50833919103e-06	0.00498326550223
o	0.490011860372	0.361381130317	0.066175352191	0.0775745035533	0.00133046219953	0.000228614916864	5.24146675553e-05	3.5474310088e-05	8.59038706223e-05	0.00146137677915	1.50308012505e-06	0.00166139672844
ì	0.209922078124	0.729714636772	0.0327712877303	0.0259709396444	0.000444759254243	7.64843713613e-05	1.75768173184e-05	1.18683868e-05	2.86791623238e-05	0.000487261265123	5.06525890023e-07	0.00055389718171
s	0.093200651708	0.815950995591	0.0771747892434	0.00937256090813	0.000265746969148	6.08582220604e-05	2.37619526228e-05	4.37330143717e-05	5.31857681979e-05	0.000808917718451	2.62381282467e-06	0.00304212069067
s	0.0382016527927	0.795438951864	0.151286966414	0.00550373756938	0.000257313373049	0.000109831800687	3.19388078743e-05	5.62095754572e-05	6.1949441366e-05	0.000931854695484	3.34738745489e-06	0.00811620273022
e	0.0128998376576	0.764891003955	0.208722385471	0.00588117352313	0.000166859039683	9.70861645623e-05	1.85750007914e-05	2.08619419524e-05	2.1355704032e-05	0.000327036096328	1.1437301673e-06	0.00695271015891
r	0.00453566442253	0.629271591318	0.323152395157	0.0374544885077	0.00127786687856	0.000329858009187	0.000103815989097	9.22377601175e-05	0.000113535536287	0.00113042340728	2.59389359143e-06	0.00253551986847
e	0.00167257953751	0.362610170439	0.561742641719	0.0685036128359	0.00216673029285	0.000441797969729	0.000137772347032	0.000116767287706	0.000144421096162	0.00139808078873	3.10548513581e-06	0.00106225713962
k	0.000569000489503	0.145803969813	0.545457133906	0.237715857612	0.0118490852643	0.00253562247658	0.00144092064634	0.00197635752024	0.00282579314945	0.0480817372825	7.89415164506e-05	0.00166557549667
a	0.000198967276601	0.0565726871377	0.486507587969	0.359916682537	0.0194631177548	0.00349300075886	0.00190829767878	0.00260107571608	0.00372058142662	0.0636437672238	0.00010436515365	0.00186987804356
s	0.0001125267353	0.0279242299126	0.62312616599	0.308286067512	0.0137753437516	0.00192180341962	0.000741380452927	0.00092453201136	0.00127211123567	0.0212350784419	3.64612577167e-05	0.000644314780853
