 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
n	0.9191094	0.0782274754	5.2034934e-05	1.5294671e-05	4.06789605e-06	1.201525485e-07	7.4481006e-05	2.2866111003e-06	7.2365285815e-05	0.00012486446562	0.00231770019069
d	0.86447408	0.0943044974667	0.005780600948	0.00539230440667	0.00206365581578	0.00361347736925	0.005119023634	0.0006843564501	0.0104907660125	0.00620914999895	0.00186817492403
ì	0.760853356667	0.185066311489	0.00768329283267	0.00719064009022	0.00274918027699	0.00481791798331	0.00679598032333	0.000911718072099	0.0139637229369	0.00823756303322	0.00173037869401
s	0.467594868889	0.41589535383	0.00552344379422	0.00371600115141	0.0010426893674	0.00182531237133	0.00232147126644	0.000318662944432	0.00499870991167	0.00335401844464	0.0934095075507
o	0.174020895486	0.68609754461	0.00722212336474	0.00269792135714	0.0004855537938	0.000827817008353	0.000833183929147	0.000120983879921	0.00201018055488	0.00172585350427	0.123957934964
n	0.058741115752	0.889775231537	0.00693710922158	0.00116661211238	0.0002075794126	0.000277127439694	0.000287308666049	4.0454576361e-05	0.00067121945055	0.00057567658038	0.0413205531601
t	0.020103344414	0.960170977179	0.00463280350719	0.000521862015127	0.000164728987533	9.3804023018e-05	9.88964458163e-05	1.37325565637e-05	0.00022540735425	0.00019251446016	0.0137819425349
a	0.00673913791223	0.681717032393	0.299063146936	0.00231159262938	0.00516986376584	9.89815184593e-05	0.000139478683072	7.0260114879e-06	7.805084865e-05	6.520288962e-05	0.0046105262083
o	0.00225991632998	0.266560107464	0.707781465645	0.00777472837646	0.0133434305886	0.00048751794282	0.000187530054357	6.78847296263e-06	2.91834549833e-05	2.28952492067e-05	0.0015464816673
n	0.000849558458327	0.193142035821	0.682080281882	0.0725980991255	0.0464554495295	0.00397111071427	0.000167236288119	5.53742623209e-05	0.000114977282661	4.28149499689e-05	0.000523082074967
a	0.000368657619076	0.15964890194	0.451470787294	0.261455476375	0.113854274843	0.0112633769048	0.00142245597937	0.00010452664744	0.00016031249622	5.56702929896e-05	0.000195597073989
d	0.000158091583992	0.0567783123133	0.240957843898	0.539673648792	0.108268373948	0.0115418546349	0.0114447162265	0.00043013016248	0.0177277774007	0.012666372234	0.000352917445663
e	8.76525776687e-05	0.0210588255711	0.102535036099	0.677121216264	0.128198383649	0.015252546545	0.0143513206422	0.00054601927416	0.0235782618792	0.016866406451	0.000404354337221
r	0.000130261497561	0.0104408139904	0.0585521558663	0.701445582088	0.184649197883	0.0215483868483	0.00668313381407	0.00039338344472	0.0095737227054	0.00637230842333	0.000211054031074
f	0.0245293746659	0.296060053663	0.0239795553554	0.505296320696	0.121086148094	0.0136732992061	0.00357374921802	0.000319721309573	0.00512193545513	0.00318351864111	0.00317632464036
