 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
o	0.59746792	0.22744239675	0.00622701215	0.0020645019	0.01484978365	0.0002299336	0.00044439985	0.0002272285832	0.000206572996	0.003198924914	0.041902036965	0.105739264153
m	0.413378228	0.318939998917	0.00993289938333	0.0086858148	0.0945527653167	0.00131738054667	0.00114019488333	0.000563486759867	0.000978860896	0.006632062914	0.108091583632	0.0357866895198
a	0.205937880667	0.432396492972	0.0738348694611	0.0119114784667	0.120588327839	0.00171170745889	0.00132097658778	0.000676143424656	0.00123698275217	0.0077718084505	0.130143117331	0.0124701845238
r	0.294955093556	0.510281644324	0.0937049111537	0.00717691402223	0.041600367413	0.000734443052963	0.000488275846593	0.000231583276585	0.00043566027889	0.00267407141267	0.0435466477437	0.00417038185843
ì	0.293530258519	0.625131561441	0.0416478083846	0.00681525867408	0.0150096522277	0.000359740925988	0.000192965151198	8.4218285395e-05	0.000169609517963	0.00097313075389	0.0146798708146	0.00140590321581
o	0.099393655493	0.55955682048	0.319733429462	0.00944215189136	0.00553299843257	0.000379301743663	0.000147268465399	4.03767023317e-05	6.61404529877e-05	0.000330382693297	0.00490329566053	0.000474146677503
t	0.033586848351	0.243908116827	0.702187159821	0.0132515099638	0.00280455707752	0.00199779099789	0.000146842195133	6.21981737772e-05	0.000128342357663	0.000121592509099	0.00164144543051	0.000163574174234
è	0.011646020625	0.186347995609	0.609076053274	0.178771036321	0.0105720012925	0.0024196660793	0.000166371078378	7.93115649257e-05	0.000181292749221	6.50665453663e-05	0.00058955207017	8.5594660578e-05
l	0.004268850783	0.30252272187	0.293311682091	0.257694032107	0.0428420984308	0.00104028142977	0.000209494722793	5.27843393086e-05	0.000118957346407	8.03321117888e-05	0.00192685820872	0.0959318502502
i	0.00180686629965	0.263747641157	0.200499308364	0.297218964036	0.102508466144	0.00334338629992	0.000399799260931	8.70281791029e-05	0.000101446515469	7.91447582629e-05	0.00234565776357	0.127862258268
f	0.000606875467536	0.0991304642523	0.162184242121	0.368700854679	0.316599885381	0.00481198859997	0.00052927554031	0.000140589353034	0.000345885515156	0.000492526950421	0.00373724348186	0.0427202193903
a	0.000206891894398	0.0442297951308	0.0947904250403	0.440795084893	0.393702275127	0.00598325786666	0.00053864678677	0.000154554574345	0.000427857251719	0.00062965187814	0.00420148684595	0.0143401340288
m	0.000140227914352	0.0241896637569	0.0743831276801	0.571588884964	0.313026055042	0.00853961128889	0.000585920982257	0.000149884348115	0.000554174710573	0.000354891200713	0.00163621351065	0.00485135137493
è	0.000118167689317	0.017525990559	0.03426748306	0.656775551655	0.280667985014	0.00652510456296	0.000597922307419	0.000126532844372	0.000663949103524	0.000260535845571	0.00077990900355	0.00169086340831
n	4.0073254039e-05	0.00599586426633	0.0136623681533	0.529676200552	0.440817255005	0.00487114698765	0.000987982082473	0.000367486409791	0.000933452101175	0.000179480703857	0.000337793104517	0.0021308998361
o	1.38619132333e-05	0.00201561196324	0.0049320691911	0.218679730184	0.586738105002	0.172623260329	0.00749124819416	0.00367861060326	0.00115968340039	0.000194793231286	0.000191351379839	0.0022816844787
a	4.63018519811e-06	0.000671970315672	0.0018577981237	0.0795479380613	0.370525048334	0.44559122011	0.0915545403981	0.00832167953442	0.00082811280013	0.000183532833762	0.00011091124828	0.000802610479567
p	1.9891413327e-06	0.000315804082024	0.0007294752779	0.0391240633538	0.458260652778	0.37366467337	0.114915410899	0.00679664647814	0.000941669233377	0.000743022994587	0.00409927767276	0.000407284389856
p	0.112396599295	0.0252612631107	0.0052191271093	0.0356439937846	0.616422717593	0.14445196979	0.0456401753997	0.00294254202605	0.00107757255446	0.00108120973153	0.00569943784092	0.00416337090662
è	0.149861081628	0.0334943612336	0.0067839757531	0.0627962245949	0.629192115864	0.0769275702633	0.0281377271332	0.00251443817535	0.00203410326149	0.000660690783843	0.00224424279031	0.00535342316221
n	0.0499537737392	0.0111749750382	0.00238169458237	0.0599704196983	0.796922781955	0.0482634717544	0.0208782387111	0.00308989232512	0.00264418908716	0.000658486267948	0.000853929873437	0.0032080862474
a	0.016651289253	0.0037255128528	0.000799407526457	0.0216188608894	0.586592466318	0.290175883918	0.0378176149037	0.0368898871084	0.00194025062905	0.000924141189316	0.000383984827812	0.00248066458247
