 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
m	0.9880418	0.001768843375	6.005898545e-05	1.66616415e-05	0.000110390655	0.000177321222	0.001170799865	0.0086542289845
ò	0.994063	0.00223704039167	5.96284437733e-05	1.22688387924e-05	0.000108475783588	0.000154020956017	0.000471804366133	0.00289386094917
t	0.996691416667	0.00135936708722	2.52657842144e-05	4.25864832323e-06	3.64243944178e-05	5.2274746356e-05	0.000177152193178	0.00165390834772
t	0.998094955556	0.000525059019307	1.51997034048e-05	1.58792177531e-06	1.24069783298e-05	1.83533965061e-05	7.84559080193e-05	0.00125402885824
i	0.667686991519	0.331443215573	0.000184395365468	1.577070826e-06	4.48812993383e-06	9.16175322277e-06	0.000140325229633	0.000529861678413
ì	0.224248731103	0.774264418524	0.00101550047182	8.03687860867e-06	4.88988724461e-06	9.71762807426e-06	0.000172397139211	0.000276306589804
r	0.333670371298	0.627533419508	0.00721136639061	6.15159762029e-05	0.000143204381415	0.000441047017358	0.0040404785224	0.0268986315103
t	0.701047257099	0.246134138993	0.00862479596354	7.31626751143e-05	0.000186332003305	0.000581496976453	0.00532673706647	0.0380261020701
e	0.564598881885	0.164668895488	0.252504752821	0.000284546161418	7.8042624935e-05	0.000234244596151	0.00224655851449	0.0153840463234
o	0.188200018141	0.139301768596	0.665114617607	0.000420394940473	4.5143255645e-05	0.00012118234605	0.00121509239016	0.00558174620063
G	0.0792762713744	0.076454699632	0.568401757202	0.00409883441682	0.00340469542488	0.0105636385627	0.217602973415	0.0401971107597
i	0.0429689806992	0.0655177442107	0.508465770401	0.0145730181389	0.00590206437496	0.0150479140876	0.294058013805	0.0534664695866
o	0.0143236506783	0.0338017871269	0.804707273467	0.015742546813	0.00342170590832	0.00605257033453	0.102384137236	0.0195663270535
v	0.00857037976358	0.0362072404323	0.779748931156	0.027029320371	0.0145493875194	0.0368373618502	0.0897288157133	0.00732858427583
à	0.00665377054793	0.0384245266441	0.469091573719	0.26820674679	0.0648179705065	0.0574305069501	0.0900719714044	0.00530291302528
n	0.00243138363271	0.0144800577147	0.228532707906	0.41431910893	0.0863676025022	0.07250346865	0.0554516639681	0.125913988542
n	0.00107845286757	0.00497388303157	0.152209692635	0.297515162977	0.0516711191674	0.0839445072167	0.085276928656	0.323330276181
i	0.000415168487349	0.0016842833635	0.0961375468783	0.486933774326	0.0254411433891	0.0468294635056	0.0746712945187	0.267887325527
e	0.000138400089766	0.000562194133073	0.0509918106261	0.792580168109	0.0195638261297	0.0205983192685	0.0253171727396	0.0902480888257
A	4.6153806399e-05	0.000197231655624	0.0236965705154	0.776596046036	0.11742504271	0.0358571077562	0.0142431161799	0.0319387175586
n	1.69131877853e-05	7.7809901208e-05	0.00873752717847	0.593323702012	0.22701520757	0.127605042585	0.01880050706	0.0244232689529
n	1.36787959284e-05	3.08105301693e-05	0.00384252041282	0.423347700671	0.194006612523	0.224433257528	0.0625484416867	0.091776961651
a	1.10834077929e-05	1.22445777691e-05	0.00160566467761	0.391718763557	0.159129594174	0.260599319176	0.0743545102289	0.112568821217
g	0.000620386516748	1.3907148869e-05	0.0010150067792	0.337651214519	0.208070644725	0.292188853059	0.097959699743	0.0624803010723
i	0.000823492006279	1.53017143897e-05	0.000770453549733	0.162526798173	0.218447238242	0.32788134102	0.222230143248	0.0673052336908
à	0.000274511077428	6.75791529657e-06	0.000292256527711	0.0647456987243	0.228877002747	0.409597533673	0.237286646083	0.0589195895636
ì	9.15625242717e-05	4.10459703219e-06	0.000101263729904	0.0286437977414	0.240116887582	0.504913414558	0.191188447028	0.0349405248545
c	0.291048321165	0.00110182088388	0.0404503590762	0.0120158354068	0.142590166729	0.355024976315	0.134662887256	0.0231056408848
h	0.388172910015	0.00146748221809	0.0539021178317	0.00409286589527	0.047813647291	0.129688626234	0.279225290665	0.0956370562283
e	0.129530027733	0.000489972321965	0.0179723017655	0.00146449995509	0.0165760108103	0.066094408078	0.511728406888	0.256144348743
p	0.0653401473455	0.000166625792457	0.00601899246207	0.000661874508363	0.0131852604701	0.205395889359	0.456851878963	0.252379291248
l	0.361882382449	7.71383911523e-05	0.00212477403902	0.000382050339121	0.01173192351	0.241480224786	0.264860805321	0.117460689416
ò	0.438566735147	0.000107641224717	0.00080748186034	0.000272667999374	0.00990645352333	0.127813563262	0.338319404107	0.0842060571387
s	0.146192399336	0.000100296443072	0.000281936865113	0.000297969239791	0.00989124280778	0.112481475754	0.596801574702	0.133953079046
o	0.0487338803894	3.42281048813e-05	9.94137693377e-05	0.000170593287264	0.00396773223259	0.062698362918	0.608543168234	0.275752599682
n	0.0171565281172	1.17384269511e-05	3.46120348792e-05	7.46259664213e-05	0.0018406250742	0.063000457306	0.523333296078	0.394548099894
t	0.00720657420573	4.9747627837e-06	1.80509910931e-05	5.21487038071e-05	0.0011531874114	0.0660233137687	0.503211345359	0.422330373298
a	0.00297802458658	2.39695892953e-06	1.15893133644e-05	3.62393926024e-05	0.0005061743838	0.0300298895896	0.409261901786	0.557173731099
</S>	0.0014890158203	1.20032021721e-06	6.1287446822e-06	2.95676908012e-05	0.0003497009819	0.0204610202948	0.307050430893	0.67061286555
