 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
M	0.499785143937	0.42370408988	0.0675846364341	0.00426608821105	0.00042727256015	0.000442058038	0.000753286505	0.0018075533315	0.00122985145
a	0.36171337727	0.54241722996	0.0711023323114	0.0174424379037	0.00082621353005	0.000584991872667	0.00200129520167	0.00257265967717	0.00133943368333
r	0.315821701357	0.629529819987	0.0297885180038	0.0195263388679	0.000687060225683	0.000341246435889	0.00195019501856	0.00165958261906	0.000695487856777
ì	0.105480061267	0.868454496662	0.0169358314013	0.0072422617393	0.000257843095228	0.000120901882296	0.000686457668187	0.000578810545687	0.000243245313259
s	0.0351982765438	0.886513588887	0.0271807368004	0.0034078274631	0.000263308316076	8.15960127653e-05	0.0013712603334	0.00391622719456	0.0420671615698
a	0.0117329044318	0.778816106296	0.140578240267	0.00582124115437	0.000351799332025	6.68460882551e-05	0.00159603589747	0.00502708564279	0.0560097735086
e	0.00391097701121	0.478185958765	0.482798276756	0.0138779203848	0.000309470634008	2.6957082085e-05	0.000534462968143	0.00167805154686	0.018677907425
N	0.00130371381883	0.184382052922	0.727424758919	0.0780602557949	0.001748574088	7.70132293617e-05	0.000200983262034	0.000572799955953	0.00622981383783
ì	0.00046861168279	0.0840677162073	0.637891402973	0.244166401932	0.024501353696	0.00544795350979	0.000587081510678	0.000449369604318	0.00242010697194
c	0.000776404079263	0.0788527439691	0.395750532324	0.235358135277	0.0315137415653	0.0072250678566	0.00117869127023	0.00147181466811	0.247872869924
h	0.000845015194741	0.079967208323	0.166068232575	0.096147284059	0.0226454985218	0.0029551273722	0.00792707399008	0.013586852756	0.609857689975
o	0.000281671834858	0.0308086986703	0.058497773325	0.28472500902	0.108674620507	0.00624497919073	0.00994616244669	0.0166894102053	0.484131650925
e	9.38907274519e-05	0.0103132152361	0.0252667101083	0.48851390634	0.274778726836	0.0295720123969	0.0037513193789	0.0057709023951	0.161939274185
n	3.14194287827e-05	0.00360346796203	0.0128576932361	0.408219355447	0.355183822279	0.149637310799	0.0104995372396	0.00536358650503	0.0546037714717
è	4.45725183509e-05	0.00136232543568	0.0047990906587	0.229364329482	0.27327220076	0.425596536933	0.0376987804132	0.00783934716834	0.0200228052906
c	0.00254914657612	0.0661539318269	0.0648259602662	0.0832924443607	0.13188832152	0.400570853428	0.0380774502044	0.00614117185611	0.20650073943
h	0.00335002763556	0.0884051154423	0.0846631076031	0.0299821527536	0.06610177344	0.141364727926	0.117575970135	0.0883850534187	0.38017207981
u	0.00111667588922	0.0301556709106	0.0282309806283	0.0112245746845	0.0518250988133	0.237315978309	0.198228230045	0.165517957806	0.276384829937
n	0.000372227104715	0.0103647135667	0.0094148638501	0.00490958899483	0.0349970346044	0.389731646103	0.212859906682	0.184737912602	0.152612129979
f	0.00012408010358	0.00417407332223	0.00316343294447	0.00359167143161	0.0235396988681	0.260010941701	0.394630435561	0.219807390867	0.0909582716597
a	4.13629211033e-05	0.00182007616241	0.00111771578482	0.00288094821054	0.012495791856	0.1116130869	0.47131923852	0.276854830289	0.12185692222
m	1.37888591421e-05	0.000650880935803	0.000413113888307	0.00141331303685	0.006981166052	0.0619611225	0.547481709507	0.264342036763	0.11674283984
è	4.60141006183e-06	0.000301538451934	0.000143176094469	0.000616548292283	0.003469140584	0.0322587377	0.652768076502	0.259327678921	0.0511104650467
n	1.53800066491e-06	0.000166058109645	5.28690284563e-05	0.000276920753761	0.00151170501133	0.0218953519667	0.523267262167	0.38355325964	0.0692750290156
a	5.12667038091e-07	5.95047251633e-05	1.77234404911e-05	0.000100271581354	0.00061507206651	0.0088085079689	0.293598677922	0.417118393213	0.279681344339
m	1.70891636236e-07	1.99133201028e-05	5.9259309607e-06	3.60179718847e-05	0.000236277344903	0.00375182780297	0.296036699841	0.386017104404	0.313896080446
a	5.69672155858e-08	6.7825457876e-06	2.07925598823e-06	1.60008100616e-05	0.000111215043634	0.00182906111099	0.297787519614	0.487800418135	0.212446892482
i	1.90454507434e-08	3.9366284492e-06	2.16369803941e-06	8.08732525387e-06	3.97462282447e-05	0.000814228406997	0.104528069871	0.546476742712	0.348127030827
</S>	9.6060532667e-09	4.3655785246e-06	3.14031221971e-06	5.49660282694e-06	2.12421066723e-05	0.000637504343498	0.0561356004355	0.507325751356	0.435866915413
