 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
t	0.576217145	0.197856914	0.01953756737	0.0002103281341	7.061046544e-05	0.00051890991812	0.0086358571157	0.000706502238288	0.196246234988
a	0.512999005333	0.400434540667	0.01774100137	9.07348574333e-05	2.44952637733e-05	0.000173246937273	0.0028852598887	0.000235545680537	0.0654162425793
p	0.502720692111	0.453795317556	0.01999346479	6.53736831444e-05	1.33911042578e-05	8.3624102911e-05	0.00133494510257	9.51134410943e-05	0.0218981175576
e	0.493017393457	0.357470426519	0.13854197993	0.00236046783505	0.000143190822753	6.40840679703e-05	0.000902377677523	5.28546233648e-05	0.0074472454592
d	0.330872447239	0.468158405506	0.193414459977	0.00336796262835	0.000211533306251	0.000140666358323	0.00120435413584	4.44116734549e-05	0.0025857382664
ì	0.27676833668	0.321613213835	0.391831633326	0.00643310489278	0.00060337050075	0.000377409869441	0.00128618678195	6.51695658183e-05	0.0010215286188
a	0.0924730342261	0.125406608778	0.700662074442	0.0740529122976	0.00582608053358	0.000421658733147	0.00057452739065	5.98086772728e-05	0.000523248022933
m	0.0317067487082	0.0476650500927	0.798227574814	0.102163603433	0.00788635884453	0.00269821501105	0.00733630049022	0.000518847867758	0.00179729034098
i	0.0114513199815	0.0217088398682	0.648871774938	0.286622693811	0.0145695392815	0.00367067437035	0.00981452163007	0.000701149184586	0.00258953004699
n	0.00383807540422	0.0157575531267	0.428519584979	0.489803397937	0.0399616930938	0.0150103068235	0.00500926467669	0.000612592223529	0.00148757403233
c	0.1124596197	0.213058219376	0.279775136993	0.322374988646	0.0390890275313	0.0262471869412	0.00462844789223	0.000632207707843	0.00173517326078
i	0.148645850552	0.270392254199	0.125812172331	0.376223642215	0.0509002390104	0.0202971499804	0.00434301546408	0.000502145269281	0.00288350302026
à	0.0495486838341	0.0902022356002	0.123173385444	0.615803587405	0.0930792630035	0.0211234476601	0.00353788465469	0.00066914488976	0.00286236620675
e	0.0165162776219	0.0300700916134	0.0943019779147	0.599604035802	0.232831174334	0.0209298865534	0.00293169365156	0.000694230496587	0.00212066223558
n	0.00550742427409	0.0101443333573	0.0335563596716	0.410852061934	0.356393824778	0.173492802851	0.00647175365052	0.00203342326553	0.00154803624519
i	0.00183780652518	0.00350233457185	0.0127935540572	0.199400423311	0.385053418259	0.379492707617	0.0128145812168	0.00333177218851	0.00177338668173
n	0.000613957119845	0.00121128198336	0.00471752523573	0.0872296727703	0.298796260753	0.589655175872	0.0132548704056	0.0029003012295	0.00162095206058
d	0.0351286839384	0.215854730534	0.00638268006191	0.0351009179234	0.122275933018	0.563821601957	0.0120076508019	0.0020981838765	0.00732966992019
ì	0.046632477814	0.287364501129	0.0089938566873	0.0209025656411	0.0685157624393	0.528194377319	0.0177857746006	0.00811787669217	0.0134928723067
n	0.015544547457	0.0958336160977	0.0057377207291	0.021774558547	0.0668407208131	0.53239614244	0.128495922534	0.0233537995641	0.110023009769
n	0.00518171463079	0.0320870289926	0.0024752824097	0.0165589823823	0.0438259519377	0.271515912147	0.271319984178	0.034903692188	0.322131469923
u	0.0017272886823	0.0107985391618	0.0010028962159	0.0065981551991	0.0201029334792	0.127673112049	0.397438154726	0.0705935430627	0.364065403308
t	0.000575789139878	0.00361497549255	0.0003422447053	0.00244549134803	0.0141066729931	0.16321743735	0.502352028242	0.110683987688	0.202661368436
t	0.000195921154069	0.00753875129518	0.0026253087891	0.00232636992601	0.0115943273977	0.197008835783	0.543048806081	0.126155955896	0.109505736812
e	6.92722627533e-05	0.00883127708033	0.00337901805037	0.00207242012867	0.00533937153257	0.124070655261	0.586464842027	0.168200085299	0.101573085604
m	0.000129531032648	0.00300888782205	0.00117062148079	0.000741098699557	0.00238688114419	0.15965512842	0.618597734009	0.144705357766	0.069604775868
a	0.000149617286134	0.0010680825399	0.000434330734087	0.000293535088186	0.00111140824573	0.159263389573	0.56498284467	0.185163101922	0.0875336926227
n	5.17107595289e-05	0.000462332892518	0.000146664947719	0.000101179249662	0.000407660344243	0.0643266576243	0.46900997489	0.369355553974	0.0961382658742
i	1.90752503619e-05	0.000260414368071	5.0708797033e-05	3.56448675307e-05	0.000161417390414	0.0305082300081	0.325083978297	0.565496721325	0.0783838169581
c	0.0844480250851	0.00774772793325	0.00346652027427	0.00517514513822	0.0051221337078	0.145936656469	0.198247782766	0.454788923442	0.095067063986
h	0.112602569724	0.0359613109778	0.00519790409142	0.00711072749274	0.00704348236927	0.19017446949	0.356363070922	0.202858417481	0.082688014662
ò	0.0375457814607	0.0377068604219	0.00234009551847	0.00260569403591	0.00266063767976	0.07672555483	0.480562453641	0.220407932494	0.139444966554
t	0.0125152910555	0.0125713321136	0.00079570229509	0.000887267253637	0.000962884755253	0.03623801861	0.59577101788	0.190301584165	0.149956848851
t	0.00417177597316	0.0044188689815	0.00026702879863	0.000302361294646	0.000358647720284	0.0154418141533	0.672897422627	0.0794015527217	0.22274048295
o	0.00139060390553	0.00170097410263	8.97566190987e-05	0.000101429564031	0.000120337922268	0.00517712579823	0.400329887209	0.0782345922406	0.51285526765
</S>	0.0006953019593	0.000850529114505	4.48837398823e-05	5.07373905885e-05	6.0275939594e-05	0.00259231159481	0.211240363104	0.10879660612	0.675668933825
