 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.114191494	0.494238815	0.129471932	0.0050078739	0.006966166661	0.010616013554	0.00134390985049	0.238163792045
p	0.359684077333	0.427019115333	0.122913237333	0.00405482256667	0.002437535181	0.003893496754	0.000487919137153	0.0795097816613
e	0.421865338511	0.361255348778	0.182521445778	0.00487385668889	0.000930598475167	0.001647098702	0.000203852350051	0.0267024390004
t	0.142396469904	0.662830262926	0.179936613259	0.00492033076963	0.000313939331822	0.000551785319	6.9997476017e-05	0.00898062650427
à	0.049102815968	0.558945815309	0.38370014242	0.00420559096321	0.000284952689207	0.000304550647333	4.73594220057e-05	0.00340881217556
c	0.0301602803227	0.48745245277	0.451189258473	0.00434723398774	0.000788680829736	0.000306271089111	4.53739226686e-05	0.0257104640585
i	0.0233777543658	0.45684497599	0.453101807158	0.0316086254959	0.000832872756579	0.000212750725037	5.19738398895e-05	0.0339692781528
a	0.00779260186822	0.153333510597	0.485265690386	0.338414193832	0.000358254475526	0.000171975483679	0.00017820541863	0.0144856006176
k	0.00524594077741	0.0536755312657	0.481341104795	0.426682437944	0.0141437175352	0.00619898554123	0.00216744253954	0.0105448294725
è	0.00439780880464	0.0203846566519	0.731112288265	0.193275605981	0.0264568448451	0.00879398374708	0.00311828011318	0.0124604973242
c	0.00562762081371	0.317555797581	0.533773700755	0.100764905994	0.0167585864484	0.00367794470903	0.00146115030439	0.0203802614414
c	0.0063370969879	0.646770319194	0.247165451585	0.054001685998	0.00846289564947	0.00738999812968	0.00055373447813	0.0293188121471
i	0.0024126627722	0.445792744384	0.179948715528	0.326160528666	0.00799588288316	0.00871427997656	0.00054866992271	0.028426505049
a	0.000804221432729	0.148604195251	0.0947778606427	0.722490896222	0.00549177236105	0.00352513355885	0.0011477934609	0.0231581073497
u	0.000268078549201	0.0495421806819	0.0324268854809	0.868926685407	0.00551388252035	0.00747578715295	0.0079638819203	0.0278826271166
s	0.000131028955598	0.0177910109216	0.014210069627	0.607518979802	0.294956871173	0.011250400051	0.0271065789734	0.0270351003722
e	8.5342434474e-05	0.0072007799064	0.00866001644233	0.240493421267	0.631340137058	0.0224323066837	0.0395146183245	0.0502734147907
n	5.97856640993e-05	0.00289396600133	0.00493490818078	0.104646722856	0.766712779019	0.0286623638946	0.0367202934415	0.0553692033969
d	0.0152866967747	0.121932776	0.00958235386026	0.0374737063853	0.73613104634	0.0198621802982	0.0245638348138	0.035167427599
ì	0.0203310387308	0.161120076454	0.0104297619868	0.0147017571284	0.73386754878	0.0155134569327	0.0130221239379	0.0310142548663
n	0.00677709525249	0.0537187757169	0.0040227441056	0.0128023883761	0.810951392927	0.0206030884776	0.022529108646	0.0685954126221
n	0.00225912206684	0.0180325006443	0.00150972226187	0.0233656601254	0.607163107642	0.0218701274925	0.0417017482153	0.284098020874
u	0.000753090476649	0.00612610768863	0.000543923098957	0.0199543597751	0.299554268881	0.0720841038308	0.164711429405	0.436272730291
n	0.000253046751609	0.00211437677674	0.000184969065486	0.00687890043837	0.269375089294	0.108662712944	0.322402266468	0.29012866543
e	8.63655046625e-05	0.000777109925043	6.5421743902e-05	0.00244227570046	0.254523129431	0.086717252648	0.510691178823	0.144697287143
i	2.87885446888e-05	0.000259046054495	2.2156195074e-05	0.000835368917487	0.0867735369103	0.150794997549	0.654651876274	0.106634222381
g	0.000177905888571	0.00013828069485	0.000549062527558	0.000754969882162	0.15111368307	0.31648306585	0.471545028758	0.0592379707937
e	0.000227611649685	9.8037365252e-05	0.000725964604053	0.000792208550721	0.17695778769	0.283232642617	0.385237976253	0.152727743598
n	0.000118826476723	0.000449322992053	0.000254654889551	0.00037552166024	0.0837658638967	0.152296578206	0.575103705418	0.187635508199
i	8.2564735345e-05	0.000566400368584	9.61240658617e-05	0.00017011172808	0.0474223336422	0.110292824069	0.693067501806	0.148302129733
t	2.75423560336e-05	0.000189399927161	3.22267700986e-05	6.34876111933e-05	0.0186196745574	0.047282837023	0.801987133935	0.131797699244
ò	1.59468314925e-05	8.7597808787e-05	0.000188012162166	7.11124975644e-05	0.0222828271858	0.123076876674	0.715230751312	0.139046889081
r	1.29864314308e-05	0.000126469819596	0.000271193480722	8.95425778548e-05	0.0231031763953	0.465988832225	0.369506215437	0.14090158136
i	5.254363269e-06	0.000115563381031	0.000121815464233	5.35740656183e-05	0.0100071922184	0.476279448408	0.166159456812	0.347257678787
</S>	2.62718692261e-06	5.77861772642e-05	6.09284481055e-05	3.46530443091e-05	0.0050478452392	0.239253355704	0.135938518406	0.619604289393
