 	lo	posso	finire	di	scrivere	</S>
o	0.485652735	0.1907439195	0.02750283775	0.00967837735	0.00507705261885	0.281345046443
s	0.601195821667	0.265904383167	0.03066602775	0.00661532735	0.00175865738552	0.0938597699463
ò	0.461719540556	0.465862204389	0.0345677809167	0.00535155621667	0.000693714948507	0.0318052187188
z	0.193015729852	0.48996627813	0.0332645806389	0.00261457647222	0.000347956902836	0.280790901473
o	0.0712054072173	0.505986369377	0.0548075688796	0.00275556262407	0.000249908990945	0.364995182991
s	0.0270831756724	0.600196773126	0.23791157296	0.00981588370802	0.000696658286982	0.12429592703
p	0.0229586215575	0.414990254375	0.450308990987	0.014888323736	0.000873705395661	0.09598007921
i	0.0183402027012	0.230272211125	0.630386650329	0.019767330412	0.00142822149855	0.0998053884033
c	0.0108752037491	0.0825595422417	0.761790436776	0.0807169701373	0.00505344003285	0.0590044514678
c	0.11373245925	0.0359237712806	0.707572895592	0.105971710046	0.00532261934428	0.0314765777893
è	0.14375653545	0.0395873870935	0.625718215197	0.0881358833487	0.0138886361148	0.0889133498964
t	0.04956017075	0.0591104506978	0.568091038399	0.116547871116	0.0403627620383	0.166327669965
s	0.01768954685	0.0462271502326	0.4878629728	0.125356413705	0.0404848793461	0.282378999988
i	0.00592392534026	0.0163392128122	0.290739130933	0.291815431235	0.070808581782	0.324373709996
à	0.00197531498421	0.00574348055207	0.103551171644	0.550302710412	0.136465673927	0.201961649999
t	0.00066010206377	0.00220923414736	0.0422708447147	0.576779570137	0.269644657976	0.108435590666
s	0.000242644126423	0.00087624575912	0.0274386934049	0.515865690046	0.370594005992	0.0849827288887
e	0.000102481645095	0.00040613309359	0.0176528396483	0.391166593349	0.438963721997	0.151708254296
g	3.56257178521e-05	0.00013994158908	0.00606980586943	0.414456827783	0.428022170666	0.151275628099
r	0.000156088702484	0.00073628394036	0.00306561049648	0.408361109261	0.399471930222	0.188208916033
à	0.000194807876868	0.00093934177212	0.00216522229883	0.20345795642	0.502783220074	0.290459385344
t	6.50366291227e-05	0.000330915451707	0.00156482176628	0.193327438807	0.544903593358	0.259808151781
s	2.23131400676e-05	0.000144977254569	0.00134925914876	0.186124297602	0.430270174453	0.382088953927
i	8.0012082493e-06	7.39489235817e-05	0.000611468150587	0.0904457993673	0.264310501484	0.644550264642
</S>	4.0010121148e-06	3.69927673788e-05	0.000316250286793	0.0459883229337	0.214739980742	0.738914432321
