 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
à	0.989289015	0.0001323779695	0.001106079019	1.4754966397e-05	1.61664344326e-05	1.69314520038e-05	0.0005082187646	1.77167840488e-05	9.33497301938e-05	0.00112854280119	0.00767693100231
r	0.666211448	0.213489983369	0.0976941796857	0.00345068613006	0.00249186781443	0.00209153661767	0.000485778717934	0.000785492928049	0.00587037857686	0.00143620616786	0.00599245200231
t	0.225237128977	0.50427202779	0.234231399895	0.00874673871002	0.00476487293814	0.00373526333922	0.000504735142645	0.00124308435935	0.00924897385895	0.00169358454929	0.00632213560077
e	0.114625584636	0.587376822597	0.276413209965	0.00727076270334	0.00304177137771	0.00219788440311	0.000201357235882	0.000616068520177	0.00453601531723	0.000720233531163	0.00300026720809
n	0.310689746545	0.446286180866	0.234938923322	0.00319352686778	0.00108446674424	0.00075343412107	7.5727853294e-05	0.000207018808286	0.00152022847065	0.000244699145788	0.00100609022686
a	0.347118728848	0.515803886955	0.131116437441	0.00408143145593	0.00053433816808	0.00029285809369	3.6571241098e-05	7.20812090287e-05	0.000515468513083	8.7061464596e-05	0.00034117095552
i	0.126973296683	0.798348195652	0.0500895537137	0.0232061288186	0.00078023228936	0.000217886177897	3.12208820327e-05	2.98777719429e-05	0.000173706839428	3.30371660653e-05	0.000116866348073
v	0.0518900612943	0.598490651884	0.285766342805	0.0338671162729	0.00496732429645	0.00332767118263	0.00389771150868	0.00109037980448	0.0104353645927	0.00594465619789	0.000322718015358
ò	0.0263188558048	0.258478617295	0.633297217602	0.0413010677576	0.00706782156548	0.00459157382754	0.00519653247189	0.00147883543816	0.0138725339369	0.0079671013293	0.000429844968453
s	0.00894449091827	0.123478403232	0.764628925867	0.0440228835859	0.00526680242183	0.00307309737585	0.00183159201963	0.00075467858272	0.0053634531183	0.00726342203977	0.0353722189528
t	0.00300900376309	0.0416360744373	0.840527375289	0.045226078862	0.00569616124061	0.00336695879195	0.00104953023321	0.00050470170424	0.00256794278943	0.00710766077992	0.0493084791509
e	0.00101011794343	0.0139060125658	0.585910556763	0.356189699621	0.0152950540802	0.00441941806398	0.00085262600107	0.000211146052747	0.000917140785243	0.00250560126247	0.0187826743316
s	0.000421177223214	0.0051498509486	0.381861030588	0.572756993207	0.0254419516934	0.00594922758799	0.000442690451023	0.000159682388916	0.000516500953848	0.000913575976657	0.0063873792252
t	0.000843096574405	0.00227917590287	0.479013403529	0.482458291069	0.0250290568978	0.00570023242933	0.000842767077674	0.000159412744305	0.000415090747949	0.000446487908886	0.00281296607507
u	0.00089926822101	0.00082620022039	0.327406219696	0.620452630356	0.0405696726326	0.00668395694311	0.00114278037922	0.000100073657435	0.00017532679065	0.000219332980962	0.00152446142369
d	0.000316427406545	0.000497866472897	0.149878435085	0.672044943452	0.111648540878	0.0268021573144	0.0117854460797	0.00171783984381	0.0139904865616	0.00837860207499	0.0029391877399
i	0.000122146920002	0.000387683334766	0.0906359076283	0.554660191151	0.255411680293	0.0457466781048	0.0176485610266	0.00227028525127	0.0185980820775	0.0111005111987	0.00341825982097
è	4.07340650313e-05	0.000136277223389	0.0305120893428	0.519916690384	0.377440420098	0.0506547073683	0.00905501600887	0.00108435522042	0.0062266031695	0.00375397345323	0.00117912145666
o	1.36006789218e-05	5.1886086213e-05	0.0102346828243	0.374090533461	0.459443510033	0.145032214789	0.00562979800296	0.00159283340681	0.00213149459317	0.00132566432774	0.000453723485553
n	6.32413196746e-05	2.44387344877e-05	0.0036632156181	0.220584314487	0.524292746678	0.23962142493	0.00435051380099	0.0041904084356	0.00214766864772	0.000718668325913	0.000343321629851
a	7.97858289795e-05	1.61960818292e-05	0.0014695042007	0.139200459496	0.438368448893	0.38448412831	0.0235997714003	0.00920672181187	0.00251909058257	0.000680281271971	0.000375603753284
n	0.000941563985414	7.97152689431e-05	0.0012286074949	0.0844030844987	0.375135966298	0.487174356103	0.0312083613668	0.0137834319373	0.00478770572752	0.000838067300657	0.000419125771095
a	0.00122882184447	0.000100210017648	0.0011470196423	0.0643848791662	0.340702638766	0.541159852034	0.0284421080223	0.0159923196458	0.00557663057584	0.000856625780219	0.000408874577032
m	0.000721834164155	9.32513405493e-05	0.00143787902477	0.0355630173887	0.292716166255	0.554022800678	0.0591147993408	0.0175455602153	0.0352676641919	0.00283289197341	0.000684106125677
à	0.000553643401052	0.000104294153516	0.00157698804159	0.0244791927962	0.313795555418	0.516931916893	0.0603777627803	0.0283823880718	0.046928966064	0.0053962986578	0.00147297934189
s	0.000185487634527	5.12979395053e-05	0.000599038657197	0.0116065572654	0.256682368473	0.415038892298	0.238461710593	0.0323089900239	0.0231938500213	0.00979955188593	0.012072228214
o	6.1962871036e-05	1.98726668196e-05	0.000226654508256	0.0050468517518	0.143369462824	0.438430384099	0.317160520198	0.0513929286746	0.0178359170071	0.0105755463953	0.0158798359713
n	5.1795842029e-05	6.8885408477e-06	7.75043472753e-05	0.00192590484727	0.0687334642747	0.597506778033	0.135771805066	0.126624792892	0.0523403773357	0.0089931885651	0.00796745822377
a	4.84073231859e-05	2.57090557257e-06	2.79017960118e-05	0.00087724672909	0.0372458241916	0.493654442678	0.0499978117887	0.321061830964	0.0795474224452	0.0113941411884	0.00614239684126
d	1.99566859049e-05	2.16588605752e-06	2.62081702573e-05	0.000653473656363	0.0225122718305	0.334004574226	0.113443765696	0.332940232321	0.169029209482	0.0209550257295	0.00641310661375
i	1.0474148748e-05	2.09542478584e-06	2.70639574191e-05	0.000885088552121	0.0248839792768	0.341772911409	0.145409730899	0.235322636107	0.212099656494	0.0303255959098	0.00926075077125
v	8.2236794029e-05	9.68842886195e-06	3.29782031397e-05	0.00115934278404	0.0277670840923	0.35628883047	0.0753231492997	0.233435862036	0.269261345498	0.0271453529699	0.00949411092375
e	0.000106157068546	1.21793081373e-05	3.38666965799e-05	0.00101269069468	0.0231209106974	0.28841135349	0.0464174997666	0.272528227345	0.316838638499	0.03864374799	0.0128747233079
n	0.000306702920052	6.86938856243e-06	1.396112626e-05	0.000476368954893	0.0116076812325	0.204128937163	0.0224290777755	0.355614672448	0.340999136166	0.0499162049967	0.0145004237693
t	0.000385067426017	5.28748955414e-06	8.74303585333e-06	0.000322507534964	0.00578633694417	0.102136339054	0.0188998147785	0.302229127483	0.489811265389	0.0606559789989	0.0197595705898
è	0.000139885121366	2.17570691805e-06	5.02995468444e-06	0.000233482152155	0.00326811621472	0.054138574018	0.0176203743262	0.343332095828	0.43989127513	0.118369798	0.0229992241966
s	4.66843159553e-05	1.74091433935e-06	2.83492206148e-06	9.69062665517e-05	0.00166683450491	0.0321047486727	0.0768387631754	0.374390451943	0.34037939171	0.149563586	0.0249080907322
s	1.56090372261e-05	1.41219541212e-06	1.98271396049e-06	4.91499529506e-05	0.00105871962164	0.0198704156576	0.418131034392	0.203793364314	0.239818119237	0.0936557656667	0.0236044422441
o	5.20722887647e-06	4.76877345573e-07	7.77282808163e-07	1.86393279835e-05	0.00038517066288	0.00766081998587	0.461530211397	0.126122465105	0.153195095079	0.133146178889	0.117934967415
