 	voglio	che	Maria	venga	domani	</S>
i	0.49553613	0.224040465	0.0124830011	0.0455415603	0.0032696398245	0.219129222438
t	0.76113091	0.144082412333	0.00456050914483	0.0160848722907	0.00109339045657	0.0730479328765
è	0.611383882	0.342122421444	0.0118855760931	0.0075591692209	0.00131029438426	0.025738708931
l	0.2310509006	0.419842560481	0.015931449131	0.015156198207	0.00141667500142	0.31660227051
o	0.0820744391333	0.242489996827	0.205077017144	0.0430676027357	0.00749625994047	0.419794723503
i	0.0305109387444	0.171938857142	0.541363039048	0.0607346732452	0.0358997123135	0.159552787834
M	0.0122798981481	0.106556053914	0.470496896349	0.305747790082	0.0385168512145	0.0664025237447
a	0.0085735115827	0.106960152638	0.251984302116	0.531795020027	0.0310083961815	0.0696786823816
r	0.309104145528	0.0693722942127	0.168928258705	0.352122558676	0.0286247850438	0.0718480149605
ì	0.406942256543	0.0857636900709	0.245356137568	0.137247927559	0.0909177593313	0.0337722191535
a	0.135993915331	0.0808455193903	0.316721362523	0.073205082853	0.22783900311	0.165395106385
n	0.0480691222265	0.0287856758301	0.259618917508	0.175907728618	0.275150831037	0.212467752128
a	0.0187608130647	0.011272684934	0.212433435836	0.271781636206	0.326579117012	0.159172327376
r	0.0115616333441	0.00748168396867	0.107047161945	0.476215622069	0.263906339337	0.133787552792
t	0.00925727587137	0.00626626093956	0.049297876035	0.672140857356	0.092401394779	0.170636321264
i	0.00318117468067	0.00215735555625	0.0181432193983	0.450297878119	0.20659684626	0.319623480421
à	0.00106051944268	0.000725384849483	0.0097547476661	0.168422586473	0.568272948753	0.251763779474
v	0.0022900887298	0.00734775532083	0.0111300380887	0.238964746924	0.540538276251	0.199729125825
v	0.0165177219099	0.0157744171069	0.0097103308629	0.290328568975	0.21043965275	0.457229328608
r	0.0193254129459	0.0117602240223	0.0034886357493	0.182678276325	0.0814723055833	0.701275142869
i	0.00644340950112	0.00419788572077	0.00120736931943	0.120656626275	0.0625202058611	0.80497451429
</S>	0.00322170606544	0.00209904645038	0.000613360321715	0.0640178643875	0.0736399279306	0.856408107145
