 	le	melanzane	vogliono	ee	girate	</S>
t	0.923756225	0.00076129222	0.000688975567	0.0004506386248	0.0081509769205	0.066191918879
e	0.951896341667	0.0223894387867	0.000722202600333	0.000180026738133	0.00274280718483	0.022069209776
s	0.952696613889	0.0370345375956	0.00126457046678	0.000214922776044	0.00141195842594	0.007377442144
m	0.975525737963	0.0198574068652	0.000965454367027	0.000199048493248	0.00095389331218	0.00249844618633
a	0.662823423321	0.333722395288	0.00198210633378	0.000159964762316	0.000373789510927	0.000938281135443
r	0.468578385107	0.525755171763	0.00399201814459	0.000455035744105	0.000794627040309	0.000424727891814
a	0.399473802649	0.590581713921	0.0081434322482	0.000638865958035	0.000915824253436	0.000246349060605
n	0.134235657763	0.85465038464	0.00988548551607	0.000681357552678	0.000383667657812	0.000163460931868
g	0.366607835188	0.624709382213	0.00594927283869	0.000833551160893	0.0015472237526	0.000352771115623
i	0.442995197613	0.436071068071	0.112975264846	0.0038093694303	0.0023275606842	0.00182161877187
à	0.147667087415	0.585046789357	0.244473094949	0.0173122804768	0.00239030659473	0.00311050645729
n	0.051612168532	0.475148779786	0.325508444983	0.0716380554923	0.0349383501316	0.0411542240191
e	0.0195920607744	0.218111327262	0.548420821661	0.112093311831	0.0458855616772	0.0558969010064
t	0.00654261509124	0.0806141384207	0.726036383887	0.14252831061	0.0211624968591	0.0231160343355
è	0.00219411703355	0.0358016398069	0.522160557962	0.339031390203	0.0611723922864	0.0396398757785
l	0.00693874771165	0.0172249176023	0.259287525987	0.380108703401	0.100576147429	0.235863911926
u	0.00851897526425	0.0086726266741	0.147906713662	0.393624361134	0.15387169581	0.287405595642
n	0.00287321712845	0.00309717133137	0.0601355188873	0.618986340378	0.19926347527	0.115644262214
e	0.000991296072985	0.00121460780379	0.0273457719624	0.633907253459	0.274195528423	0.0623455294047
e	0.000330438859205	0.000439062231263	0.0118462710208	0.61578555782	0.313799729474	0.0577989474682
e	0.000110156914707	0.000168502755421	0.0050869570736	0.57643532594	0.344834523158	0.0733645568227
v	0.0001028966685	0.000123603006807	0.0026866895912	0.340505851313	0.593769041053	0.0628119477076
o	0.000100473303046	0.000105571888936	0.00162142087373	0.139835277438	0.793451813684	0.0648854813359
t	3.73136195615e-05	4.59668429787e-05	0.000774321034577	0.0677512318127	0.859196381228	0.072194811112
i	1.62618919774e-05	2.88944289929e-05	0.000477939344859	0.0434310439376	0.862371070409	0.0936748143707
m	0.000254980191116	0.000130153150998	0.00049796869162	0.0266645109792	0.878201100136	0.0942512935236
m	0.0486876839304	0.000515037350333	0.00196475654054	0.0220027599931	0.893422743379	0.0334070042412
è	0.0645828112932	0.000596345640111	0.00235416539351	0.0218240699977	0.861907147793	0.0487354690804
n	0.0215282154058	0.000273095916037	0.00102496951117	0.0239048889992	0.863759432598	0.0895094230268
e	0.00717623353702	9.772353598e-05	0.000447722139657	0.0166122580264	0.592433607533	0.383232474342
</S>	0.00358811688359	4.88706449415e-05	0.000224498573728	0.0083804305532	0.321603173766	0.666154922171
