 	questa	canzone	ee	l	ha	scritta	un	poeta	</S>
t	0.96358682	0.000181232755	4.33898107e-05	2.394843605e-05	1.468213689e-05	0.0020943993329	0.00015787319655	0.0147836486403	0.0191139853573
ù	0.98784181	7.253436318e-05	1.54367607528e-05	8.42452208892e-06	4.98862554687e-06	0.000699996193465	5.27913943047e-05	0.0049326177125	0.00637135893095
t	0.99495684	0.000146646485907	3.77171219704e-05	5.42244706856e-06	2.68228760583e-06	0.000254920615054	2.26671201896e-05	0.0021886994764	0.00238433888395
t	0.997156416667	0.000213539698636	9.64199856568e-05	9.93542202285e-06	2.64285156861e-06	0.000108127372185	1.47433815632e-05	0.00130142304213	0.00109670938798
o	0.993268642222	0.00542060317955	0.000231705008552	3.17718373409e-05	2.41030322287e-06	5.33117145617e-05	7.9505213544e-06	0.000567470107377	0.000416169917993
t	0.991451827407	0.00747705455985	0.000532105976184	4.75533817803e-05	2.23251264096e-06	3.68693478539e-05	4.65297351813e-06	0.000297706545659	0.000150036855831
r	0.996447575802	0.00285911670328	0.000489051091728	3.03915223601e-05	1.37613826565e-06	1.5755507148e-05	2.64032540704e-06	0.000101607221643	5.25459049103e-05
a	0.665697636817	0.310781993918	0.0218953072302	0.00140843925655	4.46246046739e-05	4.0608007246e-05	1.820305997e-05	8.00798004377e-05	3.31983101034e-05
v	0.322171907156	0.450301961306	0.0718168124101	0.00424282038552	0.00109331479822	0.0564427381124	0.00634879773332	0.0856904657535	0.0018912363467
ù	0.207600576019	0.455321103769	0.129126470803	0.00432411842851	0.00260092933274	0.0752985064641	0.00856701166444	0.114519564885	0.0026417460489
d	0.17678041564	0.420647185956	0.119484534268	0.00618866094284	0.00236577795425	0.0304615905814	0.00344040090815	0.0508450979283	0.189786352616
i	0.166344951619	0.142171050685	0.333552342089	0.0562380226476	0.00297100736142	0.0156706918938	0.00166033166272	0.0293137890128	0.252077804125
e	0.0554484003573	0.0490996472283	0.56714892403	0.224166694216	0.00384419778714	0.00568975299793	0.000666420780907	0.00981876271427	0.084117162885
e	0.0184829205736	0.0171382621428	0.506940884677	0.417068861405	0.00588012226238	0.00263780806598	0.000430969043636	0.00331631211976	0.028103819545
t	0.00616266606856	0.00709467211427	0.425544271559	0.494550900468	0.0411780290875	0.012844125422	0.00187335079788	0.00119498892159	0.00955697554833
o	0.00205583338877	0.00750816003809	0.33293712052	0.435608123489	0.159500363029	0.054475109474	0.00314745246596	0.00129906541386	0.00346878842944
n	0.000712578974508	0.014106531346	0.279602160173	0.365652344496	0.246121724343	0.0838657664913	0.00695128888865	0.00153371198462	0.00145391988315
è	0.000265501348703	0.0138990230153	0.193852393391	0.252370087165	0.439395291448	0.0873495588304	0.00937687062955	0.00241842654154	0.00107283679438
g	0.00377010782677	0.0064801030341	0.073650222897	0.122084128055	0.422853521216	0.347707946277	0.00549177856318	0.00513992264718	0.0128222475648
r	0.00502860594226	0.0021740073647	0.025603801899	0.0845389773517	0.153069697805	0.701682018759	0.00393202420773	0.00460677168239	0.0193640578549
a	0.0017671749075	0.000728285618733	0.00892801489967	0.0898082571172	0.191476089268	0.67936064292	0.0152478650692	0.00246059709413	0.0102230173516
t	0.00058983691191	0.000243299661778	0.00339597484656	0.143766035706	0.220509376423	0.598835490973	0.0255988296897	0.00165514791138	0.00540597918387
s	0.00050294832997	9.2024105626e-05	0.00167917959552	0.185050231902	0.103189565808	0.674039116991	0.0228316518966	0.00126882011713	0.011346422728
e	0.000473210789283	4.14131684653e-05	0.000986841488507	0.147907190634	0.146990795603	0.585368505664	0.0942456912989	0.00586478003904	0.0181215449093
è	0.000157747953508	1.55643670784e-05	0.000448323556169	0.069294247078	0.337466388534	0.335828675221	0.226362303766	0.016995477013	0.0134313007698
n	5.2816830223e-05	7.3868206928e-06	0.00020032568939	0.025689816026	0.332137122845	0.337501518407	0.274752571255	0.018500773671	0.0111576923899
a	1.78327241537e-05	3.1374385976e-06	9.16785037967e-05	0.010624662962	0.157252366948	0.313322473136	0.438486477085	0.0621648852237	0.0180365304633
p	6.68194441972e-05	3.7109458992e-06	7.14263825989e-05	0.00446036700733	0.061641298316	0.323093971379	0.468150395695	0.126117048408	0.0163950049211
o	8.31503205197e-05	4.12585283307e-06	7.4103807533e-05	0.00266366933578	0.031614222772	0.328838006126	0.446967735232	0.161512829469	0.0282421537404
è	2.77211738027e-05	1.98141584436e-06	4.36538632777e-05	0.00127613405059	0.0209416702573	0.116071463042	0.637583678411	0.189882559823	0.0341711465801
t	9.25210311307e-06	9.97087434787e-07	1.69498941259e-05	0.000458299348863	0.0136733475858	0.108807673014	0.70295905947	0.145449818941	0.02862464286
a	3.09513654746e-06	3.97287969596e-07	6.7744215753e-06	0.000184115999621	0.0086777622086	0.105627166711	0.610146273157	0.15025477198	0.12509968962
</S>	1.54936553338e-06	2.18679541798e-07	4.10756968765e-06	9.47640348105e-05	0.0044623383743	0.0528798369155	0.519965016579	0.20745644599	0.21513575481
