 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
u	0.123364063	0.499461276	0.00210014775	0.000359461395	0.00106980386	0.00254848246	0.023563862289	0.0351787001995	0.312354165091
g	0.374503953	0.491428799	0.00188386338333	0.000271931195	0.00064375746	0.00135542592667	0.0108812746223	0.0146297131995	0.104401232857
e	0.450092206138	0.493288783333	0.00521191872778	0.000492364365	0.000482593213333	0.000920979022223	0.00665022838833	0.007777173517	0.035083742034
n	0.166067524851	0.806275761111	0.00972865624259	0.000809831688333	0.000281355664444	0.000329035930741	0.00221844565981	0.0025943388917	0.0116950730922
i	0.0713812587055	0.89312534037	0.0278006914142	0.00181781559611	0.000236025454815	0.000131636740247	0.000741361500803	0.000866801114667	0.0038990570818
t	0.023841693327	0.90755206679	0.0590691528047	0.00720727276537	0.000418981098272	7.03997834157e-05	0.000248889382668	0.000290791248622	0.00130072053423
ò	0.009244595779	0.68084524893	0.267192734268	0.0383567795885	0.00215544784609	0.000330449977805	0.000261974045223	0.000645080778041	0.00096767213321
r	0.010096221593	0.323878642977	0.346972038089	0.0515605225295	0.00432348018203	0.000844403125935	0.000791511215074	0.00604651029268	0.255486658111
u	0.00913006990784	0.125835422326	0.41902701603	0.0772016768432	0.0194364246273	0.00140250767531	0.000823934138358	0.00731757076589	0.339825392518
e	0.00304335672337	0.0429580529753	0.552869578677	0.179378322281	0.0994270465424	0.00593276765844	0.000505287932786	0.00249289903363	0.113392704197
n	0.00101538114988	0.0156491296251	0.405367472892	0.340610737427	0.187833822181	0.0101349752195	0.000490358914262	0.000980630804543	0.037917506874
è	0.000340381482593	0.00650586995503	0.244437357631	0.535691515809	0.187644140727	0.0094105649065	0.00154377552142	0.00120560551818	0.0132207920897
n	0.000130297097664	0.00267472089834	0.129048824544	0.490869178603	0.254361193576	0.0209835808022	0.00506061384047	0.00911888007273	0.0877526985632
u	5.9276735279e-05	0.00107884678198	0.0532292804647	0.239013254868	0.473194037859	0.100628558601	0.00936587028016	0.0111721300376	0.112258728688
s	2.01004279174e-05	0.000384365874527	0.0182911749716	0.107813220289	0.66445435262	0.156441909534	0.00938888422672	0.00495923869253	0.0382467652627
a	7.04166027114e-06	0.000152825691376	0.00658517793387	0.0594717030963	0.56163866754	0.290158759845	0.0641298595422	0.00382490006418	0.0140311026209
l	0.000457313088622	0.000180040958992	0.00366172305462	0.0287042653654	0.32141929918	0.367216263282	0.243736119847	0.0237156181881	0.0109093918736
l	0.00460720989621	0.0100956680463	0.00640298468487	0.0200943787885	0.234252329727	0.331609431094	0.336271853282	0.031299461396	0.0253666872912
i	0.00553554298496	0.0132748468238	0.00592132616829	0.0111663662628	0.215336576576	0.458539530365	0.247420941094	0.0159982927987	0.0268065640971
m	0.00189395429121	0.00462978101627	0.00208707237943	0.0056791719876	0.197227292192	0.601232463455	0.161452019031	0.0140174782662	0.0117807921657
o	0.000680091429521	0.00174835721342	0.000782529393143	0.00285697796253	0.137738593064	0.624022287818	0.18956909501	0.0291452457554	0.0134568838552
n	0.000229418283624	0.000852872232473	0.000312370727714	0.00171972772084	0.0758038133547	0.586610362606	0.24866933167	0.0673805179185	0.0184216109517
ì	7.92050730513e-05	0.000556284299824	0.000161169985238	0.00127689159028	0.0429780531182	0.411276407535	0.248108267223	0.269711085973	0.0258526503172
s	2.64634139171e-05	0.000211101452275	8.42140944127e-05	0.00060379034676	0.0223865523727	0.277952979178	0.299562285741	0.339380348658	0.0597922811057
o	8.87163508275e-06	9.09675859767e-05	4.24676986009e-05	0.000285190395453	0.0139958939476	0.210005084726	0.30800737858	0.331446086219	0.136118050369
m	6.2558890813e-06	3.26172701439e-05	1.57498826636e-05	9.86553736843e-05	0.0057095270392	0.183636556575	0.346853336193	0.332636612073	0.131010672456
e	5.38397654493e-06	1.3242068898e-05	6.93560297453e-06	3.65501330948e-05	0.00294053900407	0.171604375958	0.300224617398	0.372204767358	0.152963553152
m	1.15937006995e-05	1.94962238827e-05	7.14316974484e-06	1.79303702316e-05	0.00169522575902	0.114990312419	0.252086354466	0.470807469119	0.160364463051
a	1.36636109275e-05	2.16286214009e-05	7.24478211495e-06	1.17124818839e-05	0.00127258578634	0.0952320226063	0.227918936155	0.512873556373	0.16264864635
i	4.55457832832e-06	7.39144280197e-06	2.65345048165e-06	4.19917345463e-06	0.00043653691568	0.0323372492588	0.0824872000517	0.567818718791	0.316901472117
</S>	2.27734165143e-06	3.75507224349e-06	1.41999060583e-06	2.30518725731e-06	0.00022129713819	0.0163718445144	0.0455411700259	0.540080309396	0.397775586058
