 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a	0.815293325	0.076671569	0.0098431875	0.0062509854	0.00136050728	2.69663335e-05	7.255353e-05	3.0566145e-05	0.00319250105	0.00016205145	0.000181464771	6.93461765e-06	0.000285189285	0.0866221651675
n	0.871841208333	0.0818260563333	0.00715620815	0.00600389088	0.00128843762667	1.8892542e-05	5.85393183333e-05	1.88734e-05	0.002671762684	6.30879192e-05	6.26513251667e-05	2.92146478e-06	0.0001085269581	0.0288789140373
è	0.615054709444	0.352157705444	0.0191618903667	0.00248842097333	0.00046862211889	1.01121016667e-05	2.30314166444e-05	7.65331093333e-06	0.000917264060667	2.20261263333e-05	2.14409312222e-05	1.11502842333e-06	3.74883649667e-05	0.00962847325103
r	0.261114213148	0.665944301815	0.0510092917889	0.00397442275778	0.000859188882963	0.00163678130139	0.000584851241081	0.00109007339624	0.000666660485556	6.30728928444e-05	0.000134123259074	0.000598550016508	0.000292228710822	0.0120321527858
t	0.127649369149	0.596597567272	0.241147030596	0.0123351144193	0.00130260886099	0.0027013057338	0.000842221497027	0.00155996567208	0.000591156659185	7.84880552815e-05	0.000174742204358	0.000803817320836	0.000376455790961	0.0138400887286
i	0.0427315849331	0.390877822424	0.526063110199	0.0298130038064	0.00163188752033	0.0014769540046	0.000382984515676	0.00063632767736	0.000268518537062	2.89597512272e-05	6.17356705727e-05	0.000274179747702	0.000125673934334	0.00562725422587
s	0.0148810752944	0.274069280808	0.613865650066	0.0776243469355	0.0122122991734	0.00137267679487	0.00126876317189	0.00140335647245	0.000744380032354	0.000116328448876	0.000202149927978	0.000156355721324	6.48625381047e-05	0.00201847690162
e	0.00559640581815	0.170252139703	0.622227876689	0.163377482312	0.0291391240578	0.00302352459829	0.00227316542396	0.00183347223748	0.000905430114118	0.000147759388292	0.000249687193226	0.000117500028941	4.46127345649e-05	0.00081181191354
s	0.0018873604244	0.0631735773343	0.57976786223	0.282943710771	0.0594722223526	0.00399483089943	0.00404924837465	0.00283288342583	0.00103072177471	0.000165292791431	0.000261600528309	9.20324848137e-05	4.11888547183e-05	0.000287472919513
e	0.000651011196393	0.0270679672804	0.372215510743	0.36848701359	0.185400554118	0.0221294674331	0.0160141377916	0.00597071140861	0.0013565084249	0.000193079902144	0.000271351763436	8.72502536046e-05	4.02848390061e-05	0.000115202894504
t	0.000217066469621	0.0092908208758	0.317831103581	0.38892728453	0.218329794706	0.0334682301444	0.0222065750972	0.0083913041362	0.0009566688583	0.000128332435715	0.000134042893479	6.04383065349e-05	1.54350216354e-05	4.2944549568e-05
t	7.2531539557e-05	0.00363050300527	0.52075586786	0.327194424843	0.107606851569	0.0202067587148	0.0128669183657	0.0066893894454	0.000717124782767	9.0265975905e-05	8.80541411597e-05	5.20624301783e-05	7.48853834513e-06	2.1726916256e-05
à	2.42909732905e-05	0.00148909218809	0.432121785287	0.205660951614	0.24965892719	0.0369057732383	0.0577327402886	0.0141550692151	0.00185814797426	0.000186846485968	9.89123987199e-05	6.63041747261e-05	1.06378690484e-05	3.0448610752e-05
a	8.09759247568e-06	0.000501422568197	0.146966993329	0.111538589538	0.397613902397	0.0912832457461	0.19295980343	0.0519372997384	0.00618727412475	0.000646878545323	0.000207091652907	9.66165015754e-05	1.44450878495e-05	3.83174079173e-05
n	3.10462118594e-06	0.000195029541899	0.0521890355763	0.0577618005127	0.282657044132	0.113852781915	0.30406154781	0.173118639913	0.0132978900416	0.00138529271511	0.000806329777636	0.000541542677192	9.62035331165e-05	3.37891379724e-05
d	0.00405695008736	0.0044149444473	0.0306069407588	0.0454357538376	0.185323431377	0.086197299305	0.271126875937	0.268490479971	0.0745312416805	0.0035328838717	0.00423058655921	0.00890609372573	0.00312402891104	0.010022513058
e	0.00540782669688	0.00579531334997	0.0210424574729	0.0333646627459	0.127843475459	0.136171951768	0.228633235312	0.286455286657	0.117476173893	0.00428950149057	0.0048195280864	0.0112893000419	0.00405411144135	0.0133571752593
m	0.00182614414006	0.00196961199419	0.00711368536263	0.0132480859353	0.073475040153	0.138018844923	0.201283965104	0.248610612219	0.254173384631	0.0173145465635	0.0187210292621	0.00722675798063	0.0103188271181	0.00669946612643
i	0.000632249955128	0.000694376867842	0.00239820597588	0.00473899742843	0.0404819893843	0.0667362559743	0.156803285035	0.250018677406	0.403268914877	0.0275531828545	0.023731136354	0.00596268054021	0.0124488287194	0.00453122315214
n	0.00021100378455	0.000245780671059	0.00089809544196	0.00168992112614	0.0153405462614	0.0475167356581	0.162499425012	0.362426555802	0.366563338292	0.0234798399515	0.0100439928513	0.00259150962674	0.00490309135313	0.00159016217071
d	0.00041971075925	0.00017174907902	0.000415129323987	0.00072650501538	0.00817001532047	0.0221031897527	0.124071370671	0.327873471934	0.407184246097	0.0427033016505	0.0275903240838	0.00668650660891	0.0294066592177	0.0024778308669
è	0.000489027059471	0.00013293109049	0.000170707650662	0.000362729773127	0.00553861494016	0.0115525064509	0.083368162557	0.202309847311	0.515565782032	0.0830071218835	0.0395296753613	0.0096781546363	0.0446339804059	0.00366078188897
l	0.000163028357887	4.857598498e-05	7.1884965554e-05	0.000200391152376	0.00307663878005	0.0095544001503	0.071338063519	0.120475690104	0.668118194011	0.0738416886278	0.0214782887538	0.00533888309543	0.0235530276353	0.00274125489632
a	5.43610204686e-05	2.02802723452e-05	3.3467511718e-05	0.000139737230792	0.00190195754235	0.0052045060301	0.037479593673	0.051051196368	0.78771476467	0.0742070595426	0.0123759658846	0.00288306448181	0.0177804423784	0.00915362896544
p	3.01725929874e-05	8.0871608669e-06	1.2052915906e-05	5.07598593973e-05	0.000686472159783	0.00185662275003	0.0139480547243	0.0226840817893	0.728142938223	0.145590959848	0.0345112319615	0.00326465282727	0.0331617771261	0.0160521799885
l	0.000102825200996	0.00142146383702	0.0098944573301	0.0196611595689	0.00783633314993	0.00405650001001	0.00811299824143	0.0137704024298	0.726267129408	0.128379767116	0.0375893195538	0.00236914087709	0.0293681055854	0.0111703970628
è	0.000114994335097	0.00189301269501	0.01321353289	0.026213942523	0.01026446369	0.00502353820334	0.00714058394714	0.0143983756433	0.660679569803	0.117151302872	0.0316846487513	0.012218337227	0.0808883717385	0.0191153090876
o	3.83353887973e-05	0.000632818686077	0.00444442132467	0.00875856950783	0.00350378030067	0.00196611292111	0.00434195568905	0.0142605225478	0.423442269934	0.230510780957	0.0621332095838	0.016860769609	0.109479573913	0.119626865696
k	2.35009809329e-05	0.000211540869266	0.001496261602	0.00292325941769	0.00117884493156	0.00069960665797	0.00172403718302	0.0081451895826	0.242164736645	0.296687396986	0.144477833195	0.0105795620697	0.131321134638	0.158367068565
a	1.85561287385e-05	7.10613504287e-05	0.000502850453113	0.000978998346807	0.00041345705552	0.00026525908359	0.000859790517673	0.00372743046087	0.135642679548	0.235460900995	0.190730931065	0.0304417743566	0.232030531546	0.168855762855
e	6.19024568266e-06	2.48368886496e-05	0.000208092771038	0.000332894066136	0.00015232068884	0.000145886731197	0.000494679929224	0.00224187935362	0.0673432048493	0.156887032332	0.225666470355	0.0432995961189	0.259419697182	0.243777214285
m	3.77630899032e-05	9.79407314987e-06	0.000105843954053	0.000113332175459	5.638548028e-05	7.6905560999e-05	0.000245304506408	0.00131723777454	0.0314645172831	0.120844494111	0.270556973452	0.0275675607063	0.364726839061	0.182877068095
è	4.82932130354e-05	3.92319531662e-06	3.7519082291e-05	3.92071138663e-05	2.659218176e-05	2.9274574933e-05	0.000126606272136	0.000527331524847	0.0173653301277	0.0703078187037	0.182331231817	0.0324398082354	0.615922769687	0.0807943596983
c	0.00249372883608	0.00106802450577	0.001794733708	0.0114999832645	0.0575611798243	0.149598712799	0.0669555230774	0.0336523387849	0.0124512670759	0.0256573785879	0.0681280205523	0.0312259463785	0.498647692106	0.0392655222328
h	0.00330979198636	0.00191417093526	0.004354773436	0.0158721548215	0.0769209676848	0.199485558048	0.0892763593425	0.0446972504416	0.107042719692	0.0189528095493	0.0253206854641	0.0109129327962	0.169758452245	0.232181402744
i	0.00110419307024	0.0011300043139	0.00344532731867	0.00584680164517	0.0258265698414	0.0665299419307	0.0298290938258	0.0149752333305	0.133629272564	0.0189964320164	0.0183016271547	0.00623067246873	0.0692464607483	0.604908414248
</S>	0.000552097235793	0.000565331260165	0.00174851961933	0.00292774877959	0.0129145342253	0.0332666341644	0.0149194605054	0.00753652517025	0.068093355282	0.0130596717582	0.0201173475774	0.00698900998437	0.0484694313742	0.768840377124
