 	la	pasta	vuole	sale	</S>
i	0.57870905	0.115113315	0.157494911	0.02791245	0.120770284814
p	0.381819513333	0.108765471667	0.219730400333	0.211643414667	0.078041196814
à	0.176548141111	0.242344490556	0.239248080111	0.274947995556	0.0669112852713
s	0.144769877037	0.490707730185	0.212421580037	0.107563858185	0.0445369620904
t	0.116818770679	0.702909760062	0.104544598679	0.0373528220117	0.0383740403635
a	0.042413877793	0.564004288021	0.316350978226	0.0469080909539	0.0303227271212
t	0.0155902462643	0.252400614007	0.656218402742	0.052404909318	0.0233858341204
è	0.00634128720243	0.142458643549	0.598410767581	0.182989828773	0.0697995231201
l	0.00608104341514	0.16654712673	0.467721082527	0.232698864258	0.12695193104
i	0.00597631960512	0.174348982429	0.321745092842	0.336120092753	0.161809550347
à	0.00199718692111	0.0581295926803	0.122257492281	0.639653064251	0.177962680116
l	0.0011465973597	0.0198551894788	0.118643853427	0.70703595475	0.153318416705
a	0.000858126605723	0.00708605568347	0.108358872676	0.516013324917	0.367683632235
</S>	0.000429110331597	0.00354417627754	0.054366318638	0.354375772458	0.587284616118
