 	da	da	un	famoso	poeta	</S>
p	0.625874325	0.0495064405	0.02578829885	0.041249543705	0.239756855	0.01782452835
u	0.353955189667	0.3350574035	0.0278841426167	0.041836842235	0.234807986967	0.006458425295
s	0.235688174556	0.642515081167	0.0254331645389	0.0151172948783	0.079028895389	0.00221741340333
s	0.239966794852	0.704082403722	0.022806859113	0.00558846476277	0.0266652640607	0.000890243907777
è	0.163491269194	0.607450444574	0.195667445638	0.0195350899243	0.0124324801846	0.00142325804926
n	0.065180112308	0.578529234858	0.314422581879	0.0304562966414	0.0081659340282	0.00324579668309
a	0.0323118742323	0.453251578953	0.46555929396	0.0405105305471	0.0038355625094	0.00453109256103
f	0.0108979240204	0.163698213651	0.526710827987	0.0390130811824	0.25445920237	0.00522069408701
a	0.00375823446155	0.0598640936503	0.496521572662	0.0917279497275	0.341019419123	0.00710872859567
m	0.0015009168286	0.0278837843168	0.724070574221	0.116109370243	0.124252338041	0.00618301619856
ò	0.000750511931667	0.0186043117056	0.697075751407	0.213089880414	0.0628584960137	0.00762101706619
s	0.000327214769356	0.0240641311685	0.541896133802	0.321762253471	0.0477305866712	0.0642196663554
o	0.000184027437259	0.0239991797488	0.346447735101	0.45244698449	0.0503422368904	0.126579848785
p	9.37553765598e-05	0.00801961030087	0.129051153867	0.418773942497	0.349374952297	0.0946866067617
o	6.36646456506e-05	0.00269293303782	0.0554137164223	0.283208931832	0.570252877432	0.0883678960872
è	2.12876163409e-05	0.000899914055607	0.0199185631408	0.371886780611	0.506331615811	0.100941862029
t	7.8135105403e-06	0.000305708813669	0.0082367467136	0.518053560204	0.382663778604	0.090732427343
a	3.26158326743e-06	0.00010594269581	0.00373623561537	0.427404890635	0.244587996201	0.324161705781
</S>	1.63660511472e-06	5.3027988285e-05	0.00187448567393	0.216527676167	0.2363431131	0.54520007789
