 	avete	cucinato	le	verdure	</S>
è	0.92845276	0.011850867075	0.00957312661947	0.000174481625378	0.0499487522385
c	0.89264861	0.038512841075	0.0514620852861	0.000162468708711	0.0172139810052
h	0.68226827	0.210661933692	0.0968445384287	0.00126649106957	0.0089587177684
e	0.440294473333	0.465110107897	0.0822936871429	0.00153047064406	0.0107712042561
t	0.233080701111	0.591855995966	0.165621050048	0.000510642558853	0.0089315786187
e	0.0858203021903	0.655573701989	0.239546680016	0.000368308542918	0.0186910080729
m	0.0330514272168	0.615510953996	0.324410843339	0.00105524298097	0.025971578691
a	0.0154042124236	0.405357251332	0.504785461113	0.00251546806032	0.0719376665637
r	0.0120174348259	0.346663430444	0.555718000371	0.00238308188677	0.0832180954979
à	0.010988178832	0.352126626815	0.49930098679	0.0507793539289	0.086804868476
t	0.00394758166733	0.220872647272	0.568168362263	0.104510187976	0.102501236159
a	0.00149716857855	0.0962314813907	0.498737924088	0.084990784992	0.318542655386
t	0.000501766948623	0.0350638187636	0.545027898029	0.042024830264	0.377381708962
a	0.000169959803083	0.0145194193612	0.525588238676	0.026160159688	0.433562250154
l	0.0131771591882	0.0309068785604	0.484577885559	0.0201415113627	0.451196553418
à	0.0175167507707	0.0368457716535	0.462110311853	0.305354925254	0.178172241173
c	0.245757243298	0.0632450926845	0.203215803951	0.399909051534	0.0878728222577
h	0.321868035109	0.0728743190282	0.429816351317	0.133332588037	0.0421087106192
a	0.107323835387	0.0256149650187	0.470982904439	0.158022323756	0.238055994873
n	0.0359392918233	0.00932645351557	0.328547328813	0.254017501252	0.372169454958
a	0.0121444425432	0.00389321337182	0.273733508491	0.179149593417	0.531079254986
</S>	0.00607222364475	0.00194722303586	0.137010092575	0.0996090962085	0.755361377493
