 	voglio	un	forno	che	vende	rustici	</S>
t	0.78657135	0.013163319	0.0007624344635	0.0007062154115	0.008620843455	0.0070700272231	0.183105883112
è	0.922286116667	0.0108830675667	0.000269414307167	0.000244542903613	0.00291903448547	0.00235771393149	0.061040186983
l	0.642805966222	0.104980710756	0.00117062567939	0.000173057436651	0.00112073038229	0.00081735127889	0.248931579532
o	0.290322976074	0.393665650252	0.00317426569313	0.000208824582217	0.00066914869743	0.000316090896297	0.311643028324
è	0.169029635458	0.540457836751	0.184722187131	0.00112699958741	0.000513249999143	0.000149025868766	0.10400103242
n	0.0620570209193	0.61735093225	0.268366592377	0.0128600896291	0.00130758988638	0.000514897982922	0.037542838305
a	0.0258107118546	0.527802794083	0.358579644126	0.062938798543	0.00603268262879	0.00175442116097	0.0170809283017
f	0.00872120677303	0.433665181361	0.437503804709	0.078776976181	0.0242333933763	0.00305815625366	0.0140412393006
ù	0.00306833837101	0.390110520454	0.49875294157	0.0584747820603	0.0290622801254	0.00371525295122	0.0168158484335
r	0.001248182387	0.200703243485	0.47044473719	0.0641125953534	0.0267597823751	0.00378004831707	0.232951397478
n	0.000760198495667	0.119612908495	0.189377395063	0.233706513118	0.075419814125	0.0153531567724	0.365770002493
o	0.000418219756252	0.0441362480845	0.0737584333543	0.523781237706	0.125444131375	0.0360206845908	0.196441045831
k	0.000141066813614	0.0152595800144	0.101534710118	0.509808585902	0.254072717125	0.0349888731969	0.084194466277
a	4.87185238713e-05	0.0056367770868	0.108611209806	0.345061001967	0.439053052375	0.0432567860656	0.058332444759
p	0.000770966913457	0.0030806995776	0.0425215903687	0.294990190656	0.570669817458	0.0431102356885	0.044856509253
u	0.00101168107985	0.00222551489883	0.0197684138329	0.210828086885	0.646015639153	0.0762606355628	0.043890060751
l	0.00128305546865	0.00154662780591	0.011297693321	0.159641902295	0.698275399718	0.0880163881876	0.0399389481837
ì	0.00138776240555	0.0016071182553	0.00943204797367	0.123349970098	0.708138706573	0.0744318557292	0.0816525506612
r	0.000479695861517	0.000993750821767	0.00447090662456	0.0577911240327	0.711747268858	0.0724384449097	0.152078846887
ù	0.000162781332286	0.000513488648922	0.00186673227485	0.0310327226776	0.690747302953	0.0846985646366	0.190978462296
s	5.4596311492e-05	0.000191731584641	0.00081328353495	0.0189189078925	0.672130867651	0.0917264395455	0.216164200765
t	1.86270067707e-05	7.41789167803e-05	0.000331978907983	0.0101294066642	0.63391804255	0.121025274515	0.234502503588
i	6.33171312805e-06	2.61952559613e-05	0.000113482333158	0.0035297648334	0.372067291183	0.363711844838	0.260545107863
k	2.6283011905e-06	1.14129457883e-05	0.000101380975216	0.00209568385647	0.435336974061	0.378247485613	0.184204449288
u	1.3939784491e-06	6.49146716877e-06	9.75758515053e-05	0.00162203988549	0.45659752702	0.266869035871	0.274805946429
</S>	6.9747190295e-07	3.25562844339e-06	4.91765854026e-05	0.000849817842745	0.23071163701	0.320901002936	0.447484423214
