 	le	melanzane	vogliono	girate	</S>
i	0.853290525	0.04126260035	0.00307902295	0.01211185398	0.0902559582852
m	0.686913151667	0.0550785111167	0.0283238059167	0.164725986313	0.0649585116185
a	0.326679425456	0.340771464706	0.0580666853056	0.216871032104	0.0576113847395
r	0.406971420052	0.445447451569	0.0491077404352	0.0780400427013	0.0204333529665
a	0.432258170464	0.49742274719	0.0315453864784	0.0308526397004	0.0079210831755
n	0.151606561268	0.80520541573	0.0284047041595	0.0111443321668	0.00363898562183
g	0.387662664423	0.585661513243	0.0200645690532	0.0048126442556	0.00179856210394
i	0.458849966986	0.440663245748	0.0871176163511	0.00531812281853	0.00805102403465
à	0.152953664322	0.650253448583	0.173575702117	0.00949120627284	0.0137259906782
n	0.0527198357883	0.539946962861	0.282817270706	0.0715436074243	0.0529723235594
e	0.0193057743369	0.247943527287	0.555424570235	0.0993204924748	0.0780056401865
i	0.00643535054572	0.096847487429	0.784038546745	0.0508708908249	0.0618077447288
t	0.00214796520319	0.0464035634763	0.862648115582	0.0466237969416	0.0421765919096
è	0.00072342681873	0.0216521069254	0.626497078527	0.277725502314	0.0734019319699
l	0.00504253656191	0.0171453174085	0.303833399509	0.484502667438	0.189476137323
u	0.00647756157684	0.0141339296128	0.17225611717	0.620049389146	0.187083040108
n	0.00217877831515	0.0049975033476	0.114605223057	0.795200363049	0.0830181867027
e	0.000745847650248	0.0019215647342	0.089242413019	0.838424837683	0.0696654212342
v	0.000324824558614	0.0009197606964	0.0402595638397	0.896759029228	0.0617368575781
o	0.000184484600088	0.000576988606467	0.0194191226466	0.909254543076	0.0705648363594
t	6.26732859457e-05	0.000201719305156	0.0097581750822	0.904129247692	0.0858481307865
i	2.20688623673e-05	7.7613896052e-05	0.0063287699274	0.836775725897	0.156795775595
m	0.000113999865808	0.000224833531017	0.0045860270758	0.827124001966	0.167951116065
m	0.0801475663019	0.000589886043672	0.0113402435586	0.849241550655	0.0586807118883
è	0.106719831759	0.000675051604557	0.0148218235195	0.812439983552	0.0653432696294
n	0.0355744935069	0.000409699218186	0.0097766817065	0.839181994517	0.11505711321
e	0.0118583278176	0.000162986511002	0.00529556754283	0.569958411172	0.41272468107
</S>	0.00592916398864	8.1521972911e-05	0.00267056393241	0.297734525086	0.693584205535
