 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
p	0.96235027	0.00436864285	0.00115501105	0.00041461146	0.0003474505	0.000792466	0.0005570950925	0.002796489342	0.0272179660605
à	0.983890323333	0.00372107181667	0.00098857514968	0.000354226656164	0.00028326524433	0.000503927078123	0.000205304773713	0.000971839383493	0.00908152789263
o	0.683966774444	0.311597338806	0.000632470282907	0.000119818261885	9.48903583067e-05	0.000168359645331	6.84907966543e-05	0.000324030964924	0.00302790500269
c	0.265620825481	0.422776282602	0.217389353094	0.0774259438943	0.00776646345197	0.00306651428961	0.000133017769755	0.00120164701724	0.00462000987391
e	0.10332211786	0.480734747201	0.291505397598	0.103254137055	0.0103362074173	0.00403769386754	0.000155858626252	0.00149621063165	0.00515763522464
r	0.0460679456533	0.810350449067	0.101958105766	0.0345146790317	0.00346609570977	0.00135765078918	5.39067812507e-05	0.00050274643245	0.00172840182455
k	0.346508146218	0.601761481022	0.037579795822	0.0115797231372	0.00117394775826	0.00047040333006	1.96733943502e-05	0.00018682436915	0.00072001595785
è	0.435381137633	0.489610075007	0.067367079174	0.0062809757824	0.00064214827042	0.000195309494687	1.89354378834e-05	9.51980987167e-05	0.000409166832617
o	0.145272714669	0.574302735002	0.266780706391	0.0117551431275	0.00148433889014	0.000138542644896	2.89713979611e-05	5.15939702389e-05	0.000185275474206
n	0.0484379880736	0.615446928334	0.32001237213	0.0138436903758	0.00196973356338	0.000140533558299	2.80548853204e-05	3.0803177413e-05	8.99181990687e-05
t	0.0164397256102	0.766051312778	0.192424817377	0.0182752187919	0.00464005545446	0.000457174529433	6.99154911068e-05	0.000149704005804	0.00149209722402
a	0.00576001037398	0.534354939926	0.395050229126	0.0506065679306	0.0110442054848	0.000765443509811	0.000162988063702	0.000194782272935	0.00206085457467
è	0.00192011182929	0.192368864309	0.683010756375	0.107050742644	0.0138428454949	0.00066791295327	0.000203264871234	0.000104425815312	0.000831082741557
n	0.00064216157094	0.0872255014363	0.650459885458	0.228724920881	0.0268672678316	0.00251556153442	0.000451243403745	0.00127037194177	0.00184310879719
a	0.000216079491065	0.0456642595588	0.404326256819	0.452113540294	0.0872975559439	0.00562612784481	0.000793304774582	0.00169048411059	0.0022724465324
m	0.000230431103973	0.0155895723663	0.301860287273	0.537393866765	0.114035008648	0.0214346766149	0.00126532604153	0.00638739563353	0.00180345984413
à	0.000235492243024	0.00572633905543	0.247847189091	0.614802308922	0.0939874628827	0.0260186937383	0.00121586573051	0.00813067727784	0.00203594738138
k	0.00308952952271	0.0171022748518	0.162452386364	0.657103449641	0.0930797576276	0.0213565261128	0.00115830292684	0.00470128402595	0.0399564523271
i	0.00404059728367	0.020628573216	0.123834138001	0.46871537988	0.276037512543	0.0487644920376	0.00178149377561	0.00353967029198	0.0526581341424
