 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
ì	0.950050505	0.00878517715	9.9855969635e-05	4.1872373836e-05	4.18667944885e-05	5.08571104112e-05	1.06245611314e-05	0.000470194578718	0.000853898530729	0.0395951051753
t	0.885219268333	0.08800845755	0.00470305936963	0.000783985885503	0.000208114174489	6.85537804112e-05	0.000296377393465	0.000545974078718	0.000656911664062	0.0195092531753
s	0.802001652778	0.16478891585	0.0134282707899	0.0028693285285	0.00062935323483	0.000127294426804	0.000925026297822	0.000783716249573	0.000756446441354	0.0136899818584
e	0.738572004259	0.238839875283	0.0119317239633	0.0028077489385	0.00057760075261	9.5398612668e-05	0.000841779633569	0.000473984447158	0.000417608491785	0.00544229142313
r	0.613351768086	0.359583361761	0.0189788560211	0.0021597002085	0.000550488758537	0.000170944541289	0.000488822445485	0.00111140585635	0.00104786395526	0.00255682711138
e	0.372944979362	0.592241797254	0.027369606007	0.00213427445283	0.000563193866179	0.000198493778596	0.000371543607562	0.00132422420212	0.00125803402545	0.00159389591323
k	0.152591754454	0.737805395751	0.0852903113357	0.00585815806761	0.00168595666873	0.0010503351577	0.00107359326159	0.00512933991737	0.00774389118218	0.00177130521384
a	0.0739467628513	0.698150341917	0.193449717112	0.0113013423559	0.00233173595624	0.0013666749809	0.00131348102153	0.00639911124312	0.00990665921106	0.00183418574395
k	0.0490583409838	0.656345863972	0.264849685704	0.0172389477853	0.00232264778541	0.00100002488863	0.000957622108177	0.00303105068504	0.00445573462069	0.000740086077317
à	0.0411792990613	0.472869851324	0.444450061901	0.0283988029284	0.00408555289514	0.00204850302954	0.00170208330273	0.00196177729501	0.0028277245069	0.000476343722439
n	0.0529252367538	0.259614085441	0.5120368973	0.0762917519761	0.016426955865	0.0137135611765	0.00897328960091	0.005313988165	0.023105716069	0.0315984944475
n	0.0585091639179	0.141578035147	0.402559675767	0.237799033992	0.0465613566217	0.0190778440588	0.0109387357336	0.00761079208833	0.030548369023	0.0448169921492
i	0.021825843215	0.0639572580523	0.287301508589	0.500300277997	0.0792675502072	0.0103681602863	0.0041242056712	0.00381377038944	0.0110615216777	0.0179798959731
t	0.00738476892072	0.0234196483541	0.202460496196	0.669218142666	0.0783590387357	0.00595584049543	0.00188715381707	0.00146782046315	0.0037345148359	0.00611256180103
s	0.00785063224691	0.0467490637847	0.154267475399	0.694525264222	0.0851102915786	0.00421805153181	0.00121202485569	0.00077361631105	0.00141614685863	0.00387744732034
ì	0.00789678942766	0.0525088755459	0.079943415133	0.640879354741	0.195006970526	0.0172314750773	0.0019936633019	0.000567591837017	0.00070096303621	0.00327090890678
c	0.0346966084879	0.0832886827996	0.0958084450443	0.467413034914	0.212474011842	0.0253826393591	0.0108949949006	0.00946587919567	0.0188564191221	0.0417192912689
h	0.243356626163	0.0974583892665	0.0897689296814	0.275403794971	0.146290238947	0.0226048641197	0.0128029757335	0.0144151613986	0.0262505365074	0.0716484837563
r	0.280852259885	0.0364679629422	0.0341867818938	0.182067748324	0.351662462982	0.0426414563732	0.00751754701117	0.0085492718662	0.0118032530691	0.0442512449188
a	0.0936240322252	0.0122147184086	0.0127509881329	0.119254857441	0.636557510994	0.0855726321244	0.00842891433706	0.00690242312207	0.00567261871303	0.0190213124396
c	0.0318041053409	0.0101632377107	0.0248698052126	0.097004087147	0.526523173665	0.0974854573748	0.0263438241124	0.0378435371407	0.0861359964943	0.0618267946132
e	0.011202005053	0.00951034456357	0.0297499281709	0.0882712247157	0.351679004555	0.189146645792	0.0705231013708	0.0544221720469	0.114920080498	0.0805754662044
e	0.00373949322393	0.00320334660052	0.0108217480036	0.0422563681386	0.340651044852	0.351247738597	0.124061327124	0.0471476636823	0.041528921266	0.0353423157348
n	0.00178771220824	0.00110200196951	0.00368603656453	0.0161210660129	0.219005929951	0.316973002866	0.339340585708	0.0656658712274	0.0213774291887	0.0149403747449
ì	0.00113655395005	0.000401411366703	0.00130628295151	0.0058964902043	0.0875122909837	0.196785344289	0.586958148569	0.0732955517425	0.0385459223962	0.00816202141497
c	0.193010241831	0.0968759334824	0.00520962336384	0.00758659753477	0.0325664768612	0.11197209945	0.431052282956	0.0464220602142	0.0383813326321	0.0369233931383
h	0.29085400061	0.129402466061	0.00652189904128	0.00829546939492	0.0171454331537	0.0616606278367	0.146025028952	0.225612431705	0.026748458044	0.0877342210461
e	0.130837682727	0.0435044170503	0.00221474813293	0.00301276555497	0.0129343576179	0.0520478892789	0.0629652198507	0.467001763902	0.071132431348	0.154348713682
n	0.0453179958664	0.0145159221147	0.000741785900343	0.00106491849832	0.0072259911393	0.030133828093	0.0433699209502	0.589357087967	0.104181387116	0.164091135894
a	0.0168117784997	0.00485310088042	0.000249670146581	0.000375326201107	0.00336143986977	0.016583253831	0.0335735076501	0.561521382656	0.130688635705	0.231981876631
n	0.00580217597743	0.00161941399212	8.50018537937e-05	0.000136279906369	0.00141328764659	0.00921234541033	0.0705283778834	0.467945534219	0.215051238568	0.22820633021
a	0.00213184925198	0.000541357124573	3.34375649312e-05	7.44439864563e-05	0.00110970091553	0.00868296947011	0.0923379702945	0.37031038474	0.381406722856	0.143371161403
t	0.000728553433493	0.000181224036324	1.70748714437e-05	6.26425798188e-05	0.000998794621843	0.0074770061567	0.0857057077648	0.27492995158	0.514348057619	0.115551008468
è	0.000285844694498	0.000110662620841	3.84047269479e-05	4.94936976063e-05	0.000630218620614	0.00468854228557	0.0733038835883	0.203629828527	0.65088270254	0.0663804674893
t	0.000121848982233	8.7463171847e-05	4.4674260516e-05	3.16847562021e-05	0.000348987270205	0.00356450666186	0.0372868655294	0.295087947509	0.610182380847	0.0532436864964
s	9.6839904811e-05	3.2263177949e-05	1.7093762272e-05	1.7598596734e-05	0.000211391518402	0.00274965157395	0.0171591277431	0.42044935917	0.342682235282	0.216584476165
i	8.7069464639e-05	1.29031135383e-05	6.911253994e-06	1.0503175978e-05	0.000110101017134	0.00108602575065	0.00587165106437	0.245301878057	0.173154623427	0.574358358722
</S>	4.35775968725e-05	6.49152945215e-06	3.557513502e-06	6.539282089e-06	5.8913382567e-05	0.000547455184325	0.00297649440719	0.127038976528	0.113783886713	0.755534129361
