 	sul	muro	vuole	uno	specchio	</S>
s	0.801581565	0.0515049725	0.109443951	0.0023973966	0.00070672615	0.03436533335
t	0.815080778333	0.0415794620333	0.125301034667	0.00184550546267	0.000438791895	0.0157543506833
o	0.583962428378	0.0194604888778	0.386026705889	0.000951216183557	0.000158867443333	0.00944022029443
t	0.209598399726	0.0600930066259	0.72551796863	0.000701363784519	0.000115404931111	0.00397379873148
ì	0.0846307234502	0.311451232209	0.584047769543	0.00417300868484	0.00031846106037	0.0153787771438
c	0.0303153513583	0.346857273143	0.269832838181	0.324073888895	0.000604785320123	0.0283158617146
h	0.0158773487861	0.116588740121	0.148403837727	0.461906826298	0.00151287337337	0.255710361572
o	0.0089600723016	0.042906854707	0.244728882576	0.237660192099	0.0113358592245	0.454408150524
t	0.00981870447343	0.0196214827023	0.533929807525	0.131903627366	0.0164936450748	0.288232751175
è	0.0101044858314	0.0113082534674	0.492864018842	0.195047502455	0.0132041723583	0.277471558058
l	0.00337026943237	0.00634448344837	0.170680707281	0.528675550818	0.00936484675277	0.281564157353
i	0.00112553183812	0.00212506392536	0.0613655506137	0.542362583606	0.0990060185509	0.294015270451
o	0.000375236952954	0.000717315553487	0.0207954481412	0.249884586869	0.41671267285	0.311514736817
j	0.000127695808238	0.000619149412862	0.00851794246373	0.422644687956	0.432740047283	0.135350505272
a	4.51522386943e-05	0.000585863290317	0.00440580952858	0.460850643272	0.181806783428	0.352305781424
l	0.000364295452846	0.000476127249469	0.00536861421686	0.411435161711	0.162011549143	0.420344283141
ì	0.000470781341789	0.000656936849823	0.00600594240562	0.403798083237	0.136744342381	0.452323963714
</S>	0.000235586307154	0.000654666224911	0.00348911620281	0.215511235618	0.0879682451905	0.692141201857
