 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
c	0.49712428805	0.0177497705	0.007357622017	0.442443465365	0.03131817314	0.0001716679015	0.000130584377	5.4427853e-05	0.0036499919
e	0.248171001383	0.242628705167	0.0116730915057	0.463718571788	0.0313636147467	0.000159699370767	9.36228908e-05	3.01703801767e-05	0.0021614596939
f	0.200972167128	0.503803501722	0.0188754513352	0.259078100596	0.0149515366156	0.000497878613856	0.0007209100054	6.05643892356e-05	0.00103981225853
ò	0.117440401376	0.670369500574	0.0302051724451	0.170299198732	0.00938307273187	0.000616067236285	0.000933341096467	7.72095717452e-05	0.000676020250177
r	0.147165146125	0.540055506191	0.083762180815	0.136900404777	0.00405303630396	0.000957235343762	0.00106732299349	0.00106775186258	0.0849714120141
s	0.329275215375	0.19198239554	0.0908873481717	0.207457191592	0.00538595096799	0.00114975715459	0.0016231894645	0.00157149112086	0.170667454005
i	0.297129567158	0.09595063399	0.282409027291	0.188918815864	0.0181981749893	0.00056570707153	0.00125609275483	0.000732905656953	0.114839092368
è	0.0999871035193	0.211155292663	0.516029009097	0.108928317955	0.0237384306631	0.00047621807051	0.00068588127161	0.000340122648984	0.0386596630827
n	0.0344416078731	0.234687375221	0.545303783032	0.131912543318	0.0217962425544	0.00783052409017	0.00275738294387	0.00480170319633	0.0164688662876
a	0.0122679642897	0.0953250930603	0.403532315677	0.171271081106	0.287281747518	0.0108508118634	0.00386503904796	0.00631804367878	0.00928789166253
m	0.00409040724763	0.0321843891068	0.155979098226	0.352662060369	0.440007859173	0.0060421787878	0.00255000124932	0.00243584500626	0.00404816505418
b	0.0144915865016	0.0110569493076	0.0528096314753	0.667246220123	0.244732313058	0.0036849683846	0.00164309813044	0.00104734144062	0.00328789828473
ì	0.0179589292006	0.00424030820787	0.0289866002251	0.601374863374	0.326670844353	0.0099998872502	0.00184429682415	0.00551598375207	0.00340826296158
k	0.00598923121877	0.00199249308262	0.0211911262284	0.540012344458	0.398407761451	0.0125206456501	0.00202752300805	0.00722960505069	0.0106292768539
e	0.00199860469937	0.000698643526873	0.00733728783913	0.435936900153	0.525744033817	0.0088918241167	0.00348887193602	0.0034903104169	0.0124135621513
à	0.000666331556153	0.000235886413958	0.00256626207271	0.146980167518	0.793816611272	0.0371665203722	0.00843939331201	0.00485380540563	0.0052750355171
t	0.000223388681298	8.2143890286e-05	0.0010219234109	0.052851279306	0.837216257091	0.0714208884574	0.0150161724373	0.0175436268019	0.0046243222057
t	0.000108646841233	2.82149225953e-05	0.0004011060663	0.0232894684353	0.844752105697	0.0595700098191	0.0258476828124	0.0218885726006	0.0241142108352
i	6.9274092183e-05	9.70467723743e-06	0.000140669351167	0.0103887026818	0.627168288566	0.16096579194	0.149717758937	0.0133165802002	0.0382232139451
f	2.3295151443e-05	5.13922615148e-06	5.02170224557e-05	0.0157685744306	0.517620216189	0.244049190647	0.188287236312	0.00966532956673	0.024530805315
i	7.96899755767e-06	3.65275389049e-06	2.79824914852e-05	0.0175892213569	0.43382374873	0.291941256882	0.206771848771	0.0235953913556	0.0262389757717
n	0.000476807503986	3.9428259035e-06	7.42061754951e-05	0.0059665385423	0.157769393243	0.497980718961	0.263291236257	0.0477843144519	0.0266528661572
è	0.000633090992729	1.26921103012e-05	9.9621545165e-05	0.00204654759577	0.0558673176477	0.596707339654	0.194819565419	0.136104850151	0.0137089962857
s	0.00023049042231	2.09832841004e-05	8.01870933883e-05	0.00322544673692	0.0799839221159	0.549304906551	0.153802388473	0.18108643805	0.0322652710952
t	0.00012814908077	1.57911198335e-05	5.68604173294e-05	0.00395955811231	0.128516742372	0.374657222184	0.245731156158	0.11627766935	0.130656890365
r	7.47832234567e-05	6.00325325917e-06	2.15600914198e-05	0.00167002472	0.0844611188907	0.169437584728	0.445464425386	0.09136198845	0.207502523455
a	2.52447840756e-05	2.00440142722e-06	7.72208716993e-06	0.000557248149953	0.0283502316112	0.0796863569093	0.653471161795	0.0725404568167	0.165359561152
o	9.7444117152e-06	6.74113102907e-07	4.98899307664e-06	0.000186330376138	0.00947198471307	0.0383268076364	0.811422973932	0.0479030679389	0.092673428384
l	8.3122235384e-06	6.7378998353e-06	6.07875195888e-06	0.00252821502415	0.012662900866	0.113299686545	0.747642944644	0.068156539313	0.055688578128
à	6.69670270613e-06	9.6758923451e-06	6.38564715296e-06	0.00330905292528	0.013727464122	0.132936282682	0.437554441548	0.367729744771	0.0447202700427
d	6.45017042871e-06	2.07245448484e-05	4.11985897177e-05	0.00286808009233	0.0102458655407	0.0709955980607	0.267896113849	0.50474247159	0.143183533348
r	6.95393071429e-05	2.52446092828e-05	5.36944615726e-05	0.00274177583744	0.0096625681469	0.0490839774202	0.251308124616	0.300590703863	0.386464377783
o	8.64190310703e-05	1.01743869085e-05	2.08879703985e-05	0.000935258595243	0.00381074053615	0.0170689335401	0.172580248205	0.172435466954	0.633051842594
</S>	4.32294785692e-05	5.08738017562e-06	1.04613175108e-05	0.000467640861766	0.00190578404885	0.00866599627005	0.142223064103	0.106725396977	0.739953296297
