 	non	mi	aspetti	che	non	vengo	</S>
m	0.11204439	0.522335715	0.278693881	0.0189807835	0.00610116905	0.0145779806	0.0472660325
ì	0.0614379512397	0.501805391667	0.379614560333	0.0187423134333	0.00592403532633	0.0136988851467	0.0187767952
m	0.0204906319332	0.419471443889	0.526873886778	0.0092962294111	0.00232357565178	0.00538437099557	0.0161598117667
e	0.0068470854024	0.399793007963	0.560313995593	0.0136775834704	0.00118729457059	0.00268882522519	0.0154921637556
m	0.00229428228113	0.371039163954	0.572446665198	0.0356728988235	0.00290108264353	0.00736608430173	0.00827977561853
ì	0.00076737067169	0.130715336951	0.787959935066	0.0498631196078	0.00615072421451	0.0107647346339	0.0137787154062
n	0.000255864683827	0.087813685317	0.807301258355	0.0546484765359	0.00839027440484	0.00760939507797	0.0339809968021
e	8.53624802451e-05	0.0670950674957	0.515906310618	0.365007808845	0.0131941681349	0.00557084162599	0.0331404416007
k	3.15156674345e-05	0.0224497681219	0.374414884706	0.489782012948	0.045668346045	0.037962200142	0.0296912798669
a	1.35666059901e-05	0.00752196365397	0.326171032202	0.456174247649	0.116999545348	0.0569945913807	0.0361250876223
e	4.52859569433e-06	0.00261293889799	0.108941411517	0.530473539216	0.290448388449	0.0431017394602	0.0244175028741
n	2.97637375044e-06	0.00103823708933	0.0370363330557	0.383588043072	0.507431432816	0.0585196208201	0.0123833897247
è	3.31174825015e-06	0.000419120149777	0.0171639934186	0.206102251024	0.513549130939	0.23102315694	0.0317390693416
r	3.18049721672e-06	0.0182104216799	0.0257712601395	0.0781697083413	0.469219343646	0.311015295647	0.0976108031139
k	5.46483987224e-06	0.0317551792266	0.0277412680465	0.0353802706471	0.389559841215	0.283042958549	0.232515007705
u	5.00867789774e-06	0.0182080424304	0.0124915399671	0.0135945090824	0.188824588405	0.44469743285	0.322178869235
m	1.70912483291e-06	0.00607478047736	0.0042870694206	0.00780598502747	0.185957510802	0.572742004283	0.223130936412
e	6.09318571103e-07	0.00203037013189	0.00155218867703	0.00568165367582	0.179383716934	0.455760288094	0.355591178804
</S>	3.04786335752e-07	0.0010152105566	0.000776145923757	0.00291953533791	0.090159428467	0.322441304047	0.582688089402
