 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
t	0.8645759	0.00388533425	0.011076439046	0.000446485054985	0.00078843977031	0.00323666983247	0.00479371500363	0.0049329119325	0.106264138351
ù	0.9547639	0.00137338029	0.00370824512213	0.000149036829114	0.000262869372238	0.00107891458872	0.00159791951385	0.00164432394871	0.0354214178482
o	0.75734418	0.22594776067	0.00331508378351	5.64058871667e-05	8.82045525739e-05	0.000359995064127	0.000532735124367	0.000548136061636	0.0118074914314
o	0.368096892	0.623272000223	0.00407598712784	0.000100442779056	3.58526604246e-05	0.000121502234709	0.000177987916222	0.000182855211982	0.00393645878567
f	0.318276216	0.557845746741	0.0842056422426	0.00289414532969	0.00361431696981	0.00720745867994	0.00864368973731	0.0108853301996	0.00642741825262
r	0.417587105333	0.415999228914	0.114679545081	0.00381735185656	0.00484197893994	0.00957893869331	0.0114715827501	0.0144978136632	0.00752644281754
a	0.264972225602	0.669088509638	0.0479700306937	0.00159467824552	0.00167730596331	0.0032059700051	0.00383074478533	0.00487823751127	0.00278229773185
b	0.0980355173583	0.731793336546	0.158778871565	0.00332001576184	0.00163700778777	0.00144334874237	0.00147615515941	0.00251497353062	0.00100075766328
b	0.374399924119	0.425801442082	0.190863325655	0.00364179868675	0.001601208634	0.00085346871662	0.000690720830282	0.00172698060377	0.000421075815427
i	0.456826866357	0.422694510594	0.116206037018	0.00237965819505	0.000620975269413	0.00029228961137	0.000231719683106	0.000577329500323	0.000170527134809
k	0.16330311377	0.573120203531	0.253909355673	0.00752139539835	0.00120453117647	0.000236795607123	0.000128675003569	0.000476665505608	9.91903882697e-05
è	0.0654950040467	0.40291717451	0.500178518558	0.0239392594661	0.00362438002549	0.00224567126904	0.000799535347856	0.000511347491869	0.000289087767423
s	0.0225906764722	0.208470819503	0.677756972853	0.0447844751554	0.0104211663418	0.00646414775635	0.00440139951595	0.00662189702062	0.0184884361791
s	0.0084019411574	0.0847242765677	0.811818357618	0.0377299322518	0.0109361132139	0.00585439589978	0.00490867291032	0.00932928124021	0.0262970447264
a	0.0029559293941	0.0287156637326	0.607866827539	0.323219294617	0.0183895535046	0.00215153378093	0.00172015244844	0.00392048686007	0.0110606212421
n	0.00100106000633	0.0126714627209	0.24472759418	0.697313798206	0.0358757178349	0.00153364066031	0.00087952058948	0.00181197436669	0.0041852489807
o	0.000349440053522	0.0072943398253	0.114227501193	0.805788509402	0.065712187945	0.00246536645344	0.000932556529827	0.00117077395556	0.00205929809357
m	0.000326580169253	0.0043893989601	0.090267243531	0.753450046467	0.101811149315	0.0169796681511	0.00718977014328	0.0215677639519	0.00401836223119
a	0.000318954025789	0.0034336107667	0.082877291177	0.654413558822	0.195177376438	0.0215353940837	0.00891698094443	0.0283614529073	0.00496536874373
s	0.000323962811301	0.00271807193557	0.033242454059	0.688295096274	0.245696342146	0.0111862920612	0.00359103527814	0.0119322400924	0.00301449624791
t	0.000654892903767	0.00349809764519	0.106509328353	0.616636965425	0.242604577382	0.00832897975373	0.00206670170605	0.0130893192308	0.00661114041597
ò	0.000547581346081	0.00222207506606	0.126209089151	0.416226155142	0.369582725794	0.0598217516512	0.00459397944868	0.0120860339769	0.00871060267199
r	0.000641090860186	0.00115674917302	0.042560933817	0.320465128381	0.391000078598	0.156198183884	0.0234859868162	0.0205281322256	0.0439637030907
i	0.000672243709431	0.000796511834989	0.0146040670884	0.210643324627	0.514426929533	0.147590516628	0.0273564091054	0.0261341847419	0.0577758176969
k	0.000669840025846	0.000273344924978	0.0049476118989	0.111441005042	0.621382583178	0.163352657543	0.0327845685351	0.038061858914	0.027086556899
a	0.000669039561976	9.91005774827e-05	0.00173199855997	0.076430068014	0.622144377726	0.184013987181	0.0366495471784	0.0532107643047	0.025051154633
ì	0.000223020016243	3.33292986676e-05	0.00058322297729	0.028509275238	0.513013939242	0.338390540394	0.0562010493928	0.0392440114349	0.023801646211
a	7.43650802377e-05	1.15938018392e-05	0.000195894875797	0.00990074599267	0.249151429747	0.430314653465	0.147429787798	0.113158675812	0.0497628734037
n	2.85416293449e-05	5.2890303464e-06	6.7287687899e-05	0.00417531987756	0.175326679916	0.251278787822	0.162232219266	0.347336448604	0.0595494268012
e	1.32484718757e-05	2.8826870388e-06	2.35092286663e-05	0.00229807305919	0.117846274639	0.133359555941	0.171792829755	0.528117816201	0.0465457919337
e	4.4199354156e-06	1.11114904627e-06	8.38566957543e-06	0.0010272271064	0.0528638278797	0.0775582269803	0.358924626585	0.4601092054	0.0495029303112
f	0.000132374697835	3.45969465921e-05	5.12561034118e-05	0.0021750240888	0.0304523916266	0.103108153993	0.414493792195	0.419751718467	0.0298006567704
r	0.000201877897945	7.44962071974e-05	7.48367998039e-05	0.00279010419627	0.0256708612089	0.101199640331	0.236011478398	0.610560422822	0.0234162419235
a	9.4150611035e-05	5.37344912325e-05	3.45841611446e-05	0.00122289652309	0.017370048403	0.051400876777	0.123946143799	0.739172820941	0.0667047246412
b	0.000288236136732	4.03378009108e-05	1.61556397582e-05	0.000777151665363	0.0124892591343	0.062198403259	0.150426261266	0.704017020314	0.0697471732137
b	0.127750018166	0.0149204811203	0.00608703454675	0.00506604122179	0.0135913070448	0.0633910344197	0.138809290422	0.603980080105	0.0264047244046
i	0.169980458778	0.0198586956957	0.00810669640592	0.00616477397493	0.0112471494816	0.0287353924732	0.0650012278073	0.603896233368	0.0870094198015
k	0.0586096594815	0.00666815109087	0.00270875060897	0.00226553409264	0.0067616704272	0.0238636584911	0.0758642569358	0.717464244456	0.105794106401
a	0.0214860476528	0.00227092251778	0.00090904424929	0.000952390829213	0.0043778995424	0.0201992849637	0.0794063079786	0.764545061485	0.105853055267
t	0.00718022046155	0.000759683831253	0.00030330776593	0.000333889463738	0.00209052243747	0.00769628293457	0.0345271361595	0.836846833828	0.110262097422
ò	0.00241283672312	0.000261290839584	0.000101691317477	0.000130551469246	0.00112960631249	0.0160351287915	0.0835349698865	0.804700944609	0.0916929448073
r	0.000827585635307	0.000131331009528	3.98396407923e-05	7.0194490082e-05	0.000668375154163	0.0684311282638	0.305153093295	0.536507861536	0.0881705839358
i	0.000297926469284	8.25091744773e-05	1.88550198408e-05	4.1453964194e-05	0.000340124618054	0.0727782991313	0.309777549132	0.341056400512	0.275606873645
</S>	0.000148964005914	4.12620316907e-05	9.5136802854e-06	2.1602771347e-05	0.000202301849027	0.0364731591307	0.155817751616	0.311934650256	0.495350786822
