 	puoi	non	parlare	di	questo	con	Anna	</S>
i	0.67143158	0.084613262	0.0872459245	0.001445015975	0.00553051615	0.010722848875	0.00046310949435	0.138547710523
s	0.709514973333	0.129943557333	0.106062374833	0.00137471374167	0.00210124618333	0.00461035930833	0.000165727293017	0.0462269772065
ò	0.744911404444	0.177096015778	0.057882766211	0.00110526540056	0.000936637771777	0.00253758313278	6.69371119057e-05	0.0154633166455
z	0.500004051815	0.339251555259	0.0245286256703	0.000522683830187	0.000423749531259	0.00155201514093	0.000113532442869	0.133603739775
i	0.172598191338	0.60047001842	0.0517240108901	0.000563537520062	0.000273653421753	0.00122764408031	0.000128786874656	0.173014137722
m	0.0579403462527	0.549836769473	0.313148016963	0.00635064794002	0.00221577855525	0.00893123522677	0.000857548571919	0.060719666704
i	0.0193963902109	0.274401119824	0.654136972321	0.0128162696467	0.00308174738508	0.0115501788556	0.00110348638131	0.0235138348347
m	0.0065642876503	0.133857772608	0.828788014107	0.0141888860489	0.00185602979503	0.0056759130652	0.000570197084437	0.0084988898449
i	0.00227195679443	0.054659112736	0.890135528036	0.042455002183	0.00237407933168	0.00384207035507	0.000404610238812	0.00385761918163
l	0.00142261314914	0.027587769112	0.896051956012	0.0639715877277	0.00330819234389	0.00488305345169	0.000560480990271	0.00221432519388
ì	0.00118941517305	0.022623376704	0.733456955337	0.198235777909	0.0233932485146	0.0113756554839	0.00368224519676	0.00604333693129
s	0.00053365598435	0.0163101024013	0.519602908446	0.28779778597	0.0514555075049	0.0294398764946	0.0255755073989	0.0692846859771
i	0.000258435514444	0.00754749556919	0.328975048482	0.447040228657	0.0695947491683	0.0298137416982	0.030059619933	0.086710700659
a	8.64824041086e-05	0.00251757604815	0.124512423161	0.733278859552	0.0848611830561	0.0107870738327	0.011009351311	0.0329470798863
t	5.59342376695e-05	0.00084509469805	0.0495773817203	0.815110536517	0.098036184352	0.00707395867757	0.0152756789703	0.0140252360288
s	0.0227314928326	0.00169271709168	0.0474752132401	0.609770842172	0.147069508117	0.0422812448925	0.0540097009901	0.0749692637429
è	0.030263408842	0.00197394883123	0.04180038918	0.409120877391	0.298348926039	0.0614510999642	0.06060858033	0.0964327543143
t	0.0100892141158	0.000661196927167	0.01458296286	0.333065675797	0.433735055346	0.0576440779881	0.10547589011	0.0447458831714
ù	0.00336434451527	0.000220963601579	0.00507527269333	0.170467120266	0.506500148449	0.0945439873294	0.17760527337	0.0422228763905
o	0.00112158275416	7.40963841363e-05	0.00172623961444	0.072344391422	0.58834406615	0.0927875891098	0.175980774457	0.0676212887968
m	0.000374700538613	2.55476494888e-05	0.00081104808148	0.0426110708073	0.521303405383	0.20846271637	0.160484851486	0.0659266892656
e	0.000125638645334	9.25761303727e-06	0.00050423022316	0.0244051957691	0.324998395128	0.32499239879	0.200335770495	0.124629126089
t	8.48447034075e-05	3.15301280009e-06	0.00018406453872	0.010227346423	0.181960661709	0.256546289597	0.403932906832	0.14706072603
i	7.12466528708e-05	1.11670093603e-06	6.80110421067e-05	0.00453965830767	0.0940717052363	0.155503321532	0.618961465611	0.12678346601
n	0.000162165402692	8.2647716801e-07	2.78346327356e-05	0.00202120870256	0.0385223602454	0.0879214121773	0.759322168537	0.112022035837
A	0.000193273244164	2.253363156e-06	1.77023337452e-05	0.00105643476752	0.0165160022485	0.0892221187258	0.837619502846	0.0553727341123
n	7.3649129988e-05	8.29468478533e-06	2.61516772484e-05	0.000536007032507	0.0141666667495	0.327607597575	0.618811290949	0.0387703507041
n	6.03857453293e-05	9.32876606178e-06	4.02889007495e-05	0.000353914687502	0.0177482002498	0.513029099192	0.36645457365	0.102304251235
a	4.75460669107e-05	3.65782716273e-06	2.91909846165e-05	0.000205050730167	0.0118303150399	0.313840604464	0.30142651455	0.372617150412
</S>	2.37746661567e-05	1.82946359457e-06	1.47670078582e-05	0.000104855116583	0.00604747945495	0.158334459332	0.270677542275	0.564795275206
