 	un	forno	che	fa	buon	pane	</S>
è	0.966706525	0.00129081959	0.000115565156242	0.000143043088374	0.00108646100312	0.00383091880592	0.0268267300024
n	0.966326228333	0.01938422819	0.000741402946242	8.51373417071e-05	0.000712311403117	0.00190596643926	0.0108447874357
a	0.798972762778	0.190756570397	0.00269899908208	8.91540239024e-05	0.000620882897706	0.00131239664642	0.0055492100169
f	0.444813416593	0.399198243466	0.019338346694	0.00469018110797	0.0272666189959	0.0821952798821	0.0224978657773
ù	0.161401472198	0.625005134489	0.0314382542313	0.00692601233599	0.036726731432	0.109471043194	0.0290313591591
r	0.0578715357327	0.54810867483	0.0420130014104	0.00562261647866	0.0160467199107	0.0402251656313	0.290112297953
n	0.0253336154109	0.211309902943	0.21498528847	0.0424138187262	0.0233164763036	0.0232015572104	0.459439375984
o	0.0111053096367	0.081383315281	0.55665970949	0.0767517812421	0.0227079931679	0.0145971485035	0.236794777761
k	0.00376985181864	0.10001769806	0.59987116983	0.0790190657474	0.038517378456	0.0815940282678	0.097210821687
a	0.00132471520448	0.106011965153	0.489315523277	0.195030803916	0.049173730152	0.105787364889	0.053355915229
i	0.000441602128666	0.0355152029013	0.403999711092	0.473928224639	0.0234966372507	0.040378475763	0.022240147543
k	0.000282036918464	0.0208762326841	0.207230109697	0.505749181546	0.129028180617	0.124098760588	0.0127354896477
à	0.000231943066488	0.0167024874947	0.088605055899	0.453784103849	0.269623476872	0.155499139529	0.0155538115492
n	8.2031509596e-05	0.00631678729823	0.0368544747663	0.496645131283	0.342606415624	0.0660242691763	0.0514708961831
n	2.93561845987e-05	0.00214265175994	0.0147981489888	0.365014913761	0.384719435208	0.0857632530588	0.147532208728
i	1.01816606924e-05	0.000716364039115	0.00597952009627	0.21503936792	0.292701071736	0.283025814353	0.202527649576
t	4.4578693236e-06	0.00023970457684	0.00308016159876	0.175155715973	0.341221110579	0.342792008118	0.137506796525
s	6.60341773412e-05	0.000268906464147	0.0101452312663	0.141638499991	0.377485470193	0.368719382706	0.101676435508
o	8.54962877628e-05	0.000277761480061	0.0117488298821	0.0651731213303	0.214083830064	0.602859227569	0.105771691836
m	5.17134512366e-05	0.000138190745366	0.00405649595403	0.0327988957768	0.224845116688	0.67617340919	0.061936142512
ì	4.04782947455e-05	9.76533804553e-05	0.00152670101801	0.0184327910923	0.405462118896	0.509086746397	0.0653535127373
k	1.55109687485e-05	0.000179915515485	0.00102660387267	0.0124851165308	0.613313766299	0.295832095466	0.0771470075791
a	7.16255706677e-06	0.000201346536111	0.000774503647223	0.00877201893493	0.482250899766	0.324159735155	0.18383434586
l	1.69713703395e-05	7.46814576527e-05	0.000280195192074	0.00358347803631	0.232582414255	0.552607728385	0.210854550287
ò	2.02745416485e-05	4.56194805509e-05	0.000185257127358	0.0021394665221	0.202369414752	0.595586236128	0.199653761762
</S>	1.01876581273e-05	4.25575352755e-05	0.000200715178679	0.00152795307605	0.188420397376	0.522938383064	0.286859820881
