 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.67044945	0.3126497335	0.0001571791626	3.61651150514e-06	0.000732597286554	3.70543668348e-05	0.00158819815264	0.0143821050639
g	0.3531046312	0.5886448045	0.00867935225927	0.0197352008545	0.0110036436199	0.00204225796017	0.00431195741931	0.0124781360639
r	0.11901262515	0.799486848167	0.0131189850864	0.0317147576182	0.0145446595533	0.00273622048339	0.00524137663977	0.014144544688
a	0.03997042845	0.919842849389	0.0091759515288	0.0159753360122	0.00524117199777	0.00093784913353	0.00177187249442	0.00708455389933
t	0.0134099235067	0.961340696463	0.0142268013429	0.00554343625353	0.00209768174592	0.000315097811577	0.00059979276764	0.00246656213978
s	0.00452088428223	0.978216998821	0.0129591298276	0.00206951347484	0.000783897475307	0.000107353146466	0.00020671417888	0.00113552087326
a	0.00153401226651	0.664413229607	0.325183419323	0.00581024877195	0.00197850033844	9.30629834287e-05	9.609027096e-05	0.000891431981087
è	0.000512456474403	0.227515392869	0.754309906441	0.013968512924	0.00277035967948	0.000244200364476	0.00011285125032	0.000566311730362
n	0.000209861881268	0.0844682889563	0.813119052147	0.0599302019747	0.00514069405983	0.00538020364149	0.0213444848001	0.0104072469468
a	0.000108316526926	0.0363208878373	0.558067100716	0.336058447325	0.0169769791866	0.00944599244716	0.0285145708867	0.0145077482489
n	8.1408592145e-05	0.012151318021	0.268372323572	0.671113039108	0.0213207183955	0.0103784403824	0.0107017910156	0.00588102418297
g	0.00704222195072	0.27445137823	0.139456174524	0.516442306036	0.0210671734652	0.00832249330413	0.00724157493853	0.0259767492277
r	0.00931827498101	0.362262411343	0.106519164841	0.224119088345	0.227934583155	0.019065232278	0.00811365914618	0.0426676180759
à	0.00310719213093	0.121175237099	0.0807224936137	0.149031862782	0.384591961052	0.170257706426	0.0600644140487	0.0310491020253
m	0.00103576581576	0.0423366888843	0.0718678965379	0.0805036859273	0.369926863684	0.206990487909	0.128411628016	0.0989269303418
m	0.000345272813086	0.0163785752848	0.0655612949293	0.0339431981541	0.551899764561	0.071585487883	0.0988625564387	0.161423836781
a	0.00011509221309	0.00578203730796	0.0219826832698	0.0120192653964	0.550721958187	0.184289318774	0.0770957659129	0.147993888927
a	3.8392042805e-05	0.00192743570922	0.00733755895393	0.0061936802988	0.270187335396	0.531917229591	0.0725453296376	0.109853026309
d	1.4364136865e-05	0.00064434799895	0.00259071562864	0.00378458013293	0.122761317799	0.546649479864	0.254483290879	0.0690718837697
r	0.000148245429622	0.000248745869983	0.00136365509955	0.00166390297764	0.0776694595997	0.332545166621	0.503499783626	0.0828610329232
e	0.000191334027441	0.000115097205353	0.000815515613917	0.000935200359213	0.0353396313666	0.45628861554	0.406217711209	0.100096864308
f	8.38778933806e-05	4.77989844767e-05	0.000590861952039	0.000603494229738	0.0347707562889	0.45615396518	0.43801857707	0.069730613436
ù	4.81616474269e-05	2.75226998256e-05	0.00054167282068	0.000290125905579	0.034079672963	0.222681758393	0.704598649023	0.0377323544787
m	1.6164468564e-05	9.79758996085e-05	0.000455276076893	0.00014736347086	0.046783122521	0.099366109131	0.808302949674	0.0448309661596
m	5.39761083717e-06	0.00032601140987	0.000430888405631	9.15170786533e-05	0.075246747507	0.0375570853303	0.592017946558	0.294324395387
u	1.80090576955e-06	0.000315382368552	0.000174866378717	3.16875357511e-05	0.0500589059563	0.0144729422301	0.277590245519	0.657354165129
</S>	9.00478829261e-07	0.000157692847168	8.74920346185e-05	1.69101246256e-05	0.0250567011591	0.00992897286505	0.18344832276	0.781302982565
