 	qui	dentro	deve	mettere	un	tappeto	</S>
c	0.4580493447	0.102639541	0.0376639875325	0.3562693881	0.0015478902	0.018404788	0.0254250985
i	0.1703589187	0.411273130333	0.0379624345108	0.356752484867	0.00143799409533	0.01248939587	0.0097256399806
ù	0.0879229779	0.764448843444	0.0195276678369	0.120074322792	0.000506263250443	0.00427222428333	0.00324765019213
m	0.0455679789667	0.885130824481	0.017147162279	0.0426787886007	0.000361192406814	0.00506906788444	0.00404493344871
è	0.0178179792889	0.939440384827	0.014858550093	0.0171401440769	0.000361104625605	0.00582991012815	0.00455186614957
s	0.0139454337296	0.950020061609	0.0107461903977	0.0069856637023	0.000307496475202	0.00368515190938	0.0143099507165
a	0.0124955957099	0.700830510536	0.256685189833	0.0063705090341	0.00150472993507	0.00400402116979	0.0181093603388
è	0.0042755886033	0.312452554179	0.662632329944	0.00549644677803	0.00454332901169	0.0035459326566	0.00705375791293
n	0.00238501636777	0.16453873206	0.751186409981	0.0125666466927	0.0402535710039	0.00832799098553	0.020741609671
a	0.00170809765151	0.110598643411	0.739094669994	0.0241105738976	0.0801378123346	0.0157838609952	0.028566283557
v	0.000575436901093	0.0393681040947	0.537512049998	0.132595807633	0.0712681894449	0.201393415998	0.017286941519
à	0.000199542850231	0.0161798374649	0.232090623333	0.254787405878	0.192451239815	0.284367531999	0.0199238138397
l	7.31631456103e-05	0.0088048296883	0.122605174644	0.505549298626	0.219960340338	0.123184590133	0.0198226526132
i	2.91605038898e-05	0.00578150475964	0.041348345458	0.501184993542	0.327221317179	0.0871047728443	0.0373299098711
è	9.8775417596e-06	0.00192756419096	0.0146660985293	0.174990841247	0.660555735726	0.100011714281	0.0478381106237
n	1.49739896965e-05	0.000647827405187	0.00591471550977	0.0656025438157	0.799778421909	0.077001803427	0.0510396742079
a	1.65243802137e-05	0.000220891110495	0.00221871350492	0.0287830652969	0.716208997303	0.183999359809	0.068552449736
t	1.48762253861e-05	7.37339137873e-05	0.000757033527973	0.00975399908397	0.703814389101	0.230092024936	0.0554939542453
a	1.43263379807e-05	2.46823232564e-05	0.000273338309324	0.00340742256566	0.5769325597	0.331929366645	0.0874183107484
p	1.23373678456e-05	4.54856958895e-05	0.000118211297108	0.00160440599955	0.2658378399	0.641394468882	0.0909872638161
p	0.0806292166533	0.00381796563696	8.70334877027e-05	0.148479688233	0.125906074633	0.606487172961	0.0345928595054
è	0.107494059375	0.00504164667965	7.62281339009e-05	0.197045826164	0.110711606211	0.540888907654	0.0387417511685
t	0.0358315388626	0.00168413254427	4.6968987867e-05	0.0659315306413	0.112866428737	0.620923785885	0.162715663723
o	0.0119439265876	0.000561517869469	1.68845803933e-05	0.0221513304983	0.0549763270457	0.441538485295	0.468811577908
</S>	0.0059719658738	0.000280759191218	8.46375400315e-06	0.011075877926	0.0283696147228	0.286578852647	0.667714508954
