 	che	sapeva	che	non	può	fare	il	bagno	</S>
k	0.621283385	0.07789743265	0.0245184303	0.035799054675	0.03902145687	0.0226857235	0.0184230518	0.003967453775	0.15640401875
a	0.482729631667	0.326165800883	0.0246667362333	0.0357277360093	0.0388104667807	0.0203205084183	0.0172292030267	0.00140309159845	0.0529468251666
ì	0.244583919889	0.686170203628	0.0135934505444	0.0120069919374	0.0129876741676	0.00678967375543	0.00574488273493	0.00047099588143	0.0176521841281
s	0.106904019296	0.852365224543	0.0156835375148	0.00669139146247	0.00486477397253	0.00288486914948	0.00232472877764	0.000205339848977	0.0080760757987
s	0.0609739568653	0.901613694848	0.0141690995049	0.00490922458749	0.00229748836751	0.00160345678116	0.00120498833055	0.000116367768326	0.0131116616996
e	0.0218291429946	0.881970834949	0.078357756835	0.00243417462916	0.00165334976584	0.00059179969172	0.000430641459183	5.7045953442e-05	0.0126752336399
r	0.00839997860433	0.771409128316	0.186329932278	0.0192608375431	0.00570185868861	0.00229847046391	0.00174608833073	6.49743831473e-05	0.00478872221997
e	0.00392128377736	0.483649445439	0.449863357426	0.0442925028477	0.0108642212295	0.00293980012797	0.00220214057691	9.82037243824e-05	0.00216898647332
k	0.00147351115837	0.18558403948	0.516961092475	0.144772536283	0.0276979550765	0.0530116016827	0.061906063659	0.000588220448127	0.00800492295777
a	0.00065761998608	0.07684442826	0.351576207492	0.338034712094	0.0682898133588	0.0712821434276	0.0820515698197	0.000959870862709	0.0103036099526
e	0.000219323934745	0.02637333667	0.297210635831	0.401808797365	0.215437349453	0.0257145028092	0.0278379607399	0.00130341726757	0.00409463882753
s	0.000129761477676	0.00921905178667	0.190041711944	0.474410559122	0.301356636484	0.0100451051697	0.0119398174466	0.00123330053252	0.00162401688584
ò	0.000100939591925	0.00344521273556	0.0895340784813	0.592075339707	0.231811578828	0.0604227804899	0.0137899168155	0.00671261045417	0.00210753302861
z	0.000790989793342	0.0374352873052	0.0565529289938	0.460276853236	0.140811982609	0.09375045683	0.0264651926052	0.00950548458472	0.17441080201
i	0.00101994183446	0.0486814485146	0.0411902795879	0.220526159079	0.295638297203	0.105225638943	0.0444121038684	0.00879723296157	0.23450887667
k	0.0003876072915	0.0165022121377	0.0157081534526	0.109689771026	0.413273512401	0.154626719648	0.195504593289	0.00778080615386	0.0865266315567
à	0.00017692924756	0.00582202857257	0.00714779271087	0.067825495442	0.225392328467	0.322954889883	0.323308077763	0.00771373888462	0.0396587315189
i	5.90788908697e-05	0.001989701501	0.00250804064096	0.024726139614	0.296189653822	0.322490673628	0.238550635921	0.0255551532949	0.0879309448396
o	1.98223303462e-05	0.000665058033807	0.000851409027653	0.00851466569133	0.330144454607	0.121931048209	0.130048497307	0.298138367765	0.109686679613
b	1.00889687154e-05	0.000224339993836	0.000302236897218	0.00304572186711	0.135587796969	0.0743019060697	0.360157781102	0.372178284722	0.0541918382043
à	6.81680024513e-06	8.4994093512e-05	0.000129478127739	0.0011800936957	0.048310553623	0.128857165357	0.641552127034	0.138488888707	0.0413899164014
g	4.45114305504e-06	0.00403300034084	0.00080305948658	0.0012615698219	0.0251965154077	0.182676128452	0.516860809011	0.0607755367357	0.208388952134
n	4.65362635168e-06	0.00550093901361	0.00108821090219	0.00123177235163	0.0178769563692	0.131069450484	0.296169566337	0.0255436554119	0.521514800711
o	2.64396526466e-06	0.00199485027414	0.00044309727983	0.000420353342643	0.0081982593564	0.0523705326447	0.149143280446	0.116728219471	0.670698766904
</S>	1.32323755348e-06	0.00099745569148	0.000221726798565	0.000210845442972	0.0053946911782	0.0263278085473	0.084436657723	0.214979359736	0.667430133452
