 	sta	seduta	nel	giardino	nel	giardino	</S>
s	0.970824985	0.018554422	0.0009112003	3.113807e-05	0.00045470505	8.29812021e-05	0.00914052551
t	0.976707685	0.0192290842333	0.000739716546667	1.635730691e-05	0.000206183260667	2.82793313993e-05	0.003072668078
e	0.671436255	0.324002864978	0.00340520562889	6.46153701333e-06	9.62015025557e-05	9.49947167577e-06	0.00104349354133
k	0.245498836	0.729430588326	0.0148499478763	0.000838420890138	0.00699676777252	0.000342636039135	0.00204277979444
a	0.0886209782867	0.870621942775	0.0271966202921	0.00121097207338	0.00944704332417	0.000458105675378	0.00244435140815
m	0.0308168925822	0.937983560925	0.025225801764	0.00079136823446	0.00406830340806	0.000185475467459	0.000928680679383
m	0.332806745394	0.651077040308	0.0129841384633	0.000555509974147	0.00210342890062	9.01192807397e-05	0.000383153146461
è	0.432601319308	0.552828446769	0.0120610133631	0.00122016758738	0.00083409154814	0.0001225967885	0.00033247264882
n	0.148450058613	0.757866462256	0.0441857417877	0.00679291149579	0.00189681973271	0.0110042884462	0.0298037352963
i	0.0535237645005	0.515307037419	0.355555292263	0.0169966771653	0.0038790574109	0.0147262998921	0.0400118815988
s	0.0184200632963	0.324926442473	0.614716884088	0.0190382687218	0.0036817397703	0.00520923792403	0.0140073918829
t	0.00696847437543	0.324848340824	0.638588108029	0.0128112176739	0.00335684355677	0.00271496025801	0.0107120191443
o	0.00257280058221	0.185119358475	0.651567649343	0.132382894325	0.0134503255189	0.002439565986	0.0124673663814
g	0.00098224185447	0.107567921025	0.535370999781	0.236067644775	0.099666937173	0.006021915162	0.0143223597938
i	0.000451847878639	0.081438965935	0.364873726594	0.342577108258	0.183467655724	0.00756062998733	0.0196301082646
a	0.000150658565642	0.0272412076627	0.188001372865	0.610109169419	0.154158411908	0.00500619226244	0.0153330453215
r	0.000222047397494	0.0108825356452	0.082729815955	0.725295789806	0.166662080636	0.00756194442081	0.00664579390717
d	0.161165890682	0.157039214882	0.049912490985	0.469739947935	0.148063851545	0.00721412344027	0.00686446753572
ì	0.214643457677	0.205320258794	0.0473694766617	0.263731153978	0.128288945182	0.10865943078	0.0319872855119
n	0.0715661760502	0.0704403265647	0.0488426088872	0.204354776326	0.221259518394	0.187811613593	0.195724998504
o	0.0238723381587	0.0241197661021	0.0262896997391	0.0868458351087	0.474965099465	0.123993249198	0.239914032835
s	0.00850692565354	0.00806772059455	0.011816018023	0.0867548730362	0.701693046488	0.0812184377327	0.101942972612
t	0.00347142019785	0.00279991469152	0.0104201880077	0.0843811121787	0.736382415496	0.0879218292442	0.0746231225373
o	0.00124344325638	0.00101619626522	0.0070518838909	0.0346120092262	0.738333938499	0.125132053081	0.0926105075124
c	0.00121137869589	0.0591330467431	0.017480066852	0.0612975437421	0.6679014295	0.104908095694	0.0880684691708
ì	0.0012027974231	0.0785694032944	0.021305725984	0.069836637914	0.495392003167	0.205986469898	0.127706949724
p	0.000675067298833	0.0303365484781	0.0107605633613	0.0314947089713	0.506315211056	0.246638910966	0.173778933241
o	0.000497047131771	0.01419485759	0.0068861629051	0.0153280720371	0.474888580352	0.145760164655	0.34244509108
</S>	0.000248525314126	0.00709744644093	0.00345817762955	0.00770978008855	0.315975505176	0.151590212328	0.51392037554
