 	mia	sorella	ancora	non	è	venuta	qui	</S>
t	0.809277315	0.01042487225	0.000314848645	0.00027088878875	0.00011982665	0.00311151773	0.015678293145	0.160802451805
i	0.825764461667	0.11347289125	0.000655285911667	9.613053925e-05	4.9253336e-05	0.00109239953667	0.00526477971833	0.0536048002782
n	0.815030300556	0.16406881375	0.000794446310556	3.69699017833e-05	2.37236266667e-05	0.00040489182889	0.00177103955644	0.0178698102853
a	0.588980123519	0.39798904125	0.00609043141019	0.000102976862128	6.30931242222e-05	0.000195393632963	0.000615314867813	0.00596365154579
d	0.228571111173	0.72146371375	0.00963978113673	0.000974345687376	0.000491764311407	0.0107137978577	0.0258529935613	0.00229253548026
r	0.402565650391	0.538181527917	0.00569699304558	0.00138112242913	0.000638432857136	0.0144306121526	0.0346926449871	0.00241302572675
e	0.431864330694	0.521500799306	0.0257921943485	0.00120941607638	0.000340428689045	0.00509805605087	0.012029617814	0.00216517172292
f	0.147311452795	0.799858033102	0.0358413631162	0.00162933175879	0.000463257679682	0.00574470181696	0.00837577495633	0.000776129354973
f	0.385010592932	0.583902356901	0.0159562417961	0.00122675237503	0.000434015705871	0.00593197320165	0.00714624980778	0.000391869344991
ì	0.461052797411	0.499029098167	0.023121140356	0.00875035758044	0.0024930249146	0.00228176292988	0.00274851032493	0.00052336160833
m	0.15416704677	0.592525949389	0.073860117452	0.0160328711935	0.00643072297153	0.0126953385766	0.0122699623416	0.132018040436
m	0.05209163129	0.34038726513	0.0959456158173	0.0127635833978	0.00572345625718	0.0199536968589	0.0175599752472	0.455574813479
u	0.0177340115954	0.134718475943	0.353516238606	0.0377201787993	0.00330593118573	0.0117615006863	0.00877064301573	0.43247303246
a	0.00591135849852	0.045740399171	0.709051399535	0.0816462962664	0.00341913882858	0.0058199760621	0.00347806043858	0.144933416987
n	0.00201519470085	0.015508584947	0.745520999845	0.140637505422	0.0259241868762	0.0198128647874	0.00198614371286	0.0485945694357
k	0.2882289988	0.040077013249	0.465843420882	0.122441275174	0.0324506048421	0.0274865122625	0.00430630183762	0.0191658570519
ò	0.383598635867	0.0490065352163	0.167596102561	0.310883375091	0.0526026008307	0.0176041597542	0.00683180041254	0.011876770684
r	0.12789150444	0.0186151722721	0.0789089915203	0.404846653364	0.0802983556102	0.0828163095847	0.0314189122708	0.175204076895
a	0.0426460244822	0.00749904957613	0.0436487075068	0.298074269455	0.0977234205367	0.225322989862	0.0517667094236	0.233318783965
e	0.0142153871095	0.00250052515231	0.0223620926023	0.329001829818	0.214188976846	0.293871679954	0.0353824781412	0.088476982655
n	0.00475903833744	0.000834763970803	0.0103350701674	0.218519943273	0.248177515615	0.461715243318	0.0209884237137	0.034669974985
ì	0.00160703901569	0.000299263644134	0.00442593806247	0.0982314467577	0.276340751872	0.522579171106	0.0751474605712	0.021368929095
r	0.00057072435511	0.000259464040045	0.00179110241416	0.0523184559192	0.291803373957	0.485035880369	0.110891656857	0.0573293426983
t	0.000234564011037	0.000228701652682	0.000891632468053	0.0232464756397	0.150074494852	0.586202210123	0.145125212286	0.0939967042328
e	8.76289576771e-05	7.92574995417e-05	0.000386346994684	0.0086071727199	0.0522172807507	0.506501410041	0.256170694095	0.175950184744
e	2.92823158471e-05	2.64836866816e-05	0.000153703964895	0.00297763349663	0.0204604140169	0.398559970014	0.335889311365	0.241903164915
t	1.13397111057e-05	8.8959854832e-06	7.0490644965e-05	0.00110301407888	0.010173650739	0.509854333338	0.321140473788	0.157637795638
t	0.000457831990902	7.09193742304e-05	0.00609111300032	0.00135297538963	0.00498465147967	0.470129617779	0.428677204596	0.088235702546
ù	0.000605165804291	9.16387350235e-05	0.00809726454377	0.00143372314654	0.00342908972656	0.240289512593	0.661177084865	0.0848765008487
</S>	0.000302597863131	4.58948579318e-05	0.00405558458739	0.00075881579827	0.00292512871328	0.164756806296	0.748102417432	0.0790527104243
