 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a	0.142868535	0.571319625	0.074235534	0.00488298385	0.00019432693	5.3379252e-05	5.750186965e-05	0.000718272945	0.007689572944	0.00096698646448	0.197013238111
p	0.396032745	0.464216937333	0.065499274	0.00458966766667	0.00012290082	3.50407446667e-05	3.76703183167e-05	0.000334951128333	0.002986216544	0.00035001078448	0.065794544251
e	0.455845299467	0.379037254778	0.118323502333	0.0227489379389	0.00014190483	4.24273865556e-05	3.13695735722e-05	0.000215064399444	0.00141110651067	0.00014468321996	0.0220584051097
t	0.153092992522	0.671528008259	0.137757672778	0.029451268513	0.000141218580667	3.57683845185e-05	1.15221628241e-05	9.92397584813e-05	0.00047648840209	4.878218237e-05	0.0073570235268
à	0.0523145117073	0.561485556086	0.356260162926	0.025984918371	0.000971580754222	0.000150884081506	2.98778817747e-05	8.75644448271e-05	0.000184388169897	2.95183393733e-05	0.00250103867983
c	0.0432376298691	0.461543082029	0.424844192975	0.0295354367903	0.00184442975141	0.000201252567169	7.12754639249e-05	9.8337077609e-05	0.000130327756632	3.43799944578e-05	0.0384596361266
i	0.039701509434	0.417093660876	0.346460202992	0.13904926493	0.00604386815047	0.000879871195723	7.9528687975e-05	0.00014577613187	0.000100561124211	2.51585746859e-05	0.0504205804072
a	0.0132338395059	0.139341615457	0.334716699331	0.45179557831	0.0386239977168	0.00487752953191	8.07069506583e-05	0.000400876480623	6.06737184037e-05	1.4634996762e-05	0.0168538377307
k	0.00926671788551	0.0487771934507	0.412343264777	0.445993139437	0.0495705695723	0.00584461821064	0.00177174460822	0.00297969878021	0.0134952795445	0.00120700116759	0.0087507518069
è	0.00794444996675	0.0185781100299	0.612487538259	0.282907793146	0.0417696328574	0.00390513210355	0.00296659200274	0.00370349910674	0.0179921630935	0.00163055413253	0.0061145009823
c	0.0104196234938	0.261249215556	0.400130986086	0.249742684382	0.0360821576191	0.00288026355452	0.00172889979425	0.00138018200725	0.0060627597065	0.000580394504843	0.0297427640408
c	0.0119397269979	0.578167608519	0.149857762029	0.183190794794	0.0201098872064	0.00138513170484	0.000921244658083	0.000687363404083	0.00234851843217	0.000217316899948	0.0511746146803
