 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
e	0.72515108	0.00130680839	0.2485759835	0.000292543935	0.00091335407	0.0008950195	0.000365521615	0.003575957175	0.0189236952648
t	0.740072826667	0.00326989479	0.247558147333	0.000285355331	0.000789145569133	0.0003421723816	0.000151715232333	0.00122243994167	0.00630827896932
t	0.896506008889	0.00960818693	0.0908268909443	0.000110947916333	0.000265250457178	0.000114502026133	5.49088198777e-05	0.00040904660799	0.00210424083259
è	0.619705809796	0.341434956977	0.0378246746481	4.58690367777e-05	8.9896493726e-05	3.82676116543e-05	2.02716730826e-05	0.000137385815169	0.000702859563607
d	0.467937410099	0.451586450326	0.0662399235494	0.000798672523593	0.000160934067575	0.000375306589495	0.00157535103238	0.00669999369013	0.00462596183568
e	0.416755175738	0.452605194775	0.111107311183	0.00189976210786	0.000222672925858	0.000488664701432	0.00209590515596	0.00888946190254	0.00593588581389
c	0.141788192951	0.447636566472	0.106678140394	0.144012909536	0.091783892062	0.0135520124387	0.00675052006382	0.0395018353067	0.0082959999733
i	0.0501279324143	0.442302830371	0.103149583465	0.196925463179	0.122454840454	0.0179172554429	0.00831273275727	0.0497178717196	0.00909158458777
d	0.0231492185688	0.440975644024	0.387367934488	0.077209731393	0.0413351226513	0.00611025377097	0.00349931208842	0.0172644516905	0.00308838461926
è	0.0141548877459	0.193966511908	0.678669458163	0.0849467174643	0.0161079432838	0.00256911265032	0.00193281062614	0.00651155731017	0.00114099029309
t	0.00493314550497	0.117338009303	0.718118652721	0.126593072488	0.0116700000946	0.00445589928344	0.00328911537205	0.00530166801672	0.00830045469103
s	0.00200452438832	0.045453237961	0.82070578424	0.0913297503293	0.0115901920315	0.00475881619781	0.00460857355735	0.00533236953891	0.0142167275637
a	0.000815486058653	0.015336182407	0.595203855947	0.33285945961	0.0407126166772	0.00169798567594	0.00267232768578	0.00230844047964	0.0083935936079
m	0.000651056028764	0.00517732797333	0.324257856516	0.510314076537	0.0935236255591	0.0111212193986	0.00947568896193	0.0394873905932	0.00599179262263
o	0.000596241290756	0.00173278308144	0.232228384072	0.553000048846	0.12939165852	0.0143286477162	0.011662765654	0.0518845111811	0.00517499929088
k	0.000677656144754	0.000584022949493	0.084709131924	0.532554032949	0.25412929284	0.0314588504887	0.0210134678847	0.071811771377	0.00306175874696
a	0.000704795105258	0.000210385856178	0.0354089868747	0.42830462765	0.390919617613	0.0384509176629	0.0249455258616	0.078570311259	0.00248485053565
s	0.00116403532543	0.000122517512059	0.0141786643582	0.563805855883	0.355582659204	0.018591877721	0.0178017591872	0.0273607349197	0.00139192803188
ì	0.00131712068778	8.65679496863e-05	0.00702502198607	0.459505945294	0.459980466401	0.044653426907	0.0155434748624	0.0106805118732	0.00120747701063
m	0.00053615011523	4.09852992288e-05	0.00579492269536	0.224295798431	0.6384634688	0.0997046956357	0.0100385757541	0.00687847915773	0.0142469042035
m	0.00164003774508	2.82707034096e-05	0.0107396655651	0.112902174677	0.721957356267	0.102541456879	0.015187129918	0.00758390705258	0.0274199580678
e	0.00191089677972	2.06705591912e-05	0.00898657643993	0.0400545277257	0.787501218756	0.077292027293	0.056889748306	0.00715049125086	0.0201938180226
r	0.00335508765794	8.31721358507e-06	0.00303539562154	0.0190198728752	0.696116972919	0.111778009098	0.143918112769	0.0103714229836	0.0123967820075
i	0.00383648480428	4.31212046169e-06	0.00105039144196	0.0111011413917	0.486970770973	0.123051849699	0.350688814256	0.0119602213279	0.0113360046692
p	0.00140987536639	1.56735394623e-06	0.000355652410437	0.00428321088723	0.283201970324	0.2244331999	0.434623424752	0.0428701734426	0.00882097388973
à	0.000601042018535	6.67485830774e-06	0.000134187197812	0.00189648471908	0.149660186108	0.511987756633	0.266299462917	0.0613370854809	0.00807718362991
m	0.000208801856917	8.63258252258e-06	0.000129616595271	0.00114681520636	0.099012008036	0.734928132211	0.122924027639	0.0334945352936	0.0081474615433
e	7.80186380064e-05	3.14504963653e-06	0.000117873435824	0.000674126931453	0.068950795012	0.54109376607	0.278210391213	0.0797096458979	0.0311622621811
s	0.000283504784036	1.09656757451e-06	4.02510333413e-05	0.000241612553151	0.0275952603373	0.198266130357	0.631118207071	0.102391395966	0.0400625500604
t	0.000459909938012	6.14911917817e-06	4.10591451138e-05	0.00012900056305	0.0160460851124	0.088381643119	0.781730952357	0.0824943959887	0.0307107550201
i	0.000261216629971	8.08706519272e-06	4.06271576813e-05	8.44425377833e-05	0.00998986674413	0.0448894412397	0.763151200786	0.0968376666629	0.0847373806734
s	0.000576357870624	3.03083044091e-06	1.40606446038e-05	3.26766070278e-05	0.00382311732138	0.0195173929466	0.811097533595	0.074693706221	0.0902420902245
p	0.14411926829	1.16603503903e-05	0.00589648946093	0.00113547797868	0.0120515768071	0.0148644263155	0.728365391198	0.0603673200737	0.0331884317415
i	0.191477624468	1.46327366968e-05	0.00785706139202	0.00150637604523	0.014700240769	0.0110736663052	0.536986697066	0.173843985358	0.0625397989138
