 	le	melanzane	vogliono	girate	</S>
e	0.853793125	0.04079296035	0.0030488643	0.012109261685	0.0902558348588
m	0.688067528333	0.05481547445	0.0283249122667	0.164170927352	0.0646211835255
a	0.327661704111	0.341042122483	0.0580162824222	0.216125083217	0.0571547783752
r	0.406906756037	0.445879117494	0.0491111968074	0.077830402839	0.0202725095584
a	0.431898651106	0.497778595831	0.0316319519358	0.0308285217797	0.00786231398613
n	0.151450378795	0.805388811944	0.0284102419786	0.0111349210599	0.00361569362538
g	0.387531002265	0.585790446548	0.0200655994262	0.0048168897533	0.00179613587179
i	0.45876265829	0.441332758083	0.0866121075754	0.0053055503511	0.00798696055726
à	0.152924581399	0.651233152694	0.172738199192	0.00946238111703	0.0136416341858
n	0.052721838667	0.540512474231	0.282074169731	0.0715584263723	0.0531330817286
e	0.0193181212013	0.248231837077	0.55485865991	0.0993450921241	0.0782462952429
e	0.0064394634287	0.0976054456923	0.784630706637	0.0507083110414	0.0606160437476
t	0.00214936966955	0.0470599825641	0.862769135546	0.0473723386805	0.0406491411492
è	0.000723982158183	0.021631793088	0.625727131849	0.278893410894	0.0730236696164
l	0.00503655561039	0.017140788596	0.30347012395	0.485076310298	0.189276229872
u	0.00646935095863	0.0141324462187	0.172024539983	0.620531880099	0.186841801624
n	0.00217612229937	0.00499981036957	0.114650395328	0.795351593366	0.0828221065413
v	0.0541342896578	0.00626386339986	0.100070750776	0.797746191122	0.0417848931804
o	0.0714340101477	0.00644225568529	0.0528501342587	0.799521043707	0.0697525277268
t	0.0238127463314	0.00215772426643	0.0259054874196	0.859652594569	0.0884714519089
i	0.00793899166439	0.000728381645243	0.0148160046065	0.82105257819	0.155464066636
m	0.00271381146832	0.000375277462181	0.0076687692355	0.830068259397	0.159173904645
m	0.121758217869	0.00058313196406	0.0157441123118	0.806112833132	0.0558016876483
è	0.161373221575	0.000675684474687	0.0204814431039	0.754019937711	0.0634496662161
n	0.0537923773551	0.000406497061562	0.0127370500346	0.805469659237	0.127594388739
e	0.0179310803737	0.000162806160391	0.0064277478382	0.548106456412	0.427371896246
</S>	0.00896554025205	8.14337150005e-05	0.0032471816591	0.292233233206	0.695472598123
